package,downloads,registry_name,in_stars,in_forks,in_downloads_90pct,sources
selenium-devtools,8720722.0,selenium-devtools,True,True,False,stars+forks
github-pages,8702131.0,github-pages,True,True,False,stars+forks
hairtrigger,8673004.0,hairtrigger,True,True,False,stars+forks
eco-source,8658208.0,eco-source,False,True,False,forks
train-winrm,8625417.0,train-winrm,True,True,False,stars+forks
eco,8624075.0,eco,False,True,False,forks
jemoji,8610197.0,jemoji,True,True,False,stars+forks
link_header,8607797.0,link_header,True,True,False,stars+forks
angularjs-rails,8595413.0,angularjs-rails,False,True,False,forks
berkshelf,8590385.0,berkshelf,True,True,False,stars+forks
opentelemetry-instrumentation-gruf,8576432.0,opentelemetry-instrumentation-gruf,True,True,False,stars+forks
jquery-datatables-rails,8559225.0,jquery-datatables-rails,False,True,False,forks
apnotic,8538896.0,apnotic,True,True,False,stars+forks
bump,8527944.0,bump,True,True,False,stars+forks
ruby-mysql,8477997.0,ruby-mysql,True,True,False,stars+forks
roar,8465021.0,roar,True,True,False,stars+forks
closure_tree,8456220.0,closure_tree,True,True,False,stars+forks
maruku,8416240.0,maruku,False,True,False,forks
ruby-limiter,8407023.0,ruby-limiter,True,False,False,stars
active_model_otp,8405620.0,active_model_otp,True,False,False,stars
html-proofer,8398008.0,html-proofer,True,True,False,stars+forks
yabeda-puma-plugin,8295325.0,yabeda-puma-plugin,True,True,False,stars+forks
good_job,8274511.0,good_job,True,True,False,stars+forks
rack-openid,8266404.0,rack-openid,True,True,False,stars+forks
jekyll-remote-theme,8265665.0,jekyll-remote-theme,True,True,False,stars+forks
rspec-sorbet,8246086.0,rspec-sorbet,True,True,False,stars+forks
jekyll-coffeescript,8167541.0,jekyll-coffeescript,True,True,False,stars+forks
chewy,8167241.0,chewy,True,True,False,stars+forks
google-apis-calendar_v3,8152264.0,google-apis-calendar_v3,True,True,False,stars+forks
yell,8104129.0,yell,True,True,False,stars+forks
getoptlong,8059228.0,getoptlong,True,True,False,stars+forks
faraday-gzip,8051759.0,faraday-gzip,True,True,False,stars+forks
abstract,7868597.0,abstract,True,False,False,stars
yabeda-prometheus,7856129.0,yabeda-prometheus,True,False,False,stars
soap4r-ruby1.9,7854314.0,soap4r-ruby1.9,True,True,False,stars+forks
mobility,7852112.0,mobility,True,True,False,stars+forks
aws-s3,7825586.0,aws-s3,True,False,False,stars
namae,7824813.0,namae,False,True,False,forks
gitlab-qa,7785676.0,gitlab-qa,True,True,False,stars+forks
maxmind-geoip2,7748238.0,maxmind-geoip2,True,False,False,stars
spring-commands-rubocop,7705897.0,spring-commands-rubocop,True,True,False,stars+forks
jekyll-include-cache,7685142.0,jekyll-include-cache,True,True,False,stars+forks
em-hiredis,7665843.0,em-hiredis,True,False,False,stars
hash_diff,7642259.0,hash_diff,True,True,False,stars+forks
feedjira,7630650.0,feedjira,True,True,False,stars+forks
activerecord-sqlserver-adapter,7606775.0,activerecord-sqlserver-adapter,False,True,False,forks
minitest-server,7577852.0,minitest-server,True,True,False,stars+forks
jekyll-github-metadata,7537366.0,jekyll-github-metadata,True,True,False,stars+forks
github-pages-health-check,7499256.0,github-pages-health-check,True,True,False,stars+forks
ruby-lsp-rails,7471916.0,ruby-lsp-rails,True,True,False,stars+forks
anycable-rails,7470007.0,anycable-rails,True,False,False,stars
ruby-lsp-rspec,7430102.0,ruby-lsp-rspec,True,True,False,stars+forks
yaml-lint,7385635.0,yaml-lint,True,True,False,stars+forks
state_machines-rspec,7268366.0,state_machines-rspec,True,True,False,stars+forks
grpc_reflection,7262758.0,grpc_reflection,True,True,False,stars+forks
opentelemetry-helpers-sql,7251509.0,opentelemetry-helpers-sql,True,True,False,stars+forks
sequel_pg,7249775.0,sequel_pg,True,False,False,stars
easypost,7237585.0,easypost,True,True,False,stars+forks
pygments.rb,7221709.0,pygments.rb,True,True,False,stars+forks
tiktoken_ruby,7182766.0,tiktoken_ruby,True,True,False,stars+forks
ruby_llm-schema,7119291.0,ruby_llm-schema,True,True,False,stars+forks
algolia,7108935.0,algolia,True,True,False,stars+forks
padrino-helpers,7102826.0,padrino-helpers,True,False,False,stars
mdl,7093134.0,mdl,True,True,False,stars+forks
licensed,7092963.0,licensed,True,True,False,stars+forks
jekyll-relative-links,6990895.0,jekyll-relative-links,True,True,False,stars+forks
package_json,6927736.0,package_json,True,False,False,stars
anycable,6927073.0,anycable,True,False,False,stars
iostruct,6896373.0,iostruct,True,True,False,stars+forks
auth-sanitizer,6893430.0,auth-sanitizer,True,True,False,stars+forks
yabeda-rails,6890691.0,yabeda-rails,True,True,False,stars+forks
pwned,6890052.0,pwned,True,False,False,stars
suo,6880924.0,suo,True,False,False,stars
ruby-duration,6851758.0,ruby-duration,True,True,False,stars+forks
jekyll-mentions,6849969.0,jekyll-mentions,True,True,False,stars+forks
anycable-core,6792022.0,anycable-core,True,False,False,stars
require-hooks,6783850.0,require-hooks,True,True,False,stars+forks
chef-telemetry,6772596.0,chef-telemetry,True,True,False,stars+forks
bootstrap-kaminari-views,6713193.0,bootstrap-kaminari-views,True,True,False,stars+forks
jekyll-titles-from-headings,6670048.0,jekyll-titles-from-headings,True,True,False,stars+forks
opentelemetry-instrumentation-active_storage,6664155.0,opentelemetry-instrumentation-active_storage,True,True,False,stars+forks
jekyll-avatar,6643255.0,jekyll-avatar,True,True,False,stars+forks
memoist3,6639596.0,memoist3,True,True,False,stars+forks
trilogy,6622327.0,trilogy,True,True,False,stars+forks
statesman,6605837.0,statesman,True,True,False,stars+forks
rubocop-i18n,6604068.0,rubocop-i18n,True,True,False,stars+forks
amqp,6594391.0,amqp,False,True,False,forks
pandoc-ruby,6580647.0,pandoc-ruby,True,False,False,stars
pedump,6574346.0,pedump,True,True,False,stars+forks
jekyll-optional-front-matter,6556767.0,jekyll-optional-front-matter,True,True,False,stars+forks
opentelemetry-instrumentation-aws_lambda,6551612.0,opentelemetry-instrumentation-aws_lambda,True,True,False,stars+forks
argon2-kdf,6533321.0,argon2-kdf,True,False,False,stars
certified,6528181.0,certified,True,True,False,stars+forks
padrino-support,6492024.0,padrino-support,True,False,False,stars
faye,6484138.0,faye,True,True,False,stars+forks
rkelly-remix,6481039.0,rkelly-remix,True,True,False,stars+forks
jekyll-default-layout,6447857.0,jekyll-default-layout,True,True,False,stars+forks
jekyll-readme-index,6402652.0,jekyll-readme-index,True,True,False,stars+forks
arel-helpers,6402423.0,arel-helpers,True,True,False,stars+forks
json-canonicalization,6393581.0,json-canonicalization,True,True,False,stars+forks
puppet-strings,6382061.0,puppet-strings,True,False,False,stars
ruby_smb,6376283.0,ruby_smb,True,True,False,stars+forks
jekyll-theme-hacker,6356899.0,jekyll-theme-hacker,True,True,False,stars+forks
jekyll-swiss,6322991.0,jekyll-swiss,True,True,False,stars+forks
csv-safe,6306140.0,csv-safe,True,True,False,stars+forks
jekyll-theme-primer,6295342.0,jekyll-theme-primer,True,True,False,stars+forks
omniauth-apple,6269594.0,omniauth-apple,True,True,False,stars+forks
windows_error,6261863.0,windows_error,True,True,False,stars+forks
jekyll-theme-cayman,6256638.0,jekyll-theme-cayman,True,True,False,stars+forks
jekyll-theme-minimal,6254408.0,jekyll-theme-minimal,True,True,False,stars+forks
rdf,6248600.0,rdf,True,True,False,stars+forks
zhexdump,6241468.0,zhexdump,True,True,False,stars+forks
jekyll-theme-architect,6235858.0,jekyll-theme-architect,True,True,False,stars+forks
jekyll-theme-modernist,6230854.0,jekyll-theme-modernist,True,True,False,stars+forks
jekyll-theme-time-machine,6229180.0,jekyll-theme-time-machine,True,True,False,stars+forks
readline,6228705.0,readline,True,True,False,stars+forks
paypal-sdk-core,6228190.0,paypal-sdk-core,True,False,False,stars
jekyll-theme-slate,6226989.0,jekyll-theme-slate,True,True,False,stars+forks
jekyll-theme-midnight,6225413.0,jekyll-theme-midnight,True,True,False,stars+forks
jekyll-theme-tactile,6222814.0,jekyll-theme-tactile,True,True,False,stars+forks
jekyll-theme-merlot,6220768.0,jekyll-theme-merlot,True,True,False,stars+forks
jekyll-theme-leap-day,6220246.0,jekyll-theme-leap-day,True,True,False,stars+forks
jekyll-theme-dinky,6218623.0,jekyll-theme-dinky,True,True,False,stars+forks
twitter-text,6125542.0,twitter-text,True,True,False,stars+forks
faraday-encoding,6119682.0,faraday-encoding,True,True,False,stars+forks
jekyll-commonmark-ghpages,6101274.0,jekyll-commonmark-ghpages,True,True,False,stars+forks
sprite-factory,6090837.0,sprite-factory,True,True,False,stars+forks
flag_shih_tzu,6087140.0,flag_shih_tzu,True,True,False,stars+forks
ratelimit,6036244.0,ratelimit,True,False,False,stars
nesty,5966052.0,nesty,True,True,False,stars+forks
remote_syslog_logger,5949362.0,remote_syslog_logger,False,True,False,forks
servolux,5942778.0,servolux,True,False,False,stars
patron,5930697.0,patron,True,False,False,stars
jruby-jars,5911905.0,jruby-jars,True,True,False,stars+forks
valvat,5890780.0,valvat,True,True,False,stars+forks
activerecord-jdbc-adapter,5879599.0,activerecord-jdbc-adapter,True,True,False,stars+forks
yabeda-sidekiq,5871643.0,yabeda-sidekiq,True,False,False,stars
manpages,5870732.0,manpages,True,False,False,stars
rinda,5802710.0,rinda,True,True,False,stars+forks
aruba,5781193.0,aruba,True,True,False,stars+forks
active_record_doctor,5763791.0,active_record_doctor,True,True,False,stars+forks
dartsass-rails,5747299.0,dartsass-rails,True,True,False,stars+forks
jekyll-commonmark,5739208.0,jekyll-commonmark,True,True,False,stars+forks
hiredis-client,5736360.0,hiredis-client,True,True,False,stars+forks
doorkeeper-i18n,5723418.0,doorkeeper-i18n,False,True,False,forks
repl_type_completor,5631595.0,repl_type_completor,True,True,False,stars+forks
squasher,5608212.0,squasher,True,True,False,stars+forks
ahoy_email,5564413.0,ahoy_email,True,True,False,stars+forks
line-bot-api,5519164.0,line-bot-api,True,True,False,stars+forks
git_diff,5495986.0,git_diff,False,True,False,forks
bluecloth,5434568.0,bluecloth,True,True,False,stars+forks
mission_control-jobs,5430283.0,mission_control-jobs,True,False,False,stars
open-uri,5402262.0,open-uri,False,True,False,forks
web-push,5400671.0,web-push,True,True,False,stars+forks
vernier,5381539.0,vernier,True,True,False,stars+forks
mqtt,5331363.0,mqtt,True,True,False,stars+forks
jruby-rack,5311090.0,jruby-rack,True,True,False,stars+forks
fakeweb,5306233.0,fakeweb,True,True,False,stars+forks
brotli,5297438.0,brotli,True,True,False,stars+forks
rubocop-packaging,5226479.0,rubocop-packaging,True,True,False,stars+forks
nakayoshi_fork,5202369.0,nakayoshi_fork,True,True,False,stars+forks
license_scout,5195065.0,license_scout,True,True,False,stars+forks
libhoney,5058732.0,libhoney,True,True,False,stars+forks
puffing-billy,4998015.0,puffing-billy,True,True,False,stars+forks
time_diff,4973624.0,time_diff,True,True,False,stars+forks
yard-activesupport-concern,4960591.0,yard-activesupport-concern,True,True,False,stars+forks
metasploit-payloads,4960337.0,metasploit-payloads,True,True,False,stars+forks
omniauth-openid,4924838.0,omniauth-openid,True,True,False,stars+forks
apple_id,4919686.0,apple_id,True,False,False,stars
rubytree,4904737.0,rubytree,True,True,False,stars+forks
paypalhttp,4902857.0,paypalhttp,True,False,False,stars
simple-navigation,4897077.0,simple-navigation,True,True,False,stars+forks
que,4894832.0,que,True,True,False,stars+forks
json-ld,4887254.0,json-ld,True,True,False,stars+forks
model_attribute,4866701.0,model_attribute,True,False,False,stars
openssl-ccm,4863369.0,openssl-ccm,True,True,False,stars+forks
ims-lti,4809011.0,ims-lti,True,True,False,stars+forks
combustion,4744854.0,combustion,True,False,False,stars
tracking_number,4735842.0,tracking_number,True,True,False,stars+forks
pcaprub,4652452.0,pcaprub,True,True,False,stars+forks
sprockets-helpers,4638805.0,sprockets-helpers,True,False,False,stars
honeycomb-beeline,4586292.0,honeycomb-beeline,True,True,False,stars+forks
gvltools,4585243.0,gvltools,True,True,False,stars+forks
yard-solargraph,4561486.0,yard-solargraph,True,True,False,stars+forks
prawn-rails,4554660.0,prawn-rails,True,True,False,stars+forks
m,4542600.0,m,True,False,False,stars
signature,4527301.0,signature,False,True,False,forks
paypal-checkout-sdk,4468937.0,paypal-checkout-sdk,True,False,False,stars
rb-kqueue,4460776.0,rb-kqueue,True,True,False,stars+forks
argon2,4459724.0,argon2,True,True,False,stars+forks
jsobfu,4447945.0,jsobfu,True,True,False,stars+forks
glob,4445556.0,glob,True,True,False,stars+forks
judoscale-ruby,4393173.0,judoscale-ruby,True,True,False,stars+forks
metasm,4388743.0,metasm,True,True,False,stars+forks
google-apis-gmail_v1,4375910.0,google-apis-gmail_v1,True,True,False,stars+forks
rubocop-sequel,4372478.0,rubocop-sequel,True,False,False,stars
async-http-faraday,4367767.0,async-http-faraday,True,False,False,stars
webrat,4345988.0,webrat,True,True,False,stars+forks
sassc-embedded,4341735.0,sassc-embedded,True,True,False,stars+forks
rrule,4336080.0,rrule,True,True,False,stars+forks
ya2yaml,4330132.0,ya2yaml,True,True,False,stars+forks
judoscale-rails,4327574.0,judoscale-rails,True,True,False,stars+forks
rex-text,4317632.0,rex-text,True,True,False,stars+forks
solargraph-rails,4294369.0,solargraph-rails,True,True,False,stars+forks
ar_lazy_preload,4262058.0,ar_lazy_preload,True,True,False,stars+forks
rex-socket,4251032.0,rex-socket,True,True,False,stars+forks
rex-core,4246802.0,rex-core,True,True,False,stars+forks
test-unit-rr,4245128.0,test-unit-rr,True,False,False,stars
escape_code,4203864.0,escape_code,True,True,False,stars+forks
turbo_tests,4199238.0,turbo_tests,True,False,False,stars
alba,4197310.0,alba,True,True,False,stars+forks
anycable-rails-core,4196233.0,anycable-rails-core,True,False,False,stars
opentelemetry-instrumentation-grpc,4179300.0,opentelemetry-instrumentation-grpc,True,True,False,stars+forks
validates_zipcode,4160880.0,validates_zipcode,True,True,False,stars+forks
structured_warnings,4147472.0,structured_warnings,True,True,False,stars+forks
idn-ruby,4116835.0,idn-ruby,True,True,False,stars+forks
metainspector,4106091.0,metainspector,True,True,False,stars+forks
packetfu,4101589.0,packetfu,True,True,False,stars+forks
paypal-sdk-merchant,4087993.0,paypal-sdk-merchant,True,False,False,stars
test-queue,4069151.0,test-queue,True,True,False,stars+forks
working_hours,4030923.0,working_hours,True,True,False,stars+forks
dry-system,4030130.0,dry-system,True,False,False,stars
strongbox,4001104.0,strongbox,True,False,False,stars
google-cloud-translate-v3,3950759.0,google-cloud-translate-v3,True,True,False,stars+forks
corefoundation,3939533.0,corefoundation,True,True,False,stars+forks
taxjar-ruby,3933753.0,taxjar-ruby,True,False,False,stars
posthog-ruby,3914733.0,posthog-ruby,True,False,False,stars
opus-ruby,3903745.0,opus-ruby,True,False,False,stars
dm-core,3891328.0,dm-core,True,False,False,stars
fastly,3876947.0,fastly,True,True,False,stars+forks
xmpp4r,3867354.0,xmpp4r,True,True,False,stars+forks
network_interface,3867006.0,network_interface,True,True,False,stars+forks
rubocop-md,3861549.0,rubocop-md,True,True,False,stars+forks
opentelemetry-helpers-sql-processor,3852824.0,opentelemetry-helpers-sql-processor,True,True,False,stars+forks
playwright-ruby-client,3849673.0,playwright-ruby-client,True,True,False,stars+forks
toxiproxy,3844330.0,toxiproxy,True,True,False,stars+forks
elftools,3834636.0,elftools,True,True,False,stars+forks
administrate-field-active_storage,3831056.0,administrate-field-active_storage,True,True,False,stars+forks
google-cloud-translate-v2,3818738.0,google-cloud-translate-v2,True,True,False,stars+forks
carrierwave-bombshelter,3816150.0,carrierwave-bombshelter,True,True,False,stars+forks
clamby,3798037.0,clamby,False,True,False,forks
cookstyle,3795954.0,cookstyle,True,True,False,stars+forks
gitlab-crystalball,3790583.0,gitlab-crystalball,True,True,False,stars+forks
rspec-rerun,3790096.0,rspec-rerun,True,True,False,stars+forks
bootstrap-switch-rails,3774733.0,bootstrap-switch-rails,True,True,False,stars+forks
recog,3774313.0,recog,True,True,False,stars+forks
flexmock,3772781.0,flexmock,True,False,False,stars
haversine,3760941.0,haversine,True,True,False,stars+forks
octicons,3752167.0,octicons,True,False,False,stars
metasploit_data_models,3750513.0,metasploit_data_models,True,True,False,stars+forks
warbler,3743933.0,warbler,True,True,False,stars+forks
unix-crypt,3727133.0,unix-crypt,True,True,False,stars+forks
coveralls_reborn,3681329.0,coveralls_reborn,True,False,False,stars
metasploit_payloads-mettle,3665277.0,metasploit_payloads-mettle,True,True,False,stars+forks
kitchen-vagrant,3663272.0,kitchen-vagrant,True,True,False,stars+forks
actionpack-cloudflare,3657396.0,actionpack-cloudflare,True,False,False,stars
judoscale-sidekiq,3647735.0,judoscale-sidekiq,True,True,False,stars+forks
nexpose,3604347.0,nexpose,True,True,False,stars+forks
protobug,3595976.0,protobug,True,True,False,stars+forks
minitest-bisect,3592664.0,minitest-bisect,True,True,False,stars+forks
protobug_well_known_protos,3591520.0,protobug_well_known_protos,True,True,False,stars+forks
protobug_googleapis_field_behavior_protos,3591259.0,protobug_googleapis_field_behavior_protos,True,True,False,stars+forks
protobug_sigstore_protos,3590619.0,protobug_sigstore_protos,True,True,False,stars+forks
w3c_validators,3587152.0,w3c_validators,True,True,False,stars+forks
sigstore,3584922.0,sigstore,True,True,False,stars+forks
business,3583954.0,business,False,True,False,forks
sigstore-cli,3561181.0,sigstore-cli,True,True,False,stars+forks
rack-mobile-detect,3492357.0,rack-mobile-detect,True,True,False,stars+forks
track_open_instances,3472787.0,track_open_instances,True,True,False,stars+forks
devise-pwned_password,3466096.0,devise-pwned_password,True,False,False,stars
base58,3456339.0,base58,True,True,False,stars+forks
dm-migrations,3400270.0,dm-migrations,True,False,False,stars
fauxhai-ng,3385725.0,fauxhai-ng,True,True,False,stars+forks
rex-powershell,3358621.0,rex-powershell,True,True,False,stars+forks
metasploit-credential,3336127.0,metasploit-credential,True,True,False,stars+forks
bootstrap-wysihtml5-rails,3314128.0,bootstrap-wysihtml5-rails,False,True,False,forks
opentelemetry-instrumentation-httpx,3301693.0,opentelemetry-instrumentation-httpx,True,True,False,stars+forks
ruby-oembed,3284244.0,ruby-oembed,True,True,False,stars+forks
anonymous_loader,3258385.0,anonymous_loader,True,True,False,stars+forks
openssl-cmac,3253210.0,openssl-cmac,True,True,False,stars+forks
guard-cucumber,3232882.0,guard-cucumber,True,False,False,stars
rex-exploitation,3219060.0,rex-exploitation,True,True,False,stars+forks
metasploit-model,3212952.0,metasploit-model,True,True,False,stars+forks
jdbc-mysql,3209855.0,jdbc-mysql,True,True,False,stars+forks
xdr,3208572.0,xdr,True,True,False,stars+forks
rspec-openapi,3197692.0,rspec-openapi,True,True,False,stars+forks
zip_kit,3173427.0,zip_kit,True,False,False,stars
win32-process,3163655.0,win32-process,True,True,False,stars+forks
cld3,3161144.0,cld3,True,True,False,stars+forks
metasploit-concern,3155439.0,metasploit-concern,True,True,False,stars+forks
generator_spec,3142285.0,generator_spec,True,True,False,stars+forks
liferaft,3140136.0,liferaft,True,False,False,stars
xcinvoke,3126515.0,xcinvoke,True,False,False,stars
opentelemetry-instrumentation-anthropic,3126216.0,opentelemetry-instrumentation-anthropic,True,True,False,stars+forks
rex-java,3116741.0,rex-java,True,True,False,stars+forks
rex-registry,3111364.0,rex-registry,True,True,False,stars+forks
rex-struct2,3103786.0,rex-struct2,True,True,False,stars+forks
mina,3092719.0,mina,False,True,False,forks
ronn,3077916.0,ronn,True,False,False,stars
rex-arch,3057214.0,rex-arch,True,True,False,stars+forks
rex-random_identifier,3055175.0,rex-random_identifier,True,True,False,stars+forks
pgvector,3042149.0,pgvector,True,True,False,stars+forks
patch_finder,3038804.0,patch_finder,True,True,False,stars+forks
nessus_rest,3037034.0,nessus_rest,True,True,False,stars+forks
openvas-omp,3029164.0,openvas-omp,True,True,False,stars+forks
patchelf,3026954.0,patchelf,True,True,False,stars+forks
localhost,3015828.0,localhost,True,False,False,stars
text-hyphen,3011731.0,text-hyphen,True,True,False,stars+forks
rex-ole,3004016.0,rex-ole,True,True,False,stars+forks
rex-mime,3001198.0,rex-mime,True,True,False,stars+forks
rex-zip,3000080.0,rex-zip,True,True,False,stars+forks
name_of_person,2999869.0,name_of_person,True,True,False,stars+forks
lz4-ruby,2998705.0,lz4-ruby,True,True,False,stars+forks
onnxruntime,2996749.0,onnxruntime,True,False,False,stars
rex-bin_tools,2993137.0,rex-bin_tools,True,True,False,stars+forks
classifier-reborn,2984409.0,classifier-reborn,True,True,False,stars+forks
rex-rop_builder,2968653.0,rex-rop_builder,True,True,False,stars+forks
rex-sslscan,2965709.0,rex-sslscan,True,True,False,stars+forks
ibandit,2955559.0,ibandit,True,False,False,stars
rex-encoder,2955067.0,rex-encoder,True,True,False,stars+forks
console1984,2954229.0,console1984,True,False,False,stars
spree_core,2941883.0,spree_core,True,True,False,stars+forks
rex-nop,2933256.0,rex-nop,True,True,False,stars+forks
win32api,2912138.0,win32api,True,True,False,stars+forks
anthropic,2887933.0,anthropic,True,False,False,stars
therubyrhino,2883430.0,therubyrhino,True,False,False,stars
spree,2882357.0,spree,True,True,False,stars+forks
discordrb,2880776.0,discordrb,True,False,False,stars
jdbc-postgres,2806940.0,jdbc-postgres,True,True,False,stars+forks
yabeda-http_requests,2804692.0,yabeda-http_requests,True,False,False,stars
chef-cleanroom,2798859.0,chef-cleanroom,True,True,False,stars+forks
beaneater,2753169.0,beaneater,True,True,False,stars+forks
activerecord-jdbcpostgresql-adapter,2747463.0,activerecord-jdbcpostgresql-adapter,True,True,False,stars+forks
gollum-lib,2744119.0,gollum-lib,True,False,False,stars
shellwords,2741334.0,shellwords,True,False,False,stars
message_bus,2719472.0,message_bus,True,True,False,stars+forks
turbo_power,2708740.0,turbo_power,True,True,False,stars+forks
s3_direct_upload,2706443.0,s3_direct_upload,True,True,False,stars+forks
rubydns,2703889.0,rubydns,True,False,False,stars
samovar,2686615.0,samovar,True,True,False,stars+forks
haikunator,2685998.0,haikunator,True,True,False,stars+forks
logging-rails,2669246.0,logging-rails,True,True,False,stars+forks
capybara-select-2,2639491.0,capybara-select-2,True,True,False,stars+forks
autotuner,2626593.0,autotuner,True,False,False,stars
bcp47_spec,2624357.0,bcp47_spec,True,True,False,stars+forks
gemoji-parser,2607722.0,gemoji-parser,True,False,False,stars
citeproc-ruby,2587388.0,citeproc-ruby,False,True,False,forks
proxifier2,2544371.0,proxifier2,True,True,False,stars+forks
train-rest,2541416.0,train-rest,True,True,False,stars+forks
informers,2540348.0,informers,True,False,False,stars
digest-murmurhash,2519636.0,digest-murmurhash,True,True,False,stars+forks
rails-timeago,2500348.0,rails-timeago,True,True,False,stars+forks
csl,2494268.0,csl,False,True,False,forks
tdiff,2483950.0,tdiff,False,True,False,forks
rubycas-client,2478412.0,rubycas-client,True,True,False,stars+forks
activerecord-jdbcmysql-adapter,2470523.0,activerecord-jdbcmysql-adapter,True,True,False,stars+forks
jdbc-sqlite3,2468955.0,jdbc-sqlite3,True,True,False,stars+forks
yabeda-prometheus-mmap,2467743.0,yabeda-prometheus-mmap,True,True,False,stars+forks
scimitar,2456018.0,scimitar,True,True,False,stars+forks
nokogiri-diff,2453773.0,nokogiri-diff,False,True,False,forks
backburner,2443006.0,backburner,True,True,False,stars+forks
activerecord-mysql-index-hint,2404798.0,activerecord-mysql-index-hint,True,False,False,stars
fast-mcp,2395497.0,fast-mcp,True,True,False,stars+forks
omniauth-identity,2372453.0,omniauth-identity,False,True,False,forks
rbpdf,2368581.0,rbpdf,False,True,False,forks
google-cloud-dialogflow-v2,2356693.0,google-cloud-dialogflow-v2,True,True,False,stars+forks
private_address_check,2349502.0,private_address_check,True,False,False,stars
aws-actionmailer-ses,2331247.0,aws-actionmailer-ses,True,True,False,stars+forks
capybara-playwright-driver,2282375.0,capybara-playwright-driver,True,True,False,stars+forks
falcon,2253372.0,falcon,True,False,False,stars
activerecord-jdbcsqlite3-adapter,2246404.0,activerecord-jdbcsqlite3-adapter,True,True,False,stars+forks
rice,2226283.0,rice,True,True,False,stars+forks
curses,2224971.0,curses,True,True,False,stars+forks
procore-sift,2222769.0,procore-sift,True,True,False,stars+forks
facebook-messenger,2212150.0,facebook-messenger,True,True,False,stars+forks
carrierwave_direct,2173916.0,carrierwave_direct,True,True,False,stars+forks
rack-host-redirect,2147322.0,rack-host-redirect,True,True,False,stars+forks
hrr_rb_ssh,2126503.0,hrr_rb_ssh,True,True,False,stars+forks
csl-styles,2114470.0,csl-styles,False,True,False,forks
color_diff,2102987.0,color_diff,True,True,False,stars+forks
citeproc,2092490.0,citeproc,False,True,False,forks
field_test,2037808.0,field_test,True,True,False,stars+forks
logster,2024174.0,logster,True,True,False,stars+forks
fixture_builder,1979720.0,fixture_builder,True,True,False,stars+forks
json_refs,1976986.0,json_refs,True,True,False,stars+forks
iso,1959435.0,iso,True,True,False,stars+forks
datagrid,1944221.0,datagrid,False,True,False,forks
json-ld-preloaded,1943980.0,json-ld-preloaded,True,True,False,stars+forks
gergich,1929087.0,gergich,True,True,False,stars+forks
hotwire-livereload,1926894.0,hotwire-livereload,True,False,False,stars
inertia_rails,1922097.0,inertia_rails,True,False,False,stars
swearjar,1915524.0,swearjar,True,True,False,stars+forks
administrate-field-belongs_to_search,1903987.0,administrate-field-belongs_to_search,True,True,False,stars+forks
daemons-rails,1902272.0,daemons-rails,False,True,False,forks
gravatar_image_tag,1893370.0,gravatar_image_tag,True,True,False,stars+forks
audits1984,1881475.0,audits1984,True,False,False,stars
hanami-router,1874055.0,hanami-router,True,False,False,stars
click_house-client,1859648.0,click_house-client,True,True,False,stars+forks
wdm,1858848.0,wdm,True,True,False,stars+forks
switchman,1849482.0,switchman,True,True,False,stars+forks
yard-activerecord,1844519.0,yard-activerecord,True,True,False,stars+forks
bourne,1842162.0,bourne,True,True,False,stars+forks
requestjs-rails,1834988.0,requestjs-rails,False,True,False,forks
prawn-emoji,1810083.0,prawn-emoji,True,True,False,stars+forks
yabeda-activerecord,1808421.0,yabeda-activerecord,True,True,False,stars+forks
newrelic-sidekiq-metrics,1800899.0,newrelic-sidekiq-metrics,True,True,False,stars+forks
leaflet-rails,1785427.0,leaflet-rails,True,True,False,stars+forks
rdf-normalize,1771514.0,rdf-normalize,True,True,False,stars+forks
front_matter_parser,1766404.0,front_matter_parser,True,True,False,stars+forks
zonebie,1764669.0,zonebie,True,True,False,stars+forks
dm-sqlite-adapter,1763236.0,dm-sqlite-adapter,True,False,False,stars
compare-xml,1757757.0,compare-xml,True,True,False,stars+forks
llhttp,1756492.0,llhttp,True,True,False,stars+forks
acts_as_api,1756052.0,acts_as_api,True,True,False,stars+forks
win32-api,1745789.0,win32-api,True,True,False,stars+forks
ruby-readability,1741867.0,ruby-readability,True,True,False,stars+forks
twitty,1729552.0,twitty,True,True,False,stars+forks
modis,1728119.0,modis,True,True,False,stars+forks
messagebird-rest,1705765.0,messagebird-rest,True,True,False,stars+forks
guess_html_encoding,1704780.0,guess_html_encoding,True,True,False,stars+forks
spectrum-rails,1678090.0,spectrum-rails,True,True,False,stars+forks
appbundler,1617361.0,appbundler,True,True,False,stars+forks
tokenizers,1585570.0,tokenizers,True,True,False,stars+forks
store_attribute,1573067.0,store_attribute,True,True,False,stars+forks
tidewave,1560204.0,tidewave,True,True,False,stars+forks
win32-service,1525466.0,win32-service,True,True,False,stars+forks
i18n-spec,1521019.0,i18n-spec,True,True,False,stars+forks
herb,1520683.0,herb,True,True,False,stars+forks
jasmine-jquery-rails,1514975.0,jasmine-jquery-rails,True,True,False,stars+forks
minitest-proveit,1507118.0,minitest-proveit,True,False,False,stars
sass-globbing,1463374.0,sass-globbing,True,True,False,stars+forks
html_truncator,1460482.0,html_truncator,True,True,False,stars+forks
mobile-fu,1435090.0,mobile-fu,True,True,False,stars+forks
h3,1434819.0,h3,True,False,False,stars
minitest-mock,1432952.0,minitest-mock,True,True,False,stars+forks
liquid-c,1417018.0,liquid-c,True,True,False,stars+forks
