gem,version,downloads,doc_coverage_pct,methods_documented,methods_total,has_readme,readme,readme_bytes,has_changelog,has_license,doc_dir_files,doc_files,link_docs,docs_host,doc_is_autogen,link_home,link_changelog,link_wiki,link_code,link_bugs,github_url
yard-sorbet,0.9.0,28511980,0.0,0.0,50.0,False,,0.0,0.0,1.0,0.0,0.0,https://dduugg.github.io/yard-sorbet/,dduugg.github.io,False,https://github.com/dduugg/yard-sorbet,https://github.com/dduugg/yard-sorbet/blob/main/CHANGELOG.md,https://github.com/dduugg/yard-sorbet/wiki,,https://github.com/dduugg/yard-sorbet/issues,https://github.com/dduugg/yard-sorbet
ruby-ll,2.2.0,28381098,69.1,96.0,139.0,True,README.md,14807.0,0.0,1.0,2.0,2.0,http://code.yorickpeterse.com/ruby-ll/latest/,code.yorickpeterse.com,False,https://github.com/yorickpeterse/ruby-ll,,,https://gitlab.com/yorickpeterse/ruby-ll,https://gitlab.com/yorickpeterse/ruby-ll/issues,https://github.com/yorickpeterse/ruby-ll
karafka,2.6.1,28312737,88.9,1400.0,1574.0,True,README.md,5718.0,1.0,1.0,0.0,3.0,https://karafka.io/docs,karafka.io,False,https://karafka.io,https://karafka.io/docs/Changelog-Karafka,,https://github.com/karafka/karafka,https://github.com/karafka/karafka/issues,https://github.com/karafka/karafka
barby,0.7.0,28312239,29.5,104.0,353.0,True,README.md,4973.0,1.0,1.0,0.0,1.0,http://toretore.github.com/barby/,toretore.github.com,False,http://toretore.github.com/barby,,,http://github.com/toretore/barby,,https://github.com/toretore/barby
google-apis-firebaseappdistribution_v1,0.22.0,28002643,61.1,66.0,108.0,False,,0.0,1.0,1.0,0.0,3.0,https://googleapis.dev/ruby/google-apis-firebaseappdistribution_v1/v0.22.0,googleapis.dev,False,https://github.com/google/google-api-ruby-client,https://github.com/googleapis/google-api-ruby-client/tree/main/generated/google-apis-firebaseappdistribution_v1/CHANGELOG.md,,https://github.com/googleapis/google-api-ruby-client/tree/main/generated/google-apis-firebaseappdistribution_v1,https://github.com/googleapis/google-api-ruby-client/issues,https://github.com/googleapis/google-api-ruby-client
rack-rewrite,1.5.1,27953726,35.7,10.0,28.0,True,README.markdown,13222.0,1.0,1.0,0.0,1.0,http://johntrupiano.rubyforge.org/rack-rewrite/,johntrupiano.rubyforge.org,False,http://github.com/jtrupiano/rack-rewrite,,,,http://github.com/jtrupiano/rack-rewrite/issues,https://github.com/jtrupiano/rack-rewrite
braintree,4.40.0,27617540,3.6,36.0,988.0,False,,0.0,0.0,1.0,0.0,0.0,https://developer.paypal.com/braintree/docs,developer.paypal.com,False,https://www.braintreepayments.com/,https://github.com/braintree/braintree_ruby/blob/master/CHANGELOG.md,,https://github.com/braintree/braintree_ruby,https://github.com/braintree/braintree_ruby/issues,https://github.com/braintree/braintree_ruby
remotipart,1.4.4,27577355,0.0,0.0,10.0,True,README.rdoc,6605.0,1.0,1.0,0.0,5.0,http://www.alfajango.com/blog/remotipart-rails-gem/,alfajango.com,False,http://opensource.alfajango.com/remotipart/,,,https://github.com/JangoSteve/remotipart,https://github.com/JangoSteve/remotipart/issues,https://github.com/jangosteve/remotipart
chef,19.3.15,26795250,31.5,1877.0,5961.0,True,README.md,4184.0,0.0,1.0,0.0,1.0,https://docs.chef.io/,docs.chef.io,False,https://www.chef.io,https://github.com/chef/chef/blob/main/CHANGELOG.md,,https://github.com/chef/chef/,https://github.com/chef/chef/issues,https://github.com/chef/chef
google-cloud-bigquery,1.64.0,26054243,88.5,1135.0,1283.0,False,,0.0,1.0,1.0,0.0,7.0,http://googlecloudplatform.github.io/google-cloud-ruby/#/docs/google-cloud-bigquery/latest,googlecloudplatform.github.io,False,https://github.com/googleapis/google-cloud-ruby/tree/master/google-cloud-bigquery,,,,https://github.com/GoogleCloudPlatform/google-cloud-ruby/labels/API%3A%20bigquery,https://github.com/googleapis/google-cloud-ruby
rspec-activemodel-mocks,1.3.0,25477290,39.3,11.0,28.0,True,README.md,2626.0,0.0,1.0,0.0,2.0,https://rspec.info/documentation/,rspec.info,False,https://github.com/rspec/rspec-activemodel-mocks,,,,https://github.com/rspec/rspec-activemodel-mocks/issues,https://github.com/rspec/rspec-activemodel-mocks
ms_rest_azure,0.12.0,25038757,79.7,51.0,64.0,True,README.md,2770.0,1.0,1.0,0.0,3.0,https://azure.microsoft.com/en-us/develop/ruby/,azure.microsoft.com,False,https://aka.ms/azure-sdk-for-ruby,https://github.com/Azure/azure-sdk-for-ruby/blob/master/runtime/ms_rest_azure/CHANGELOG.md,,https://github.com/Azure/azure-sdk-for-ruby/tree/ms_rest_azure-v0.12.0,https://github.com/Azure/azure-sdk-for-ruby/issues,https://github.com/azure/azure-sdk-for-ruby
ms_rest,0.7.6,24927444,74.5,38.0,51.0,True,README.md,2224.0,1.0,1.0,0.0,3.0,https://azure.microsoft.com/en-us/develop/ruby/,azure.microsoft.com,False,https://aka.ms/azure-sdk-for-ruby,https://github.com/Azure/azure-sdk-for-ruby/blob/master/runtime/ms_rest/CHANGELOG.md,,https://github.com/Azure/azure-sdk-for-ruby/tree/ms_rest-v0.7.6,https://github.com/Azure/azure-sdk-for-ruby/issues,https://github.com/azure/azure-sdk-for-ruby
karafka-rdkafka,0.28.1,24769891,88.1,236.0,268.0,True,README.md,4421.0,1.0,0.0,0.0,2.0,https://karafka.io/docs,karafka.io,False,https://karafka.io,https://karafka.io/docs/Changelog-Karafka-Rdkafka/,,https://github.com/karafka/karafka-rdkafka,https://github.com/karafka/karafka-rdkafka/issues,https://github.com/karafka/karafka-rdkafka
karafka-core,2.6.3,24695998,81.9,77.0,94.0,True,README.md,1361.0,1.0,0.0,0.0,5.0,https://karafka.io/docs,karafka.io,False,https://karafka.io,https://karafka.io/docs/Changelog-Karafka-Core,,https://github.com/karafka/karafka-core,https://github.com/karafka/karafka-core/issues,https://github.com/karafka/karafka-core
traces,0.18.2,24686530,78.0,39.0,50.0,True,readme.md,3889.0,0.0,1.0,0.0,7.0,https://socketry.github.io/traces/,socketry.github.io,False,https://github.com/socketry/traces,,,https://github.com/socketry/traces.git,,https://github.com/socketry/traces
plaid,51.0.0,24252474,97.1,33115.0,34097.0,True,README.md,13165.0,1.0,1.0,0.0,5.0,https://github.com/plaid/plaid-ruby/wiki,github.com,False,https://plaid.com,,,https://github.com/plaid/plaid-ruby,,https://github.com/plaid/plaid-ruby
google-apis-firebaseappdistribution_v1alpha,0.30.0,24205862,57.7,79.0,137.0,False,,0.0,1.0,1.0,0.0,3.0,https://googleapis.dev/ruby/google-apis-firebaseappdistribution_v1alpha/v0.30.0,googleapis.dev,False,https://github.com/google/google-api-ruby-client,https://github.com/googleapis/google-api-ruby-client/tree/main/generated/google-apis-firebaseappdistribution_v1alpha/CHANGELOG.md,,https://github.com/googleapis/google-api-ruby-client/tree/main/generated/google-apis-firebaseappdistribution_v1alpha,https://github.com/googleapis/google-api-ruby-client/issues,https://github.com/googleapis/google-api-ruby-client
allure-ruby-commons,2.29.1,23301520,73.8,93.0,126.0,True,README.md,3768.0,0.0,0.0,0.0,1.0,https://github.com/allure-framework/allure-ruby/blob/master/allure-ruby-commons/README.md,github.com,False,https://github.com/allure-framework/allure-ruby,https://github.com/allure-framework/allure-ruby/releases,https://github.com/allure-framework/allure-ruby/wiki,https://github.com/allure-framework/allure-ruby/tree/master/allure-ruby-commons,https://github.com/allure-framework/allure-ruby/issues,https://github.com/allure-framework/allure-ruby
unicode,0.4.4,23298314,0.0,0.0,5.0,True,README,4570.0,0.0,0.0,0.0,0.0,http://www.yoshidam.net/unicode.txt,yoshidam.net,False,,,,http://github.com/blackwinter/unicode,,https://github.com/blackwinter/unicode
flipper-redis,1.4.2,22959008,45.2,14.0,31.0,False,,0.0,0.0,0.0,0.0,0.0,https://www.flippercloud.io/docs,flippercloud.io,False,https://www.flippercloud.io,https://github.com/flippercloud/flipper/releases/tag/v1.4.2,,https://github.com/flippercloud/flipper,https://github.com/flippercloud/flipper/issues,https://github.com/flippercloud/flipper
chef-vault,4.2.12,22818110,14.2,16.0,113.0,False,,0.0,0.0,1.0,0.0,0.0,https://github.com/Nordstrom/chef-vault/blob/master/README.md,github.com,False,https://github.com/chef/chef-vault,,,https://github.com/Nordstrom/chef-vault,,https://github.com/nordstrom/chef-vault
google-apis-cloudresourcemanager_v1,0.45.0,22736045,60.5,104.0,172.0,False,,0.0,1.0,1.0,0.0,3.0,https://googleapis.dev/ruby/google-apis-cloudresourcemanager_v1/v0.45.0,googleapis.dev,False,https://github.com/google/google-api-ruby-client,https://github.com/googleapis/google-api-ruby-client/tree/main/generated/google-apis-cloudresourcemanager_v1/CHANGELOG.md,,https://github.com/googleapis/google-api-ruby-client/tree/main/generated/google-apis-cloudresourcemanager_v1,https://github.com/googleapis/google-api-ruby-client/issues,https://github.com/googleapis/google-api-ruby-client
net-ssh-multi,1.2.1,22418599,93.6,88.0,94.0,True,README.rdoc,4009.0,1.0,1.0,0.0,3.0,http://net-ssh.github.com/net-ssh-multi,net-ssh.github.com,False,https://github.com/net-ssh/net-scp,,,https://github.com/net-ssh/net-ssh-multi,https://github.com/net-ssh/net-ssh-multi/issues,https://github.com/net-ssh/net-ssh-multi
faraday-mashify,1.0.3,22217863,66.7,2.0,3.0,True,README.md,2638.0,1.0,1.0,0.0,3.0,https://sue445.github.io/faraday-mashify/,sue445.github.io,False,https://github.com/sue445/faraday-mashify,https://github.com/sue445/faraday-mashify/blob/v1.0.3/CHANGELOG.md,https://github.com/sue445/faraday-mashify/wiki,,https://github.com/sue445/faraday-mashify/issues,https://github.com/sue445/faraday-mashify
chef-zero,15.1.11,22197006,10.0,48.0,481.0,False,,0.0,0.0,1.0,0.0,0.0,https://github.com/jkeiser/chef-zero/blob/master/README.rdoc,github.com,False,https://github.com/chef/chef-zero,,,https://github.com/jkeiser/chef-zero,https://github.com/jkeiser/chef-zero/issues,https://github.com/jkeiser/chef-zero
knapsack_pro,10.0.1,22142729,2.8,16.0,577.0,False,,0.0,0.0,0.0,0.0,0.0,https://docs.knapsackpro.com/knapsack_pro-ruby/guide/,docs.knapsackpro.com,False,https://knapsackpro.com,https://github.com/KnapsackPro/knapsack_pro-ruby/blob/main/CHANGELOG.md,,https://github.com/KnapsackPro/knapsack_pro-ruby,https://github.com/KnapsackPro/knapsack_pro-ruby/issues,https://github.com/knapsackpro/knapsack_pro-ruby
google-apis-iam_v1,0.91.0,21962863,68.2,251.0,368.0,False,,0.0,1.0,1.0,0.0,3.0,https://googleapis.dev/ruby/google-apis-iam_v1/v0.90.0,googleapis.dev,False,https://github.com/google/google-api-ruby-client,https://github.com/googleapis/google-api-ruby-client/tree/main/generated/google-apis-iam_v1/CHANGELOG.md,,https://github.com/googleapis/google-api-ruby-client/tree/main/generated/google-apis-iam_v1,https://github.com/googleapis/google-api-ruby-client/issues,https://github.com/googleapis/google-api-ruby-client
sys-proctable,1.3.0,21637259,35.7,25.0,70.0,True,README.md,3913.0,1.0,1.0,0.0,3.0,https://github.com/djberg96/sys-proctable/wiki,github.com,False,https://github.com/djberg96/sys-proctable,https://github.com/djberg96/sys-proctable/blob/main/CHANGES.md,,,https://github.com/djberg96/sys-proctable/issues,https://github.com/djberg96/sys-proctable
rdkafka,0.29.1,21420186,88.7,235.0,265.0,True,README.md,8058.0,1.0,0.0,0.0,2.0,https://karafka.io/docs,karafka.io,False,https://karafka.io,https://karafka.io/docs/Changelog-Rdkafka,,https://github.com/karafka/rdkafka-ruby,https://github.com/karafka/rdkafka-ruby/issues,https://github.com/karafka/rdkafka-ruby
google-apis-container_v1,0.120.0,21231977,55.8,332.0,595.0,False,,0.0,1.0,1.0,0.0,3.0,https://googleapis.dev/ruby/google-apis-container_v1/v0.119.0,googleapis.dev,False,https://github.com/google/google-api-ruby-client,https://github.com/googleapis/google-api-ruby-client/tree/main/generated/google-apis-container_v1/CHANGELOG.md,,https://github.com/googleapis/google-api-ruby-client/tree/main/generated/google-apis-container_v1,https://github.com/googleapis/google-api-ruby-client/issues,https://github.com/googleapis/google-api-ruby-client
google-apis-serviceusage_v1,0.81.0,21222910,51.3,154.0,300.0,False,,0.0,1.0,1.0,0.0,3.0,https://googleapis.dev/ruby/google-apis-serviceusage_v1/v0.80.0,googleapis.dev,False,https://github.com/google/google-api-ruby-client,https://github.com/googleapis/google-api-ruby-client/tree/main/generated/google-apis-serviceusage_v1/CHANGELOG.md,,https://github.com/googleapis/google-api-ruby-client/tree/main/generated/google-apis-serviceusage_v1,https://github.com/googleapis/google-api-ruby-client/issues,https://github.com/googleapis/google-api-ruby-client
google-apis-container_v1beta1,0.107.0,21205709,55.5,355.0,640.0,False,,0.0,1.0,1.0,0.0,3.0,https://googleapis.dev/ruby/google-apis-container_v1beta1/v0.106.0,googleapis.dev,False,https://github.com/google/google-api-ruby-client,https://github.com/googleapis/google-api-ruby-client/tree/main/generated/google-apis-container_v1beta1/CHANGELOG.md,,https://github.com/googleapis/google-api-ruby-client/tree/main/generated/google-apis-container_v1beta1,https://github.com/googleapis/google-api-ruby-client/issues,https://github.com/googleapis/google-api-ruby-client
google-apis-cloudbilling_v1,0.41.0,21199854,58.3,91.0,156.0,False,,0.0,1.0,1.0,0.0,3.0,https://googleapis.dev/ruby/google-apis-cloudbilling_v1/v0.40.0,googleapis.dev,False,https://github.com/google/google-api-ruby-client,https://github.com/googleapis/google-api-ruby-client/tree/main/generated/google-apis-cloudbilling_v1/CHANGELOG.md,,https://github.com/googleapis/google-api-ruby-client/tree/main/generated/google-apis-cloudbilling_v1,https://github.com/googleapis/google-api-ruby-client/issues,https://github.com/googleapis/google-api-ruby-client
roda,3.107.0,21110849,62.2,577.0,927.0,False,,0.0,0.0,0.0,0.0,0.0,https://roda.jeremyevans.net/documentation.html,roda.jeremyevans.net,False,https://roda.jeremyevans.net,https://roda.jeremyevans.net/rdoc/files/CHANGELOG.html,,https://github.com/jeremyevans/roda,https://github.com/jeremyevans/roda/issues,https://github.com/jeremyevans/roda
gmail_xoauth,0.4.3,20979762,45.5,5.0,11.0,True,README.markdown,5724.0,0.0,1.0,0.0,0.0,http://github.com/nfo/gmail_xoauth/blob/master/README.markdown,github.com,False,https://github.com/nfo/gmail_xoauth,,,http://github.com/nfo/gmail_xoauth,http://github.com/nfo/gmail_xoauth/issues,https://github.com/nfo/gmail_xoauth
smarter_csv,1.19.0,20612711,43.2,38.0,88.0,True,README.md,20883.0,1.0,1.0,29.0,32.0,https://github.com/tilo/smarter_csv/tree/main/docs,github.com,False,https://github.com/tilo/smarter_csv,https://github.com/tilo/smarter_csv/blob/main/CHANGELOG.md,,,https://github.com/tilo/smarter_csv/issues,https://github.com/tilo/smarter_csv
allure-rspec,2.29.1,20492241,86.0,43.0,50.0,True,README.md,5029.0,0.0,0.0,0.0,1.0,https://github.com/allure-framework/allure-ruby/blob/master/allure-rspec/README.md,github.com,False,https://github.com/allure-framework/allure-ruby/tree/master/allure-rspec,https://github.com/allure-framework/allure-ruby/releases,https://github.com/allure-framework/allure-ruby/wiki,,https://github.com/allure-framework/allure-ruby/issues,https://github.com/allure-framework/allure-ruby
google-apis-bigquery_v2,0.107.0,20463407,54.2,293.0,541.0,False,,0.0,1.0,1.0,0.0,3.0,https://googleapis.dev/ruby/google-apis-bigquery_v2/v0.107.0,googleapis.dev,False,https://github.com/google/google-api-ruby-client,https://github.com/googleapis/google-api-ruby-client/tree/main/generated/google-apis-bigquery_v2/CHANGELOG.md,,https://github.com/googleapis/google-api-ruby-client/tree/main/generated/google-apis-bigquery_v2,https://github.com/googleapis/google-api-ruby-client/issues,https://github.com/googleapis/google-api-ruby-client
async-io,1.43.2,19041658,28.4,48.0,169.0,True,readme.md,4849.0,0.0,1.0,0.0,2.0,https://socketry.github.io/async-io/,socketry.github.io,False,https://github.com/socketry/async-io,,,https://github.com/socketry/async-io.git,,https://github.com/socketry/async-io
datadog_api_client,2.59.1,18997856,99.6,58450.0,58658.0,True,README.md,5426.0,1.0,1.0,0.0,6.0,https://docs.datadoghq.com/api/,docs.datadoghq.com,False,https://datadoghq.com/,https://github.com/DataDog/datadog-api-client-ruby/blob/master/CHANGELOG.md,,https://github.com/DataDog/datadog-api-client-ruby,https://github.com/DataDog/datadog-api-client-ruby/issues,https://github.com/datadog/datadog-api-client-ruby
rubocop-gitlab-security,0.1.1,18775249,7.3,6.0,82.0,True,README.md,2019.0,1.0,0.0,0.0,3.0,https://gitlab.com/gitlab-org/rubocop-gitlab-security/README.md,gitlab.com,False,https://gitlab.com/gitlab-org/rubocop-gitlab-security/,,,https://gitlab.com/gitlab-org/rubocop-gitlab-security,,
protocol-http,0.71.0,18698046,88.1,357.0,405.0,True,readme.md,4778.0,0.0,1.0,0.0,11.0,https://socketry.github.io/protocol-http/,socketry.github.io,False,https://github.com/socketry/protocol-http,,,https://github.com/socketry/protocol-http.git,,https://github.com/socketry/protocol-http
mailgun-ruby,1.4.4,18611622,77.7,171.0,220.0,True,README.md,8449.0,1.0,1.0,18.0,22.0,https://documentation.mailgun.com/,documentation.mailgun.com,False,https://www.mailgun.com/,,,https://github.com/mailgun/mailgun-ruby,,https://github.com/mailgun/mailgun-ruby
metrics,0.15.0,18392718,29.2,7.0,24.0,True,readme.md,3047.0,0.0,1.0,0.0,6.0,https://socketry.github.io/metrics/,socketry.github.io,False,https://github.com/socketry/metrics,,,https://github.com/socketry/metrics.git,,https://github.com/socketry/metrics
async-http,0.103.0,18344869,82.3,237.0,288.0,True,readme.md,5016.0,0.0,1.0,0.0,7.0,https://socketry.github.io/async-http/,socketry.github.io,False,https://github.com/socketry/async-http,,,https://github.com/socketry/async-http.git,,https://github.com/socketry/async-http
sys-cpu,1.3.0,17806299,89.4,42.0,47.0,True,README.md,2902.0,1.0,1.0,4.0,7.0,https://github.com/djberg96/sys-cpu/wiki,github.com,False,https://github.com/djberg96/sys-cpu,https://github.com/djberg96/sys-cpu/blob/main/CHANGES.md,,,https://github.com/djberg96/sys-cpu/issues,https://github.com/djberg96/sys-cpu
js-routes,2.4.1,17532851,0.0,0.0,114.0,True,Readme.md,18799.0,1.0,1.0,0.0,3.0,https://github.com/railsware/js-routes,github.com,False,http://github.com/railsware/js-routes,https://github.com/railsware/js-routes/blob/v2.4.1/CHANGELOG.md,,https://github.com/railsware/js-routes/tree/v2.4.1,https://github.com/railsware/js-routes/issues,https://github.com/railsware/js-routes
puppet-syntax,7.2.0,16487538,22.2,4.0,18.0,True,README.md,5442.0,1.0,1.0,0.0,4.0,https://github.com/gds-operations/puppet-syntax/blob/master/README.md,github.com,False,https://github.com/voxpupuli/puppet-syntax,,,https://github.com/gds-operations/puppet-syntax,https://github.com/gds-operations/puppet-syntax/issues,https://github.com/gds-operations/puppet-syntax
color,2.2.0,16319240,93.9,168.0,179.0,True,README.md,2992.0,1.0,1.0,0.0,9.0,https://halostatue.github.io/color/,halostatue.github.io,False,https://github.com/halostatue/color,https://github.com/halostatue/color/blob/main/CHANGELOG.md,,,https://github.com/halostatue/color/issues,https://github.com/halostatue/color
protocol-http1,0.41.0,16284698,90.9,70.0,77.0,True,readme.md,3663.0,0.0,1.0,0.0,4.0,https://socketry.github.io/protocol-http1/,socketry.github.io,False,https://github.com/socketry/protocol-http1,,,https://github.com/socketry/protocol-http1.git,,https://github.com/socketry/protocol-http1
protocol-http2,0.28.0,16255363,90.4,208.0,230.0,True,readme.md,4086.0,0.0,1.0,0.0,4.0,https://socketry.github.io/protocol-http2/,socketry.github.io,False,https://github.com/socketry/protocol-http2,,,https://github.com/socketry/protocol-http2.git,,https://github.com/socketry/protocol-http2
write_xlsx,1.15.0,16185263,44.3,821.0,1854.0,True,README.md,2948.0,1.0,1.0,0.0,2.0,http://cxn03651.github.io/write_xlsx/index.html,cxn03651.github.io,False,https://github.com/cxn03651/write_xlsx#readme,,,http://github.com/cxn03651/write_xlsx,,https://github.com/cxn03651/write_xlsx
sneakers,2.12.0,15439630,4.5,6.0,133.0,True,README.md,5628.0,1.0,1.0,0.0,3.0,https://github.com/jondot/sneakers/wiki,github.com,False,http://sneakers.io,,,https://github.com/jondot/sneakers,https://github.com/jondot/sneakers/issues,https://github.com/jondot/sneakers
protocol,2.0.1,15427203,22.0,57.0,259.0,True,README.rdoc,5279.0,1.0,1.0,0.0,1.0,http://flori.github.com/protocol/doc/index.html,flori.github.com,False,http://flori.github.com/protocol,,,http://github.com/flori/protocol,http://github.com/flori/protocol/issues,https://github.com/flori/protocol
async-pool,0.12.0,15377084,67.5,27.0,40.0,True,readme.md,1947.0,0.0,1.0,0.0,3.0,https://socketry.github.io/async-pool/,socketry.github.io,False,https://github.com/socketry/async-pool,,,https://github.com/socketry/async-pool.git,,https://github.com/socketry/async-pool
url,0.3.2,15253062,25.0,16.0,64.0,True,README.rdoc,3356.0,0.0,1.0,0.0,1.0,http://git.tal.by/URL/,git.tal.by,False,http://github.com/talby/url,,,http://github.com/tal/URL/,,https://github.com/tal/url
jasmine-core,3.99.0,15247262,0.0,0.0,11.0,False,,0.0,0.0,0.0,0.0,0.0,https://jasmine.github.io,jasmine.github.io,False,http://jasmine.github.io,,,https://github.com/jasmine/jasmine,https://github.com/jasmine/jasmine/issues,https://github.com/jasmine/jasmine
ferrum,0.18.0,15138208,73.6,424.0,576.0,True,README.md,3981.0,0.0,1.0,0.0,1.0,https://github.com/rubycdp/ferrum/blob/main/README.md,github.com,False,https://ferrum.rubycdp.com/,https://github.com/rubycdp/ferrum/blob/main/CHANGELOG.md,,https://github.com/rubycdp/ferrum,https://github.com/rubycdp/ferrum/issues,https://github.com/rubycdp/ferrum
cmdparse,3.0.7,14601204,19.5,46.0,236.0,True,README.md,1495.0,1.0,1.0,13.0,1.0,http://cmdparse.gettalong.org/,cmdparse.gettalong.org,False,https://cmdparse.gettalong.org,,,https://github.com/gettalong/cmdparse,https://github.com/gettalong/cmdparse/issues,https://github.com/gettalong/cmdparse
guard-livereload,2.5.2,14492136,0.0,0.0,20.0,True,README.md,4605.0,0.0,1.0,0.0,3.0,https://github.com/guard/guard-livereload#readme,github.com,False,https://rubygems.org/gems/guard-livereload,,https://github.com/guard/guard-livereload/wiki,https://github.com/guard/guard-livereload,,https://github.com/guard/guard-livereload
cucumber-create-meta,6.0.4,14413092,0.0,0.0,6.0,False,,0.0,0.0,1.0,0.0,0.0,https://cucumber.io/docs/gherkin/,cucumber.io,False,https://github.com/cucumber/create-meta,https://github.com/cucumber/create-meta/blob/main/CHANGELOG.md,,https://github.com/cucumber/create-meta/tree/main/ruby,https://github.com/cucumber/create-meta/issues,https://github.com/cucumber/create-meta
functions_framework,1.7.0,13989038,63.9,69.0,108.0,True,README.md,5384.0,1.0,1.0,5.0,8.0,https://googlecloudplatform.github.io/functions-framework-ruby/v1.7.0,googlecloudplatform.github.io,False,https://github.com/GoogleCloudPlatform/functions-framework-ruby,https://googlecloudplatform.github.io/functions-framework-ruby/v1.7.0/file.CHANGELOG.html,,,https://github.com/GoogleCloudPlatform/functions-framework-ruby/issues,https://github.com/googlecloudplatform/functions-framework-ruby
hipchat,1.6.0,13977655,28.3,26.0,92.0,True,README.textile,9949.0,0.0,1.0,0.0,0.0,https://www.hipchat.com/docs/api,hipchat.com,False,https://github.com/hipchat/hipchat-rb,,,,https://github.com/hipchat/hipchat-rb/issues,https://github.com/hipchat/hipchat-rb
protocol-hpack,1.5.1,13919069,54.1,20.0,37.0,True,readme.md,1842.0,0.0,1.0,0.0,2.0,https://socketry.github.io/protocol-hpack/,socketry.github.io,False,https://github.com/socketry/http-hpack,,,https://github.com/socketry/http-hpack.git,,https://github.com/socketry/http-hpack
pathspec,2.1.0,13774138,18.2,4.0,22.0,True,README.md,4163.0,1.0,1.0,3.0,3.0,https://github.com/highb/pathspec-ruby/blob/master/README.md,github.com,False,https://github.com/highb/pathspec-ruby,,,,https://github.com/highb/pathspec-ruby/issues,https://github.com/highb/pathspec-ruby
gitlab-kas-grpc,19.3.1,13654283,,0.0,0.0,False,,0.0,0.0,0.0,0.0,0.0,https://gitlab.com/gitlab-org/cluster-integration/gitlab-agent/-/tree/master/doc,gitlab.com,False,https://gitlab.com/gitlab-org/cluster-integration/gitlab-agent,,,https://gitlab.com/gitlab-org/cluster-integration/gitlab-agent/-/tree/master,https://gitlab.com/gitlab-org/cluster-integration/gitlab-agent/-/issues,
hexapdf,1.10.0,13579357,83.3,1747.0,2098.0,True,README.md,8710.0,1.0,1.0,0.0,8.0,http://hexapdf.gettalong.org/,hexapdf.gettalong.org,False,https://hexapdf.gettalong.org,,https://github.com/gettalong/hexapdf/wiki,https://github.com/gettalong/hexapdf,https://github.com/gettalong/hexapdf/issues,https://github.com/gettalong/hexapdf
minitest-rails,8.1.0,13539878,0.0,0.0,29.0,True,README.md,3799.0,1.0,1.0,0.0,3.0,http://blowmage.com/minitest-rails,blowmage.com,False,http://minitest.github.io/minitest-rails/,,,https://github.com/blowmage/minitest-rails,https://github.com/blowmage/minitest-rails/issues,https://github.com/blowmage/minitest-rails
fluent-plugin-datadog,0.15.0,13408709,31.2,10.0,32.0,True,README.md,7259.0,0.0,1.0,0.0,1.0,https://github.com/DataDog/fluent-plugin-datadog/blob/master/README.md,github.com,False,http://datadoghq.com,https://github.com/DataDog/fluent-plugin-datadog/blob/master/CHANGELOG.md,,https://github.com/DataDog/fluent-plugin-datadog,https://github.com/DataDog/fluent-plugin-datadog/issues,https://github.com/datadog/fluent-plugin-datadog
karafka-web,1.0.1,13260906,83.2,724.0,870.0,True,README.md,2677.0,1.0,1.0,0.0,3.0,https://karafka.io/docs,karafka.io,False,https://karafka.io,https://karafka.io/docs/Changelog-Karafka-Web-UI,,https://github.com/karafka/karafka-web,https://github.com/karafka/karafka-web/issues,https://github.com/karafka/karafka-web
skylight,7.1.1,13042046,30.1,350.0,1162.0,True,README.md,800.0,1.0,1.0,0.0,6.0,http://docs.skylight.io/,docs.skylight.io,False,https://www.skylight.io,,,https://github.com/skylightio/skylight-ruby,,https://github.com/skylightio/skylight-ruby
shopify_api,16.3.0,12957470,0.0,0.0,6087.0,True,README.md,4506.0,1.0,1.0,8.0,29.0,http://api.shopify.com/,api.shopify.com,False,https://shopify.dev/docs/apps,,http://wiki.shopify.com/Shopify_App_Development,https://github.com/shopify/shopify_api,,https://github.com/shopify/shopify_api
cloud_events,0.9.0,12813144,58.8,67.0,114.0,True,README.md,7142.0,1.0,1.0,0.0,5.0,https://cloudevents.github.io/sdk-ruby/v0.9.0,cloudevents.github.io,False,https://github.com/cloudevents/sdk-ruby,https://cloudevents.github.io/sdk-ruby/v0.9.0/file.CHANGELOG.html,,,https://github.com/cloudevents/sdk-ruby/issues,https://github.com/cloudevents/sdk-ruby
google-cloud-logging,2.7.0,12766569,81.0,196.0,242.0,False,,0.0,1.0,1.0,0.0,8.0,http://googlecloudplatform.github.io/google-cloud-ruby/#/docs/google-cloud-logging/latest,googlecloudplatform.github.io,False,https://github.com/googleapis/google-cloud-ruby/tree/master/google-cloud-logging,,,,https://github.com/GoogleCloudPlatform/google-cloud-ruby/labels/API%3A%20logging,https://github.com/googleapis/google-cloud-ruby
httpx,1.8.3,11476573,17.9,249.0,1392.0,True,README.md,5573.0,0.0,1.0,141.0,143.0,https://honeyryderchuck.gitlab.io/httpx/rdoc/,honeyryderchuck.gitlab.io,False,https://honeyryderchuck.gitlab.io/httpx/,https://honeyryderchuck.gitlab.io/httpx/#release-notes,,https://gitlab.com/os85/httpx,https://gitlab.com/os85/httpx/issues,
cassandra-driver,3.2.5,11470506,34.8,446.0,1283.0,True,README.md,14468.0,0.0,0.0,0.0,1.0,http://docs.datastax.com/en/developer/ruby-driver,docs.datastax.com,False,http://datastax.github.io/ruby-driver,,,https://github.com/datastax/ruby-driver,,https://github.com/datastax/ruby-driver
