gem,versions_counted,first_version,last_version,functions_first,functions_last,functions_ruby_last,functions_native_last,functions_public_last,functions_private_last,functions_protected_last,functions_added_total,functions_removed_total,max_abs_drift,rb_files_last,native_files_last,native_languages,lines_code_last,gem_bytes_last,parse_errors_last,net_change
asciidoctor-kroki,1,1.0.1,1.0.1,44.0,44.0,44.0,0.0,22.0,16.0,6.0,44.0,0.0,0.0,4.0,0.0,,382.0,44544.0,0.0,0.0
asciidoctor-plantuml,1,0.1.1,0.1.1,46.0,46.0,46.0,0.0,28.0,18.0,0.0,46.0,0.0,0.0,3.0,0.0,,276.0,9216.0,0.0,0.0
asset_sync,1,2.19.3,2.19.3,202.0,202.0,203.0,0.0,197.0,5.0,0.0,202.0,0.0,0.0,10.0,0.0,,921.0,46592.0,1.0,0.0
ast,1,2.4.3,2.4.3,28.0,28.0,33.0,0.0,27.0,0.0,1.0,28.0,0.0,0.0,5.0,0.0,,155.0,11776.0,0.0,0.0
astrolabe,1,1.3.1,1.3.1,19.0,19.0,19.0,0.0,15.0,2.0,2.0,19.0,0.0,0.0,5.0,0.0,,139.0,16384.0,0.0,0.0
async,1,2.45.1,2.45.1,311.0,311.0,314.0,0.0,285.0,21.0,5.0,311.0,0.0,0.0,35.0,0.0,,2067.0,68608.0,0.0,0.0
async-http,1,0.103.0,0.103.0,293.0,293.0,298.0,0.0,276.0,10.0,7.0,293.0,0.0,0.0,52.0,0.0,,2597.0,53248.0,0.0,0.0
async-http-faraday,1,0.23.0,0.23.0,35.0,35.0,35.0,0.0,26.0,9.0,0.0,35.0,0.0,0.0,6.0,0.0,,320.0,15872.0,0.0,0.0
async-io,1,1.43.2,1.43.2,192.0,192.0,197.0,0.0,188.0,3.0,1.0,192.0,0.0,0.0,29.0,0.0,,1450.0,26112.0,0.0,0.0
async-pool,1,0.12.0,0.12.0,46.0,46.0,46.0,0.0,37.0,3.0,6.0,46.0,0.0,0.0,5.0,0.0,,328.0,13824.0,0.0,0.0
async-websocket,1,0.30.1,0.30.1,66.0,66.0,66.0,0.0,66.0,0.0,0.0,66.0,0.0,0.0,15.0,0.0,,473.0,18944.0,0.0,0.0
atlassian-jwt,1,0.2.1,0.2.1,7.0,7.0,7.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,2.0,0.0,,70.0,8704.0,0.0,0.0
atomic,1,1.1.101,1.1.101,23.0,23.0,27.0,9.0,23.0,0.0,0.0,23.0,0.0,0.0,10.0,3.0,c+java,147.0,17920.0,0.0,0.0
atomos,1,1.0.0,1.0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,,34.0,11264.0,0.0,0.0
attr_encrypted,1,4.2.0,4.2.0,48.0,48.0,48.0,0.0,35.0,0.0,13.0,48.0,0.0,0.0,4.0,0.0,,340.0,31232.0,0.0,0.0
attr_extras,1,7.1.0,7.1.0,44.0,44.0,44.0,0.0,38.0,6.0,0.0,44.0,0.0,0.0,9.0,0.0,,250.0,17920.0,0.0,0.0
attr_required,1,1.0.2,1.0.2,19.0,19.0,19.0,0.0,19.0,0.0,0.0,19.0,0.0,0.0,2.0,0.0,,99.0,8704.0,0.0,0.0
audited,1,5.8.0,5.8.0,146.0,146.0,155.0,0.0,93.0,31.0,22.0,146.0,0.0,0.0,22.0,0.0,,998.0,25088.0,10.0,0.0
audits1984,1,0.1.7,0.1.7,24.0,24.0,24.0,0.0,17.0,7.0,0.0,24.0,0.0,0.0,19.0,0.0,,250.0,39424.0,0.0,0.0
auth-sanitizer,1,0.2.3,0.2.3,43.0,43.0,43.0,0.0,35.0,8.0,0.0,43.0,0.0,0.0,7.0,0.0,,266.0,44544.0,0.0,0.0
auth0,1,6.2.0,6.2.0,2111.0,2111.0,2112.0,0.0,2081.0,30.0,0.0,2111.0,0.0,0.0,4219.0,0.0,,65803.0,550400.0,0.0,0.0
authie,1,5.0.0,5.0.0,106.0,106.0,112.0,0.0,93.0,13.0,0.0,106.0,0.0,0.0,20.0,0.0,,585.0,11264.0,0.0,0.0
authlogic,1,6.6.0,6.6.0,543.0,543.0,579.0,0.0,411.0,130.0,2.0,543.0,0.0,0.0,44.0,0.0,,2781.0,49664.0,0.0,0.0
authority,1,3.3.0,3.3.0,61.0,61.0,61.0,0.0,50.0,8.0,3.0,61.0,0.0,0.0,12.0,0.0,,373.0,32256.0,0.0,0.0
authy,1,3.0.1,3.0.1,56.0,56.0,57.0,0.0,43.0,10.0,3.0,56.0,0.0,0.0,9.0,0.0,,392.0,20480.0,0.0,0.0
auto_strip_attributes,1,2.6.0,2.6.0,9.0,9.0,9.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,2.0,0.0,,86.0,12288.0,0.0,0.0
autoforme,1,1.15.0,1.15.0,226.0,226.0,226.0,0.0,211.0,15.0,0.0,226.0,0.0,0.0,13.0,0.0,,1760.0,31744.0,0.0,0.0
automatiek,1,0.3.0,0.3.0,21.0,21.0,21.0,0.0,20.0,1.0,0.0,21.0,0.0,0.0,4.0,0.0,,94.0,9216.0,0.0,0.0
autoparse,1,0.3.3,0.3.3,53.0,53.0,54.0,0.0,53.0,0.0,0.0,53.0,0.0,0.0,5.0,0.0,,764.0,26624.0,0.0,0.0
autoprefixer-rails,1,10.4.21.0,10.4.21.0,30.0,30.0,30.0,0.0,25.0,5.0,0.0,30.0,0.0,0.0,7.0,0.0,,277.0,1174016.0,0.0,0.0
autotuner,1,1.1.0,1.1.0,116.0,116.0,116.0,0.0,96.0,20.0,0.0,116.0,0.0,0.0,20.0,0.0,,782.0,16384.0,0.0,0.0
avatax,1,26.8.3,26.8.3,527.0,527.0,527.0,0.0,525.0,2.0,0.0,527.0,0.0,0.0,69.0,0.0,,1661.0,135168.0,0.0,0.0
avl_tree,1,1.2.1,1.2.1,170.0,170.0,180.0,0.0,131.0,9.0,30.0,170.0,0.0,0.0,6.0,0.0,,1093.0,12800.0,0.0,0.0
avro,1,1.12.2,1.12.2,364.0,364.0,365.0,0.0,319.0,44.0,1.0,364.0,0.0,0.0,11.0,0.0,,2392.0,52736.0,0.0,0.0
avro_turf,1,1.20.1,1.20.1,90.0,90.0,90.0,0.0,82.0,6.0,2.0,90.0,0.0,0.0,25.0,0.0,,719.0,41472.0,0.0,0.0
awesome_bot,1,1.20.0,1.20.0,46.0,46.0,46.0,0.0,46.0,0.0,0.0,46.0,0.0,0.0,11.0,0.0,,636.0,25600.0,0.0,0.0
awesome_nested_set,1,3.9.0,3.9.0,168.0,168.0,168.0,0.0,107.0,38.0,23.0,168.0,0.0,0.0,16.0,0.0,,1044.0,21504.0,0.0,0.0
awesome_print,1,1.9.2,1.9.2,205.0,205.0,207.0,0.0,144.0,61.0,0.0,205.0,0.0,0.0,37.0,0.0,,1327.0,47616.0,0.0,0.0
awrence,1,5.0.0,5.0.0,8.0,8.0,8.0,0.0,4.0,4.0,0.0,8.0,0.0,0.0,5.0,0.0,,68.0,7168.0,0.0,0.0
aws-actionmailbox-ses,1,0.2.0,0.2.0,45.0,45.0,45.0,0.0,24.0,21.0,0.0,45.0,0.0,0.0,10.0,0.0,,300.0,11264.0,0.0,0.0
aws-actionmailer-ses,1,1.2.0,1.2.0,10.0,10.0,10.0,0.0,6.0,4.0,0.0,10.0,0.0,0.0,4.0,0.0,,104.0,10752.0,0.0,0.0
aws-eventstream,1,1.4.0,1.4.0,33.0,33.0,33.0,0.0,20.0,13.0,0.0,33.0,0.0,0.0,7.0,0.0,,283.0,13312.0,0.0,0.0
aws-partitions,1,1.1283.0,1.1283.0,80.0,80.0,80.0,0.0,56.0,24.0,0.0,80.0,0.0,0.0,7.0,0.0,,964.0,83968.0,0.0,0.0
aws-record,1,2.15.2,2.15.2,326.0,326.0,328.0,0.0,233.0,93.0,0.0,326.0,0.0,0.0,34.0,0.0,,2637.0,48640.0,0.0,0.0
aws-s3,1,0.6.3,0.6.3,437.0,437.0,442.0,0.0,314.0,123.0,0.0,437.0,0.0,0.0,20.0,0.0,,2375.0,137216.0,0.0,0.0
aws-sdk,1,3.3.0,3.3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,1.0,9216.0,0.0,0.0
aws-sdk-accessanalyzer,1,1.94.0,1.94.0,86.0,86.0,86.0,0.0,84.0,2.0,0.0,86.0,0.0,0.0,11.0,0.0,,3451.0,84992.0,0.0,0.0
aws-sdk-account,1,1.62.0,1.62.0,56.0,56.0,56.0,0.0,54.0,2.0,0.0,56.0,0.0,0.0,12.0,0.0,,1074.0,35328.0,0.0,0.0
aws-sdk-acm,1,1.109.0,1.109.0,151.0,151.0,151.0,0.0,147.0,4.0,0.0,151.0,0.0,0.0,12.0,0.0,,3693.0,82944.0,0.0,0.0
aws-sdk-acmpca,1,1.113.0,1.113.0,88.0,88.0,88.0,0.0,84.0,4.0,0.0,88.0,0.0,0.0,12.0,0.0,,1918.0,73216.0,0.0,0.0
aws-sdk-alexaforbusiness,1,1.71.0,1.71.0,230.0,230.0,230.0,0.0,228.0,2.0,0.0,230.0,0.0,0.0,11.0,0.0,,6061.0,90112.0,0.0,0.0
aws-sdk-amplify,1,1.106.0,1.106.0,67.0,67.0,67.0,0.0,65.0,2.0,0.0,67.0,0.0,0.0,11.0,0.0,,2458.0,64000.0,0.0,0.0
aws-sdk-amplifybackend,1,1.66.0,1.66.0,56.0,56.0,56.0,0.0,54.0,2.0,0.0,56.0,0.0,0.0,11.0,0.0,,2710.0,49152.0,0.0,0.0
aws-sdk-amplifyuibuilder,1,1.60.0,1.60.0,57.0,57.0,57.0,0.0,55.0,2.0,0.0,57.0,0.0,0.0,12.0,0.0,,2644.0,76800.0,0.0,0.0
aws-sdk-apigateway,1,1.137.0,1.137.0,157.0,157.0,157.0,0.0,155.0,2.0,0.0,157.0,0.0,0.0,12.0,0.0,,5275.0,122880.0,0.0,0.0
aws-sdk-apigatewaymanagementapi,1,1.77.0,1.77.0,23.0,23.0,23.0,0.0,21.0,2.0,0.0,23.0,0.0,0.0,11.0,0.0,,423.0,22016.0,0.0,0.0
aws-sdk-apigatewayv2,1,1.96.0,1.96.0,130.0,130.0,130.0,0.0,128.0,2.0,0.0,130.0,0.0,0.0,11.0,0.0,,6944.0,129536.0,0.0,0.0
aws-sdk-appconfig,1,1.85.0,1.85.0,98.0,98.0,98.0,0.0,94.0,4.0,0.0,98.0,0.0,0.0,12.0,0.0,,3130.0,86528.0,0.0,0.0
aws-sdk-appconfigdata,1,1.54.0,1.54.0,29.0,29.0,29.0,0.0,27.0,2.0,0.0,29.0,0.0,0.0,11.0,0.0,,489.0,24064.0,0.0,0.0
aws-sdk-appfabric,1,1.44.0,1.44.0,72.0,72.0,72.0,0.0,70.0,2.0,0.0,72.0,0.0,0.0,12.0,0.0,,1803.0,40448.0,0.0,0.0
aws-sdk-appflow,1,1.93.0,1.93.0,60.0,60.0,60.0,0.0,58.0,2.0,0.0,60.0,0.0,0.0,11.0,0.0,,3549.0,97280.0,0.0,0.0
aws-sdk-appintegrationsservice,1,1.72.0,1.72.0,56.0,56.0,56.0,0.0,54.0,2.0,0.0,56.0,0.0,0.0,11.0,0.0,,1683.0,40448.0,0.0,0.0
aws-sdk-applicationautoscaling,1,1.125.0,1.125.0,49.0,49.0,49.0,0.0,47.0,2.0,0.0,49.0,0.0,0.0,11.0,0.0,,1525.0,71168.0,0.0,0.0
aws-sdk-applicationcostprofiler,1,1.57.0,1.57.0,31.0,31.0,31.0,0.0,29.0,2.0,0.0,31.0,0.0,0.0,11.0,0.0,,650.0,25088.0,0.0,0.0
aws-sdk-applicationdiscoveryservice,1,1.104.0,1.104.0,63.0,63.0,63.0,0.0,61.0,2.0,0.0,63.0,0.0,0.0,11.0,0.0,,2052.0,56320.0,0.0,0.0
aws-sdk-applicationinsights,1,1.83.0,1.83.0,65.0,65.0,65.0,0.0,63.0,2.0,0.0,65.0,0.0,0.0,11.0,0.0,,2054.0,51712.0,0.0,0.0
aws-sdk-applicationsignals,1,1.46.0,1.46.0,59.0,59.0,59.0,0.0,57.0,2.0,0.0,59.0,0.0,0.0,12.0,0.0,,2938.0,92672.0,0.0,0.0
aws-sdk-appmesh,1,1.95.0,1.95.0,77.0,77.0,77.0,0.0,75.0,2.0,0.0,77.0,0.0,0.0,11.0,0.0,,4062.0,84992.0,0.0,0.0
aws-sdk-appregistry,1,1.66.0,1.66.0,52.0,52.0,52.0,0.0,50.0,2.0,0.0,52.0,0.0,0.0,11.0,0.0,,1520.0,38400.0,0.0,0.0
aws-sdk-apprunner,1,1.75.0,1.75.0,62.0,62.0,62.0,0.0,60.0,2.0,0.0,62.0,0.0,0.0,11.0,0.0,,2290.0,63488.0,0.0,0.0
aws-sdk-appstream,1,1.140.0,1.140.0,143.0,143.0,143.0,0.0,139.0,4.0,0.0,143.0,0.0,0.0,12.0,0.0,,4988.0,129536.0,0.0,0.0
aws-sdk-appsync,1,1.125.0,1.125.0,117.0,117.0,117.0,0.0,115.0,2.0,0.0,117.0,0.0,0.0,11.0,0.0,,4287.0,102912.0,0.0,0.0
aws-sdk-arczonalshift,1,1.51.0,1.51.0,45.0,45.0,45.0,0.0,43.0,2.0,0.0,45.0,0.0,0.0,12.0,0.0,,1178.0,41472.0,0.0,0.0
aws-sdk-artifact,1,1.41.0,1.41.0,63.0,63.0,63.0,0.0,61.0,2.0,0.0,63.0,0.0,0.0,12.0,0.0,,1439.0,37888.0,0.0,0.0
aws-sdk-athena,1,1.123.0,1.123.0,100.0,100.0,100.0,0.0,98.0,2.0,0.0,100.0,0.0,0.0,11.0,0.0,,3945.0,99328.0,0.0,0.0
aws-sdk-auditmanager,1,1.85.0,1.85.0,93.0,93.0,93.0,0.0,91.0,2.0,0.0,93.0,0.0,0.0,11.0,0.0,,3733.0,86016.0,0.0,0.0
aws-sdk-augmentedairuntime,1,1.71.0,1.71.0,32.0,32.0,32.0,0.0,30.0,2.0,0.0,32.0,0.0,0.0,11.0,0.0,,623.0,26112.0,0.0,0.0
aws-sdk-autoscaling,1,1.166.0,1.166.0,447.0,447.0,459.0,0.0,424.0,23.0,0.0,447.0,0.0,0.0,22.0,0.0,,6513.0,215040.0,0.0,0.0
aws-sdk-autoscalingplans,1,1.89.0,1.89.0,33.0,33.0,33.0,0.0,31.0,2.0,0.0,33.0,0.0,0.0,11.0,0.0,,868.0,36864.0,0.0,0.0
aws-sdk-b2bi,1,1.50.0,1.50.0,73.0,73.0,73.0,0.0,69.0,4.0,0.0,73.0,0.0,0.0,12.0,0.0,,2485.0,83968.0,0.0,0.0
aws-sdk-backup,1,1.117.0,1.117.0,182.0,182.0,182.0,0.0,180.0,2.0,0.0,182.0,0.0,0.0,11.0,0.0,,6857.0,168960.0,0.0,0.0
aws-sdk-backupgateway,1,1.56.0,1.56.0,58.0,58.0,58.0,0.0,56.0,2.0,0.0,58.0,0.0,0.0,11.0,0.0,,1523.0,37888.0,0.0,0.0
aws-sdk-backupstorage,1,1.16.0,1.16.0,53.0,53.0,53.0,0.0,51.0,2.0,0.0,53.0,0.0,0.0,11.0,0.0,,1053.0,26624.0,0.0,0.0
aws-sdk-batch,1,1.151.0,1.151.0,64.0,64.0,64.0,0.0,62.0,2.0,0.0,64.0,0.0,0.0,11.0,0.0,,4433.0,174592.0,0.0,0.0
aws-sdk-bcmdataexports,1,1.41.0,1.41.0,49.0,49.0,49.0,0.0,47.0,2.0,0.0,49.0,0.0,0.0,11.0,0.0,,1081.0,32256.0,0.0,0.0
aws-sdk-bedrock,1,1.92.0,1.92.0,146.0,146.0,146.0,0.0,144.0,2.0,0.0,146.0,0.0,0.0,13.0,0.0,,9032.0,212992.0,0.0,0.0
aws-sdk-bedrockagent,1,1.81.0,1.81.0,105.0,105.0,105.0,0.0,103.0,2.0,0.0,105.0,0.0,0.0,12.0,0.0,,7335.0,179712.0,0.0,0.0
aws-sdk-bedrockagentruntime,1,1.80.0,1.80.0,187.0,187.0,187.0,0.0,185.0,2.0,0.0,187.0,0.0,0.0,13.0,0.0,,6859.0,174592.0,0.0,0.0
aws-sdk-bedrockruntime,1,1.83.0,1.83.0,113.0,113.0,113.0,0.0,110.0,3.0,0.0,113.0,0.0,0.0,15.0,0.0,,3791.0,107520.0,0.0,0.0
aws-sdk-billingconductor,1,1.60.0,1.60.0,74.0,74.0,74.0,0.0,72.0,2.0,0.0,74.0,0.0,0.0,12.0,0.0,,2583.0,56832.0,0.0,0.0
aws-sdk-braket,1,1.74.0,1.74.0,52.0,52.0,52.0,0.0,50.0,2.0,0.0,52.0,0.0,0.0,11.0,0.0,,1624.0,45056.0,0.0,0.0
aws-sdk-budgets,1,1.111.0,1.111.0,65.0,65.0,65.0,0.0,63.0,2.0,0.0,65.0,0.0,0.0,11.0,0.0,,2029.0,55296.0,0.0,0.0
aws-sdk-chatbot,1,1.42.0,1.42.0,113.0,113.0,113.0,0.0,111.0,2.0,0.0,113.0,0.0,0.0,11.0,0.0,,2308.0,48128.0,0.0,0.0
aws-sdk-chime,1,1.120.0,1.120.0,110.0,110.0,110.0,0.0,108.0,2.0,0.0,110.0,0.0,0.0,11.0,0.0,,3279.0,60928.0,0.0,0.0
aws-sdk-chimesdkidentity,1,1.60.0,1.60.0,72.0,72.0,72.0,0.0,70.0,2.0,0.0,72.0,0.0,0.0,11.0,0.0,,1889.0,39936.0,0.0,0.0
aws-sdk-chimesdkmediapipelines,1,1.57.0,1.57.0,82.0,82.0,82.0,0.0,80.0,2.0,0.0,82.0,0.0,0.0,11.0,0.0,,2778.0,70144.0,0.0,0.0
aws-sdk-chimesdkmeetings,1,1.68.0,1.68.0,82.0,82.0,82.0,0.0,80.0,2.0,0.0,82.0,0.0,0.0,11.0,0.0,,1492.0,45056.0,0.0,0.0
aws-sdk-chimesdkmessaging,1,1.67.0,1.67.0,93.0,93.0,93.0,0.0,91.0,2.0,0.0,93.0,0.0,0.0,11.0,0.0,,3105.0,60416.0,0.0,0.0
aws-sdk-chimesdkvoice,1,1.60.0,1.60.0,123.0,123.0,123.0,0.0,121.0,2.0,0.0,123.0,0.0,0.0,11.0,0.0,,4697.0,84992.0,0.0,0.0
aws-sdk-cleanrooms,1,1.79.0,1.79.0,142.0,142.0,142.0,0.0,140.0,2.0,0.0,142.0,0.0,0.0,12.0,0.0,,8380.0,166400.0,0.0,0.0
aws-sdk-cleanroomsml,1,1.50.0,1.50.0,90.0,90.0,90.0,0.0,88.0,2.0,0.0,90.0,0.0,0.0,12.0,0.0,,4164.0,92672.0,0.0,0.0
aws-sdk-cloud9,1,1.105.0,1.105.0,36.0,36.0,36.0,0.0,34.0,2.0,0.0,36.0,0.0,0.0,11.0,0.0,,927.0,34816.0,0.0,0.0
aws-sdk-cloudcontrolapi,1,1.56.0,1.56.0,71.0,71.0,71.0,0.0,67.0,4.0,0.0,71.0,0.0,0.0,12.0,0.0,,1166.0,36352.0,0.0,0.0
aws-sdk-clouddirectory,1,1.93.0,1.93.0,153.0,153.0,153.0,0.0,151.0,2.0,0.0,153.0,0.0,0.0,11.0,0.0,,4807.0,84992.0,0.0,0.0
aws-sdk-cloudformation,1,1.157.0,1.157.0,298.0,298.0,302.0,0.0,286.0,12.0,0.0,298.0,0.0,0.0,16.0,0.0,,7220.0,223744.0,0.0,0.0
aws-sdk-cloudfront,1,1.152.0,1.152.0,514.0,514.0,514.0,0.0,500.0,14.0,0.0,514.0,0.0,0.0,15.0,0.0,,12713.0,249344.0,0.0,0.0
aws-sdk-cloudfrontkeyvaluestore,1,1.39.0,1.39.0,39.0,39.0,39.0,0.0,37.0,2.0,0.0,39.0,0.0,0.0,11.0,0.0,,756.0,25088.0,0.0,0.0
aws-sdk-cloudhsm,1,1.88.0,1.88.0,40.0,40.0,40.0,0.0,38.0,2.0,0.0,40.0,0.0,0.0,11.0,0.0,,1112.0,33792.0,0.0,0.0
aws-sdk-cloudhsmv2,1,1.94.0,1.94.0,47.0,47.0,47.0,0.0,45.0,2.0,0.0,47.0,0.0,0.0,11.0,0.0,,1280.0,39424.0,0.0,0.0
aws-sdk-cloudsearch,1,1.91.0,1.91.0,51.0,51.0,51.0,0.0,49.0,2.0,0.0,51.0,0.0,0.0,11.0,0.0,,1724.0,46080.0,0.0,0.0
aws-sdk-cloudsearchdomain,1,1.74.0,1.74.0,19.0,19.0,19.0,0.0,18.0,1.0,0.0,19.0,0.0,0.0,9.0,0.0,,538.0,36352.0,0.0,0.0
aws-sdk-cloudtrail,1,1.125.0,1.125.0,161.0,161.0,161.0,0.0,159.0,2.0,0.0,161.0,0.0,0.0,11.0,0.0,,4522.0,119808.0,0.0,0.0
aws-sdk-cloudtraildata,1,1.46.0,1.46.0,28.0,28.0,28.0,0.0,26.0,2.0,0.0,28.0,0.0,0.0,11.0,0.0,,467.0,22528.0,0.0,0.0
aws-sdk-cloudwatch,1,1.146.0,1.146.0,240.0,240.0,243.0,0.0,228.0,12.0,0.0,240.0,0.0,0.0,15.0,0.0,,4304.0,154624.0,0.0,0.0
aws-sdk-cloudwatchevents,1,1.108.0,1.108.0,77.0,77.0,77.0,0.0,75.0,2.0,0.0,77.0,0.0,0.0,11.0,0.0,,3164.0,79872.0,0.0,0.0
aws-sdk-cloudwatchevidently,1,1.53.0,1.53.0,81.0,81.0,81.0,0.0,79.0,2.0,0.0,81.0,0.0,0.0,11.0,0.0,,2793.0,67584.0,0.0,0.0
aws-sdk-cloudwatchlogs,1,1.162.0,1.162.0,182.0,182.0,182.0,0.0,180.0,2.0,0.0,182.0,0.0,0.0,12.0,0.0,,7058.0,203776.0,0.0,0.0
aws-sdk-cloudwatchrum,1,1.60.0,1.60.0,68.0,68.0,68.0,0.0,66.0,2.0,0.0,68.0,0.0,0.0,12.0,0.0,,1608.0,48640.0,0.0,0.0
aws-sdk-codeartifact,1,1.78.0,1.78.0,85.0,85.0,85.0,0.0,83.0,2.0,0.0,85.0,0.0,0.0,11.0,0.0,,3089.0,67584.0,0.0,0.0
aws-sdk-codebuild,1,1.177.0,1.177.0,80.0,80.0,80.0,0.0,78.0,2.0,0.0,80.0,0.0,0.0,11.0,0.0,,4009.0,143872.0,0.0,0.0
aws-sdk-codecatalyst,1,1.52.0,1.52.0,66.0,66.0,66.0,0.0,64.0,2.0,0.0,66.0,0.0,0.0,12.0,0.0,,2582.0,51712.0,0.0,0.0
aws-sdk-codecommit,1,1.103.0,1.103.0,285.0,285.0,285.0,0.0,283.0,2.0,0.0,285.0,0.0,0.0,11.0,0.0,,6752.0,121344.0,0.0,0.0
aws-sdk-codeconnections,1,1.38.0,1.38.0,76.0,76.0,76.0,0.0,74.0,2.0,0.0,76.0,0.0,0.0,11.0,0.0,,1845.0,42496.0,0.0,0.0
aws-sdk-codedeploy,1,1.103.0,1.103.0,181.0,181.0,181.0,0.0,177.0,4.0,0.0,181.0,0.0,0.0,12.0,0.0,,4025.0,100864.0,0.0,0.0
aws-sdk-codeguruprofiler,1,1.71.0,1.71.0,53.0,53.0,53.0,0.0,51.0,2.0,0.0,53.0,0.0,0.0,11.0,0.0,,1572.0,49664.0,0.0,0.0
aws-sdk-codegurureviewer,1,1.82.0,1.82.0,52.0,52.0,52.0,0.0,48.0,4.0,0.0,52.0,0.0,0.0,12.0,0.0,,1491.0,47616.0,0.0,0.0
aws-sdk-codegurusecurity,1,1.47.0,1.47.0,59.0,59.0,59.0,0.0,57.0,2.0,0.0,59.0,0.0,0.0,12.0,0.0,,1288.0,37376.0,0.0,0.0
aws-sdk-codepipeline,1,1.118.0,1.118.0,115.0,115.0,115.0,0.0,113.0,2.0,0.0,115.0,0.0,0.0,11.0,0.0,,4028.0,98816.0,0.0,0.0
aws-sdk-codestar,1,1.59.0,1.59.0,62.0,62.0,62.0,0.0,60.0,2.0,0.0,62.0,0.0,0.0,11.0,0.0,,1509.0,34816.0,0.0,0.0
aws-sdk-codestarconnections,1,1.77.0,1.77.0,76.0,76.0,76.0,0.0,74.0,2.0,0.0,76.0,0.0,0.0,11.0,0.0,,1838.0,43008.0,0.0,0.0
aws-sdk-codestarnotifications,1,1.69.0,1.69.0,44.0,44.0,44.0,0.0,42.0,2.0,0.0,44.0,0.0,0.0,11.0,0.0,,1005.0,32256.0,0.0,0.0
aws-sdk-cognitoidentity,1,1.91.0,1.91.0,66.0,66.0,66.0,0.0,63.0,3.0,0.0,66.0,0.0,0.0,12.0,0.0,,1534.0,45056.0,0.0,0.0
aws-sdk-cognitoidentityprovider,1,1.151.0,1.151.0,266.0,266.0,266.0,0.0,264.0,2.0,0.0,266.0,0.0,0.0,11.0,0.0,,8352.0,289792.0,0.0,0.0
aws-sdk-cognitosync,1,1.85.0,1.85.0,58.0,58.0,58.0,0.0,56.0,2.0,0.0,58.0,0.0,0.0,11.0,0.0,,1281.0,35328.0,0.0,0.0
aws-sdk-comprehend,1,1.117.0,1.117.0,134.0,134.0,134.0,0.0,132.0,2.0,0.0,134.0,0.0,0.0,11.0,0.0,,5625.0,122368.0,0.0,0.0
aws-sdk-comprehendmedical,1,1.85.0,1.85.0,57.0,57.0,57.0,0.0,55.0,2.0,0.0,57.0,0.0,0.0,11.0,0.0,,1804.0,44032.0,0.0,0.0
aws-sdk-computeoptimizer,1,1.100.0,1.100.0,61.0,61.0,61.0,0.0,59.0,2.0,0.0,61.0,0.0,0.0,11.0,0.0,,3545.0,106496.0,0.0,0.0
aws-sdk-configservice,1,1.156.0,1.156.0,176.0,176.0,176.0,0.0,174.0,2.0,0.0,176.0,0.0,0.0,11.0,0.0,,6401.0,264704.0,0.0,0.0
aws-sdk-connect,1,1.275.0,1.275.0,473.0,473.0,473.0,0.0,471.0,2.0,0.0,473.0,0.0,0.0,11.0,0.0,,25850.0,560640.0,0.0,0.0
aws-sdk-connectcampaignservice,1,1.51.0,1.51.0,67.0,67.0,67.0,0.0,65.0,2.0,0.0,67.0,0.0,0.0,11.0,0.0,,1423.0,33792.0,0.0,0.0
aws-sdk-connectcases,1,1.71.0,1.71.0,77.0,77.0,77.0,0.0,75.0,2.0,0.0,77.0,0.0,0.0,12.0,0.0,,3495.0,71168.0,0.0,0.0
aws-sdk-connectcontactlens,1,1.61.0,1.61.0,26.0,26.0,26.0,0.0,24.0,2.0,0.0,26.0,0.0,0.0,11.0,0.0,,569.0,25600.0,0.0,0.0
aws-sdk-connectparticipant,1,1.82.0,1.82.0,42.0,42.0,42.0,0.0,40.0,2.0,0.0,42.0,0.0,0.0,11.0,0.0,,1102.0,38400.0,0.0,0.0
aws-sdk-connectwisdomservice,1,1.65.0,1.65.0,75.0,75.0,75.0,0.0,73.0,2.0,0.0,75.0,0.0,0.0,11.0,0.0,,2836.0,61952.0,0.0,0.0
aws-sdk-controlcatalog,1,1.45.0,1.45.0,34.0,34.0,34.0,0.0,32.0,2.0,0.0,34.0,0.0,0.0,12.0,0.0,,983.0,33792.0,0.0,0.0
aws-sdk-controltower,1,1.63.0,1.63.0,63.0,63.0,63.0,0.0,61.0,2.0,0.0,63.0,0.0,0.0,12.0,0.0,,1949.0,45568.0,0.0,0.0
aws-sdk-core,1,3.254.1,3.254.1,2242.0,2242.0,2250.0,0.0,1505.0,737.0,0.0,2242.0,0.0,0.0,285.0,0.0,,19554.0,427520.0,0.0,0.0
aws-sdk-costandusagereportservice,1,1.91.0,1.91.0,32.0,32.0,32.0,0.0,30.0,2.0,0.0,32.0,0.0,0.0,11.0,0.0,,657.0,28672.0,0.0,0.0
aws-sdk-costexplorer,1,1.154.0,1.154.0,94.0,94.0,94.0,0.0,92.0,2.0,0.0,94.0,0.0,0.0,11.0,0.0,,4330.0,132608.0,0.0,0.0
aws-sdk-costoptimizationhub,1,1.47.0,1.47.0,36.0,36.0,36.0,0.0,34.0,2.0,0.0,36.0,0.0,0.0,12.0,0.0,,1885.0,52736.0,0.0,0.0
