package,version,status,asset_kind,tfm,assembly,assembly_bytes,bytes_fetched,nupkg_bytes,public_types,methods_public,properties,events,ctors,operators,api_total,methods_private,methods_protected,methods_internal,m_static,m_virtual,m_abstract,m_sealed,m_generic,t_interface,t_abstract,t_sealed,fields_public,all_types,methoddef_rows,typedef_rows
Blazorise,2.3.2,ok,lib,net10.0,lib/net10.0/Blazorise.dll,2348032,836700,3212856,1140,5080,5573,42,853,389,10695,2913.0,2694.0,882.0,994.0,5386.0,1982.0,793.0,0.0,184.0,288.0,355.0,8418.0,1984.0,19712,1984
System.Management.Automation,7.6.5,ok,,net10.0,ref/net10.0/System.Management.Automation.dll,1930008,644161,5988930,834,1888,8470,157,900,42,10515,,,,,,,,,,,,,,25932,3330
Microsoft.PowerShell.SDK,7.6.5,ok,,net10.0,ref/net10.0/System.Management.Automation.dll,1930008,644161,4804185,834,1888,8470,157,900,42,10515,,,,,,,,,,,,,,25932,3330
Umbraco.Cms.Core,18.1.1,ok,,net10.0,lib/net10.0/Umbraco.Core.dll,4568576,1459180,2031564,2804,6090,4207,9,2136,59,10306,,,,,,,,,,,,,,21244,4687
Iced,1.21.0,ok,,netstandard2.1,lib/netstandard2.1/Iced.dll,1896448,527806,2127279,131,9614,577,0,100,86,10191,,,,,,,,,,,,,,12196,835
system.management.automation.dll,10.0.10586,ok,lib,net40,lib/net40/System.Management.Automation.dll,7154176,2360373,2306654,805,2098,7870,163,873,35,10131,5909.0,1266.0,11090.0,306.0,1842.0,391.0,192.0,0.0,28.0,145.0,369.0,15638.0,3072.0,29024,3072
Microsoft.EntityFrameworkCore,10.0.11,ok,,net10.0,lib/net10.0/Microsoft.EntityFrameworkCore.dll,2829112,991304,1427485,1132,7118,2732,33,841,91,9883,,,,,,,,,,,,,,17613,1967
Portable.BouncyCastle,1.9.0,ok,,netstandard2.0,lib/netstandard2.0/BouncyCastle.Crypto.dll,3318504,1617427,3590353,1711,7099,2747,0,2345,0,9846,,,,,,,,,,,,,,18488,2246
BouncyCastle.NetCore,2.2.1,ok,,netstandard2.0,lib/netstandard2.0/BouncyCastle.Crypto.dll,3346432,1270200,2877296,1738,6940,2861,0,2380,0,9801,,,,,,,,,,,,,,20461,2515
Senparc.Weixin.Work,3.32.3,ok,lib,netstandard2.1,lib/netstandard2.1/Senparc.Weixin.Work.dll,2496000,800120,4425144,2535,2003,7789,2,2431,0,9794,1337.0,54.0,579.0,1767.0,454.0,33.0,90.0,0.0,12.0,93.0,113.0,13441.0,3794.0,22542,3794
NPOI,2.8.0,ok,,netstandard2.1,lib/netstandard2.1/NPOI.Core.dll,2080256,810535,16812563,1494,5470,3933,2,1769,25,9405,,,,,,,,,,,,,,15499,1757
NetOffice.Word,1.7.4.11,ok,lib,net45,lib/net45/WordApi.dll,1824256,478081,3269196,828,3840,5333,105,2749,0,9278,1086.0,20.0,12.0,517.0,505.0,94.0,246.0,0.0,7.0,9.0,427.0,5551.0,966.0,14983,966
Microsoft.UI.Xaml,2.8.7,ok,,net8.0-windows10.0.22621.0,lib/net8.0-windows10.0.22621.0/Microsoft.UI.Xaml.Projection.dll,1805344,540081,20314649,547,4455,4560,182,456,452,9197,,,,,,,,,,,,,,17532,3421
GtkSharp,3.24.24.95,ok,lib,netstandard2.0,lib/netstandard2.0/GtkSharp.dll,3376640,869800,1621790,1326,4072,4576,518,1527,11,9166,3565.0,758.0,285.0,1358.0,3441.0,395.0,1386.0,0.0,41.0,43.0,485.0,8010.0,7420.0,39523,7420
OpenAI,2.13.0,ok,,netstandard2.0,lib/netstandard2.0/OpenAI.dll,5201872,1290334,3942779,672,3090,6061,2,633,483,9153,,,,,,,,,,,,,,30412,3172
bunit,2.9.0,ok,,net11.0,lib/net11.0/bunit.dll,1723904,770618,3198510,74,496,4468,4134,52,14,9098,,,,,,,,,,,,,,18862,312
system.management.automation_powershell_3.0,6.3.9600.17400,ok,lib,net40,lib/net40/System.Management.Automation.dll,6028288,2015556,1961832,733,1851,6972,158,817,35,8981,5072.0,1178.0,9774.0,260.0,1599.0,373.0,189.0,0.0,23.0,128.0,331.0,13101.0,2688.0,25299,2688
Azure.ResourceManager.Compute,1.16.0,ok,lib,netstandard2.0,lib/netstandard2.0/Azure.ResourceManager.Compute.dll,4726072,1200092,5043789,674,4268,4619,0,556,533,8887,6867.0,3366.0,3309.0,1846.0,3590.0,0.0,145.0,0.0,0.0,2.0,167.0,14607.0,2646.0,23863,2646
Microsoft.VisualStudio.Shell.15.0,17.14.40264,ok,lib,net8.0-windows8.0,lib/net8.0-windows8.0/Microsoft.VisualStudio.Shell.15.0.dll,2352200,837251,3146785,802,2309,6256,142,667,33,8707,2731.0,861.0,773.0,4898.0,1740.0,316.0,370.0,0.0,71.0,241.0,362.0,8651.0,1441.0,14293,1441
CoreWCF.Primitives,1.9.1,ok,,netstandard2.0,lib/netstandard2.0/CoreWCF.Primitives.dll,3462568,1174052,1265507,533,1372,7032,53,610,6,8457,,,,,,,,,,,,,,17810,1965
ppy.osu.Framework,2026.901.0,ok,lib,net10.0,lib/net10.0/osu.Framework.dll,3945472,2498864,2705642,953,3304,4737,181,673,115,8222,3064.0,1820.0,1195.0,2336.0,3306.0,708.0,750.0,0.0,134.0,307.0,310.0,7139.0,1930.0,15229,1930
EntityFramework,6.5.2,ok,,netstandard2.1,lib/netstandard2.1/EntityFramework.dll,4985376,1719076,6533605,602,3593,4584,19,481,38,8196,,,,,,,,,,,,,,28740,3507
UmbracoCms.Core,8.18.15,ok,,net472,lib/net472/Umbraco.Core.dll,2662912,969707,1539810,1246,4441,3537,151,901,57,8129,,,,,,,,,,,,,,17716,2877
SixLabors.ImageSharp,4.1.1,ok,,net8.0,lib/net8.0/SixLabors.ImageSharp.dll,2599936,978781,1358931,1037,4534,3464,3,447,231,8001,,,,,,,,,,,,,,17634,2129
BouncyCastle,1.8.9,ok,,,lib/BouncyCastle.Crypto.dll,2609152,955030,902592,1457,5487,2433,0,2079,0,7920,,,,,,,,,,,,,,15618,2234
Plotly.NET,5.1.0,ok,lib,netstandard2.0,lib/netstandard2.0/Plotly.NET.dll,8122880,1986171,2262896,535,5111,2782,0,145,0,7893,404.0,0.0,1328.0,2302.0,1505.0,0.0,1328.0,0.0,0.0,187.0,334.0,6881.0,1553.0,8283,1553
Azure.ResourceManager.AppService,1.5.0,ok,lib,netstandard2.0,lib/netstandard2.0/Azure.ResourceManager.AppService.dll,7392568,1744998,6766069,768,3966,3920,0,614,147,7886,9699.0,1686.0,4575.0,1115.0,3521.0,0.0,60.0,0.0,0.0,2.0,129.0,24791.0,3696.0,27750,3696
EPPlus,8.7.0,ok,,netstandard2.1,lib/netstandard2.1/EPPlus.dll,4564296,2051866,16805621,1069,1717,6063,9,303,6,7789,,,,,,,,,,,,,,21611,3205
MongoDB.Driver,3.11.1,ok,,netstandard2.1,lib/netstandard2.1/MongoDB.Driver.dll,2744832,1008646,3349916,706,2779,4982,8,656,101,7769,,,,,,,,,,,,,,17828,2795
ICSharpCode.Decompiler,11.0.0.9375,ok,lib,netstandard2.0,lib/netstandard2.0/ICSharpCode.Decompiler.dll,3040768,1563184,1690106,761,4558,3028,2,888,38,7588,3355.0,1304.0,2164.0,493.0,4472.0,736.0,797.0,0.0,57.0,151.0,446.0,6821.0,1638.0,15912,1638
Xamarin.Android.ReactiveX.RxJava3.RxJava,3.1.12.3,ok,lib,net10.0-android36.0,lib/net10.0-android36.0/Xamarin.Android.ReactiveX.RxJava3.RxJava.dll,2648376,463938,8567259,846,3776,3777,0,769,0,7553,2685.0,1884.0,1430.0,874.0,3877.0,260.0,596.0,0.0,91.0,141.0,686.0,1451.0,1012.0,12226,1012
Azure.ResourceManager.Sql,1.4.0,ok,lib,netstandard2.0,lib/netstandard2.0/Azure.ResourceManager.Sql.dll,6636576,1563457,5945246,749,4100,3414,0,636,426,7514,8978.0,1481.0,3984.0,1517.0,3753.0,0.0,153.0,0.0,0.0,2.0,188.0,23971.0,3612.0,25244,3612
MudBlazor,9.9.0,ok,,net10.0,lib/net10.0/MudBlazor.dll,10249728,2360640,8079480,930,2974,4476,26,542,85,7476,,,,,,,,,,,,,,18954,2276
Microsoft.CodeAnalysis.Common,5.9.0,ok,,netstandard2.0,lib/netstandard2.0/Microsoft.CodeAnalysis.dll,3407144,1347854,4530869,542,1828,5489,4,171,68,7321,,,,,,,,,,,,,,19824,2424
Avalara.AvaTax,26.8.3,ok,lib,netstandard2.0,lib/netstandard2.0/Avalara.AvaTax.RestClient.dll,1508352,451113,5802125,681,2577,4449,2,565,0,7028,1001.0,1.0,0.0,6.0,2525.0,987.0,987.0,0.0,1.0,2.0,121.0,9448.0,1175.0,13041,1175
Microsoft.EntityFrameworkCore.Relational,10.0.11,ok,,net10.0,lib/net10.0/Microsoft.EntityFrameworkCore.Relational.dll,2194784,809903,1043473,768,4602,2396,0,606,98,6998,,,,,,,,,,,,,,12230,1431
brevo_csharp,1.1.3,ok,lib,netstandard2.0,lib/netstandard2.0/brevo_csharp.dll,2201600,591783,541245,640,4692,2229,0,764,0,6921,1140.0,221.0,1162.0,8.0,4731.0,1118.0,1720.0,0.0,32.0,32.0,103.0,7474.0,1226.0,12237,1226
TorchSharp,0.107.0,ok,lib,netstandard2.0,lib/netstandard2.0/TorchSharp.dll,1568184,570683,3345464,682,4973,1930,0,604,147,6903,1175.0,405.0,1724.0,2198.0,2550.0,50.0,1080.0,0.0,11.0,157.0,466.0,3957.0,1051.0,11581,1051
OpenCvSharp4,4.13.0.20260627,ok,,netstandard2.1,lib/netstandard2.1/OpenCvSharp.dll,1003008,397556,1743183,535,5931,780,0,381,422,6711,,,,,,,,,,,,,,9034,755
NetCord,1.0.0-beta.19,ok,lib,net10.0,lib/net10.0/NetCord.dll,3736576,1142916,1186685,939,2097,4349,159,725,57,6605,3026.0,93.0,7512.0,233.0,1019.0,188.0,503.0,0.0,69.0,111.0,174.0,15195.0,1922.0,20639,1922
Octokit,14.0.0,ok,,netstandard2.0,lib/netstandard2.0/Octokit.dll,1399296,585462,729808,901,3276,3258,0,1079,4,6534,,,,,,,,,,,,,,11214,1225
Microsoft.SharePointOnline.CSOM,16.1.27515.12000,ok,,netstandard2.0,lib/netstandard2.0/Microsoft.SharePoint.Client.dll,1783640,589263,5559379,1227,2039,4452,0,731,0,6491,,,,,,,,,,,,,,10065,1238
Microsoft.Azure.Management.Network,26.0.0,ok,lib,netstandard2.0,lib/netstandard2.0/Microsoft.Azure.Management.Network.dll,4902336,1165304,5549729,1035,3271,3217,0,1153,0,6488,5224.0,5.0,144.0,2075.0,1491.0,1179.0,41.0,0.0,132.0,459.0,330.0,28028.0,3249.0,16048,3249
Win2D.uwp,1.28.3,ok,lib,net8.0-windows10.0.19041.0,lib/net8.0-windows10.0.19041.0/Microsoft.Graphics.Canvas.Interop.dll,1205792,389169,3404292,377,3437,2868,33,142,276,6338,2682.0,48.0,1978.0,2315.0,1466.0,87.0,1096.0,0.0,12.0,26.0,364.0,2320.0,1478.0,12339,1478
MathNet.Numerics,5.0.0,ok,,netstandard2.0,lib/netstandard2.0/MathNet.Numerics.dll,1590272,637417,4174205,336,5045,1248,0,408,237,6293,,,,,,,,,,,,,,10496,1098
DevExpress.Xpo,26.1.4,ok,,net8.0,lib/net8.0/DevExpress.Xpo.v26.1.dll,2372000,890355,1860634,672,4327,1847,94,944,4,6268,,,,,,,,,,,,,,13241,1666
FSharpPlus,1.9.1,ok,lib,netstandard2.1,lib/netstandard2.1/FSharpPlus.dll,11084800,2739474,8413340,431,5958,282,0,39,488,6240,3532.0,0.0,8734.0,5680.0,448.0,7.0,381.0,40.0,4.0,139.0,179.0,19359.0,9310.0,27966,9310
Microsoft.Graphics.Win2D,1.4.0,ok,lib,net6.0-windows10.0.19041.0,lib/net6.0-windows10.0.19041.0/Microsoft.Graphics.Canvas.Interop.dll,1193504,383145,2970072,372,3382,2816,33,140,272,6231,2640.0,48.0,1953.0,2276.0,1434.0,87.0,1068.0,0.0,12.0,26.0,359.0,2175.0,1342.0,12157,1342
ScottPlot,5.1.59,ok,lib,netstandard2.0,lib/netstandard2.0/ScottPlot.dll,1203200,486435,2369354,580,2211,3935,0,516,88,6146,911.0,27.0,362.0,1977.0,2694.0,367.0,2005.0,0.0,61.0,116.0,135.0,2807.0,899.0,9745,899
Azure.ResourceManager.DataFactory,1.11.1,ok,lib,netstandard2.0,lib/netstandard2.0/Azure.ResourceManager.DataFactory.dll,4525920,1090150,4304811,884,1697,4438,0,853,339,6135,5903.0,2421.0,3255.0,803.0,1601.0,0.0,124.0,0.0,0.0,27.0,126.0,9538.0,2258.0,21458,2258
WindowsAzure.ServiceBus,7.0.1,ok,,net462,lib/net462/Microsoft.ServiceBus.dll,3751864,1271670,1442361,386,1198,4740,65,360,0,6003,,,,,,,,,,,,,,22650,2839
Iot.Device.Bindings,4.2.0,ok,lib,net8.0,lib/net8.0/Iot.Device.Bindings.dll,2065480,841927,1187582,1201,2992,2945,54,976,116,5991,1568.0,763.0,666.0,452.0,1979.0,210.0,581.0,0.0,18.0,92.0,531.0,11640.0,1786.0,11853,1786
Xamarin.Google.Android.Material,1.14.0.6,ok,,net10.0-android36.0,lib/net10.0-android36.0/Xamarin.Google.Android.Material.dll,3287352,708184,6514252,572,2203,3703,31,827,0,5937,,,,,,,,,,,,,,17383,974
Google.GenAI,1.21.0,ok,lib,netstandard2.0,lib/netstandard2.0/Google.GenAI.dll,3428352,992907,2094872,529,2784,3112,0,815,936,5896,2071.0,1214.0,5851.0,1855.0,2619.0,5.0,90.0,0.0,1.0,7.0,88.0,10110.0,1116.0,18369,1116
Xamarin.AndroidX.Core,1.19.0.1,ok,,net10.0-android36.0,lib/net10.0-android36.0/Xamarin.AndroidX.Core.dll,2618680,595744,4782977,589,2657,3178,5,420,0,5840,,,,,,,,,,,,,,12280,888
System.Private.ServiceModel,4.10.3,ok,,netstandard2.0,lib/netstandard2.0/System.Private.ServiceModel.dll,2686400,985583,2204805,499,1320,4466,51,563,3,5837,,,,,,,,,,,,,,15762,1976
QLNet,1.13.1,ok,lib,netstandard2.0,lib/netstandard2.0/QLNet.dll,6984704,2300657,4484424,1549,5196,586,27,1934,90,5809,978.0,669.0,1681.0,480.0,2958.0,355.0,863.0,0.0,51.0,176.0,163.0,46095.0,2509.0,12211,2509
YoutubeExplode,6.6.2,ok,lib,netstandard2.0,lib/netstandard2.0/YoutubeExplode.dll,3046400,1461221,4386511,1592,2314,3009,317,74,42,5640,3273.0,266.0,1198.0,1193.0,211.0,28.0,116.0,0.0,8.0,771.0,1544.0,7993.0,3682.0,15896,3682
Qdrant.Client,1.19.0,ok,lib,netstandard2.0,lib/netstandard2.0/Qdrant.Client.dll,1273856,445299,2535841,376,3352,2234,0,598,89,5586,1598.0,19.0,418.0,713.0,2973.0,95.0,1790.0,0.0,1.0,21.0,365.0,4525.0,746.0,9292,746
Azure.ResourceManager.ApiManagement,1.3.1,ok,lib,netstandard2.0,lib/netstandard2.0/Azure.ResourceManager.ApiManagement.dll,5606432,1298230,4991975,518,3141,2375,0,453,207,5516,7092.0,1193.0,3816.0,815.0,2945.0,0.0,80.0,0.0,0.0,2.0,92.0,22148.0,3140.0,20739,3140
IronPython,3.4.2,ok,,netstandard2.0,lib/netstandard2.0/IronPython.dll,2259456,1053830,6763733,578,3044,2140,0,637,151,5184,,,,,,,,,,,,,,12905,1220
Accord.Statistics,3.8.0,ok,lib,netstandard2.0,lib/netstandard2.0/Accord.Statistics.dll,882688,386950,7042892,561,3086,2049,8,864,2,5143,956.0,537.0,202.0,544.0,2839.0,273.0,1143.0,0.0,77.0,134.0,107.0,1960.0,682.0,7817,682
Azure.Analytics.Synapse.Artifacts,1.0.0-preview.23,ok,lib,netstandard2.0,lib/netstandard2.0/Azure.Analytics.Synapse.Artifacts.dll,3143712,884084,3452381,962,1091,3997,0,941,366,5088,1674.0,94.0,3483.0,829.0,1116.0,0.0,133.0,0.0,0.0,17.0,136.0,7916.0,2257.0,17337,2257
ProDataGrid,12.1.0.4,ok,lib,net10.0,lib/net10.0/Avalonia.Controls.DataGrid.dll,2360320,902713,1908785,620,1582,3300,197,389,60,5079,3544.0,511.0,2105.0,217.0,1660.0,457.0,629.0,0.0,96.0,131.0,380.0,6656.0,1273.0,13765,1273
Azure.ResourceManager.CosmosDB,1.5.0,ok,lib,netstandard2.0,lib/netstandard2.0/Azure.ResourceManager.CosmosDB.dll,3366208,830040,3076046,374,2532,2355,0,323,192,4887,5302.0,2245.0,2287.0,728.0,2256.0,0.0,59.0,0.0,0.0,4.0,63.0,10797.0,1959.0,15412,1959
Senparc.Weixin.TenPayV3,2.6.1,ok,lib,netstandard2.1,lib/netstandard2.1/Senparc.Weixin.TenPayV3.dll,1139200,410026,609783,1028,474,4368,0,1427,2,4842,586.0,12.0,40.0,70.0,17.0,3.0,6.0,0.0,2.0,20.0,21.0,6019.0,1274.0,11275,1274
Eto.Forms,2.11.0,ok,lib,netstandard2.0,lib/netstandard2.0/Eto.dll,773120,363681,2164896,684,1974,2626,202,538,183,4802,947.0,509.0,498.0,956.0,2605.0,1352.0,405.0,0.0,237.0,310.0,137.0,2126.0,1051.0,8859,1051
Senparc.Weixin.WxOpen,3.28.3,ok,lib,netstandard2.1,lib/netstandard2.1/Senparc.Weixin.WxOpen.dll,1394688,479640,2377558,955,1074,3721,0,909,0,4795,983.0,1.0,470.0,969.0,163.0,4.0,10.0,0.0,2.0,46.0,47.0,7793.0,1959.0,11393,1959
dnlib,4.5.0,ok,lib,netstandard2.0,lib/netstandard2.0/dnlib.dll,1178624,496839,2375358,550,2142,2613,7,692,26,4762,2082.0,514.0,334.0,543.0,1872.0,400.0,1068.0,0.0,69.0,150.0,361.0,4735.0,891.0,9294,891
Microsoft.Azure.Management.WebSites,4.0.0,ok,lib,netstandard2.0,lib/netstandard2.0/Microsoft.Azure.Management.Websites.dll,4471728,1013105,4897495,493,2691,2060,0,736,0,4751,3983.0,5.0,216.0,1744.0,1016.0,906.0,39.0,0.0,21.0,64.0,108.0,24888.0,2325.0,12079,2325
WPF-UI.Violeta,4.3.0.12,ok,lib,net10.0-windows7.0,lib/net10.0-windows7.0/Wpf.Ui.Violeta.dll,4447744,1455385,15705074,779,1881,2591,201,455,11,4673,3847.0,795.0,1069.0,894.0,1304.0,202.0,330.0,0.0,36.0,146.0,366.0,25977.0,1442.0,12789,1442
Silk.NET.Vulkan,2.23.0,ok,lib,netstandard2.1,lib/netstandard2.1/Silk.NET.Vulkan.dll,3356944,892796,5625441,2462,2086,2571,0,1797,143,4657,5077.0,123.0,39.0,905.0,834.0,63.0,436.0,0.0,20.0,24.0,2439.0,17585.0,2493.0,10800,2493
NWayland,0.12.5,ok,lib,net8.0,lib/net8.0/NWayland.dll,667648,273538,435416,1480,3736,894,0,929,14,4630,969.0,1614.0,635.0,758.0,2345.0,526.0,7.0,0.0,5.0,375.0,1092.0,1842.0,1685.0,7781,1685
AWSSDK.SimpleSystemsManagement,4.0.103.6,ok,,netstandard2.0,lib/netstandard2.0/AWSSDK.SimpleSystemsManagement.dll,1277096,405318,2545451,1450,1657,2962,0,2129,102,4619,,,,,,,,,,,,,,13180,1604
Senparc.Weixin.MP,16.25.3,ok,lib,netstandard2.1,lib/netstandard2.1/Senparc.Weixin.MP.dll,1823744,611589,3152093,999,1091,3478,0,922,0,4569,1736.0,6.0,812.0,909.0,345.0,12.0,74.0,0.0,6.0,56.0,77.0,11060.0,2871.0,12552,2871
ClosedXML,0.105.1,ok,,netstandard2.1,lib/netstandard2.1/ClosedXML.dll,1692160,703995,2112576,243,1549,3004,2,50,41,4555,,,,,,,,,,,,,,12713,1331
libse,5.1.0,ok,lib,netstandard2.1,lib/netstandard2.1/libse.dll,2259456,817198,1663204,809,2067,2443,0,730,2,4510,1509.0,19.0,422.0,818.0,1957.0,43.0,147.0,0.0,14.0,114.0,124.0,3438.0,1109.0,8677,1109
Magick.NET-Q16-AnyCPU,14.16.0,ok,,netstandard20,lib/netstandard20/Magick.NET-Q16-AnyCPU.dll,1154736,519229,99476081,309,3183,1177,7,256,31,4367,,,,,,,,,,,,,,7859,573
Magick.NET-Q8-AnyCPU,14.16.0,ok,,netstandard20,lib/netstandard20/Magick.NET-Q8-AnyCPU.dll,1152688,518628,99157085,309,3179,1177,7,256,31,4363,,,,,,,,,,,,,,7852,573
FluentNHibernate,3.5.0,ok,,netstandard2.0,lib/netstandard2.0/FluentNHibernate.dll,544256,268996,1071538,689,2824,1520,2,493,34,4346,,,,,,,,,,,,,,6430,1012
Xamarin.Android.Support.Compat,28.0.0.3,ok,,monoandroid70,lib/monoandroid70/Xamarin.Android.Support.Compat.dll,2333328,533578,4099468,407,2680,1634,3,326,0,4317,,,,,,,,,,,,,,11461,590
Microsoft.CodeAnalysis.Workspaces.Common,5.9.0,ok,,netstandard2.0,lib/netstandard2.0/Microsoft.CodeAnalysis.Workspaces.dll,4825896,1868011,5536513,268,1305,2984,15,146,44,4304,,,,,,,,,,,,,,22445,3845
Xamarin.Forms,5.0.0.2662,ok,,netstandard2.0,lib/netstandard2.0/Xamarin.Forms.Core.dll,1238064,520693,14146935,773,2028,2058,214,513,67,4300,,,,,,,,,,,,,,9475,1268
Elasticsearch.Net,7.17.5,ok,,netstandard2.1,lib/netstandard2.1/Elasticsearch.Net.dll,1007104,394189,1659417,566,1728,2548,10,513,18,4286,,,,,,,,,,,,,,8212,995
Azure.AI.AgentServer.Responses,1.0.0-beta.8,ok,lib,net10.0,lib/net10.0/Azure.AI.AgentServer.Responses.dll,2302816,595478,1505969,520,1860,2247,0,396,184,4107,2831.0,2486.0,1842.0,657.0,1784.0,10.0,32.0,0.0,0.0,45.0,114.0,4586.0,1541.0,11940,1541
Syncfusion.Maui.Toolkit,1.0.11,ok,lib,net10.0,lib/net10.0/Syncfusion.Maui.Toolkit.dll,2546688,900529,18818072,525,608,3314,163,375,8,4085,5187.0,564.0,4823.0,58.0,853.0,108.0,330.0,0.0,17.0,58.0,140.0,5983.0,1070.0,15573,1070
Azure.Search.Documents,12.0.0,ok,,netstandard2.0,lib/netstandard2.0/Azure.Search.Documents.dll,2028344,629613,2530385,383,1809,2264,4,334,273,4077,,,,,,,,,,,,,,10972,1283
Microsoft.VisualStudio.ImageCatalog,17.14.40260,ok,lib,netstandard2.0,lib/netstandard2.0/Microsoft.VisualStudio.ImageCatalog.dll,490024,191945,7104612,2,0,4068,0,0,0,4068,2.0,0.0,0.0,4068.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4082.0,6.0,4072,6
C1.Win.Ribbon,10.0.20261.813,ok,lib,net10.0-windows7.0,lib/net10.0-windows7.0/C1.Win.Ribbon.10.dll,3830832,2288865,18619103,169,876,2886,304,87,4,4066,1685.0,799.0,3458.0,372.0,1022.0,104.0,47.0,0.0,9.0,33.0,50.0,4151.0,590.0,9534,590
Microsoft.Azure.Management.Sql,3.1.0-preview,ok,lib,netstandard2.0,lib/netstandard2.0/Microsoft.Azure.Management.Sql.dll,3510672,848497,3903059,615,2277,1743,0,512,0,4020,3889.0,5.0,228.0,1463.0,1096.0,865.0,17.0,0.0,126.0,328.0,236.0,20576.0,2235.0,10016,2235
GirCore.WebKit-6.0,0.8.1,ok,lib,net10.0,lib/net10.0/WebKit-6.0.dll,472064,216633,474430,1008,3380,563,72,953,0,4015,344.0,492.0,284.0,1306.0,1139.0,2.0,253.0,0.0,1.0,134.0,426.0,1080.0,1067.0,5796,1067
NetOffice.PowerPoint,1.7.4.11,ok,lib,net45,lib/net45/PowerPointApi.dll,753664,254219,1466446,434,1336,2570,75,1726,0,3981,272.0,22.0,12.0,271.0,256.0,40.0,95.0,0.0,7.0,9.0,177.0,2130.0,459.0,6905,459
officedevpnpcore16,2.6.1608.999,ok,lib,net45,lib/net45/OfficeDevPnP.Core.dll,10804984,1909420,1856498,699,1265,2629,45,599,0,3939,568.0,42.0,1180.0,591.0,521.0,79.0,83.0,0.0,14.0,73.0,172.0,4908.0,1076.0,8750,1076
Microsoft.Build,18.9.6,ok,,net10.0,ref/net10.0/Microsoft.Build.dll,893736,341745,5416946,285,843,2978,108,240,4,3929,,,,,,,,,,,,,,11832,1650
NetTopologySuite,2.6.0,ok,,netstandard2.1,lib/netstandard2.1/NetTopologySuite.dll,902656,432356,1504896,561,2554,1283,0,723,64,3837,,,,,,,,,,,,,,7632,803
NBitcoin,10.0.10,ok,,netstandard2.1,lib/netstandard2.1/NBitcoin.dll,1463296,644595,2670347,513,2270,1533,12,677,143,3815,,,,,,,,,,,,,,8032,991
AngleSharp,1.7.3,ok,,netstandard2.0,lib/netstandard2.0/AngleSharp.dll,1069056,450586,2638578,473,1334,2154,317,180,26,3805,,,,,,,,,,,,,,8039,996
Xamarin.Android.Support.v4,28.0.0.3,ok,,monoandroid60,lib/monoandroid60/Xamarin.Android.Support.v4.dll,1943688,512444,552434,409,1990,1777,17,455,0,3784,,,,,,,,,,,,,,8885,581
AWSSDK.S3,4.0.102.4,ok,,netstandard2.0,lib/netstandard2.0/AWSSDK.S3.dll,1164968,425335,3579406,986,1184,2553,35,1123,69,3772,,,,,,,,,,,,,,10522,1195
Microsoft.CodeAnalysis.Features,5.9.0,ok,,netstandard2.0,lib/netstandard2.0/Microsoft.CodeAnalysis.Features.dll,5943592,2199058,7305771,67,165,3545,12,32,12,3722,,,,,,,,,,,,,,21179,4603
MassTransit.Abstractions,9.2.1,ok,,netstandard2.0,lib/netstandard2.0/MassTransit.Abstractions.dll,797696,412358,2080738,1000,2047,1606,0,614,17,3653,,,,,,,,,,,,,,6081,1399
Azure.Messaging.EventGrid.SystemEvents,1.1.0,ok,,netstandard2.0,lib/netstandard2.0/Azure.Messaging.EventGrid.SystemEvents.dll,1755488,464244,1648929,381,1737,1916,0,51,154,3653,,,,,,,,,,,,,,8960,1124
PowerShellStandard.Library,5.1.1,ok,lib,netstandard2.0,lib/netstandard2.0/System.Management.Automation.dll,354304,189259,267353,703,1618,1918,28,784,35,3564,256.0,423.0,274.0,213.0,1566.0,311.0,150.0,0.0,24.0,120.0,304.0,897.0,715.0,5774,715
FSharp.Core,11.0.100,ok,,netstandard2.1,lib/netstandard2.1/FSharp.Core.dll,2396944,1214674,3058614,240,1900,1604,2,109,129,3506,,,,,,,,,,,,,,9694,2261
Microsoft.Azure.Batch,16.3.1,ok,lib,netstandard2.0,lib/netstandard2.0/Microsoft.Azure.Batch.dll,1525792,505193,2905541,743,603,2896,0,899,0,3499,1313.0,49.0,1066.0,237.0,935.0,157.0,752.0,0.0,25.0,49.0,133.0,7374.0,1452.0,9204,1452
Azure.ResourceManager.Storage,1.7.0,ok,,netstandard2.0,lib/netstandard2.0/Azure.ResourceManager.Storage.dll,1905472,566379,2147802,311,1638,1839,0,264,314,3477,,,,,,,,,,,,,,9729,1126
C1.Win,10.0.20261.813,ok,lib,net10.0-windows7.0,lib/net10.0-windows7.0/C1.Win.10.dll,1444920,585688,6853957,620,1701,1675,74,471,30,3450,1273.0,635.0,478.0,715.0,1271.0,212.0,285.0,0.0,39.0,144.0,265.0,6904.0,1086.0,7757,1086
Microsoft.Azure.Management.DataFactory,9.3.0,ok,lib,netstandard2.0,lib/netstandard2.0/Microsoft.Azure.Management.DataFactory.dll,1362328,418927,2265886,864,741,2706,0,1462,0,3447,711.0,5.0,29.0,256.0,576.0,155.0,16.0,0.0,23.0,145.0,124.0,6152.0,1129.0,8235,1129
Microsoft.Azure.Management.Compute,61.0.0,ok,lib,netstandard2.0,lib/netstandard2.0/Microsoft.Azure.Management.Compute.dll,2407360,625282,3134955,609,1576,1842,0,887,0,3418,2518.0,5.0,121.0,956.0,748.0,559.0,17.0,0.0,50.0,196.0,170.0,13777.0,1665.0,8681,1665
