registry,package,downloads,latest_version,version_count,stable_version_count,first_release,latest_release,github_url,registry_url,doc_site_url,readme_file,has_readme,xml_doc_file,has_xml_docs,error
nuget,MonoGame.Library.SDL,468185.0,2.32.10.2,5,5,,,https://github.com/monogame/monogame.library.sdl,https://www.nuget.org/packages/MonoGame.Library.SDL,,README.md,Yes,,No,
nuget,AppForSharePointWebToolkit,466896.0,3.1.5,9,9,,,,https://www.nuget.org/packages/AppForSharePointWebToolkit,https://go.microsoft.com/fwlink/?LinkID=267590&clcid=0x409,,No,,No,
nuget,ReactiveUI.Maui,466466.0,24.2.0,72,67,,,https://github.com/reactiveui/reactiveui,https://www.nuget.org/packages/ReactiveUI.Maui,https://reactiveui.net/,README.md,Yes,lib/net10.0-android36.0/ReactiveUI.Maui.xml,Yes,
nuget,Basic.Reference.Assemblies.Net80,465504.0,1.8.11,27,27,,,https://github.com/jaredpar/basic-reference-assemblies,https://www.nuget.org/packages/Basic.Reference.Assemblies.Net80,,README.md,Yes,,No,
nuget,CommunityToolkit.WinUI.Animations,464217.0,8.2.251219,14,6,,,https://github.com/communitytoolkit/windows,https://www.nuget.org/packages/CommunityToolkit.WinUI.Animations,https://github.com/CommunityToolkit/Windows,ReadMe.md,Yes,lib/net8.0-windows10.0.19041/CommunityToolkit.WinUI.Animations.xml,Yes,
nuget,MahApps.Metro.IconPacks.Entypo,462370.0,6.2.1,101,44,,,https://github.com/mahapps/mahapps.metro.iconpacks,https://www.nuget.org/packages/MahApps.Metro.IconPacks.Entypo,https://github.com/MahApps/MahApps.Metro.IconPacks,,No,lib/net462/MahApps.Metro.IconPacks.Entypo.xml,Yes,
nuget,Microsoft.Azure.Management.CognitiveServices,460939.0,8.4.0,28,14,,,https://github.com/azure/azure-sdk-for-net,https://www.nuget.org/packages/Microsoft.Azure.Management.CognitiveServices,https://github.com/Azure/azure-sdk-for-net,,No,lib/net452/Microsoft.Azure.Management.CognitiveServices.xml,Yes,
nuget,CommunityToolkit.Aspire.OllamaSharp,456921.0,13.5.0,374,17,,,https://github.com/communitytoolkit/aspire,https://www.nuget.org/packages/CommunityToolkit.Aspire.OllamaSharp,https://github.com/CommunityToolkit/Aspire,README.md,Yes,lib/net10.0/CommunityToolkit.Aspire.OllamaSharp.xml,Yes,
nuget,Microsoft.Orleans.Reminders.Redis,456740.0,10.3.1,44,26,,,https://github.com/dotnet/orleans,https://www.nuget.org/packages/Microsoft.Orleans.Reminders.Redis,https://github.com/dotnet/orleans,README.md,Yes,lib/net10.0/Orleans.Reminders.Redis.xml,Yes,
nuget,Avalonia.Browser,456107.0,12.1.2,84,60,,,https://github.com/avaloniaui/avalonia,https://www.nuget.org/packages/Avalonia.Browser,https://avaloniaui.net/?utm_source=nuget&utm_medium=referral&utm_content=project_homepage_link,,No,lib/net10.0-browser1.0/Avalonia.Browser.xml,Yes,
nuget,MP3Sharp,455553.0,1.0.5,7,6,,,https://github.com/nihlus/mp3sharp,https://www.nuget.org/packages/MP3Sharp,https://github.com/Nihlus/MP3Sharp,,No,,No,
nuget,FastEndpoints.Swagger.Swashbuckle,453881.0,2.3.0,12,12,,,https://github.com/ductran95/fastendpoints.extensions,https://www.nuget.org/packages/FastEndpoints.Swagger.Swashbuckle,https://github.com/ductran95/FastEndpoints.Extensions,,No,lib/net6.0/FastEndpoints.Swagger.Swashbuckle.xml,Yes,
nuget,Microsoft.Agents.AI.Hosting.AGUI.AspNetCore,452501.0,1.20.0-preview.260831.1,47,0,,,https://github.com/microsoft/agent-framework,https://www.nuget.org/packages/Microsoft.Agents.AI.Hosting.AGUI.AspNetCore,https://learn.microsoft.com/agent-framework/,,No,lib/net10.0/Microsoft.Agents.AI.Hosting.AGUI.AspNetCore.xml,Yes,
nuget,Microsoft.Azure.Management.HDInsight.Job,451814.0,2.0.7,15,5,,,https://github.com/azure/azure-sdk-for-net,https://www.nuget.org/packages/Microsoft.Azure.Management.HDInsight.Job,https://github.com/Azure/azure-sdk-for-net,,No,,No,
nuget,Microsoft.Orleans.BroadcastChannel,451615.0,10.3.1,47,30,,,https://github.com/dotnet/orleans,https://www.nuget.org/packages/Microsoft.Orleans.BroadcastChannel,https://github.com/dotnet/orleans,,No,lib/net10.0/Orleans.BroadcastChannel.xml,Yes,
nuget,Microsoft.Orleans.Transactions.AzureStorage,450111.0,10.3.1,129,85,,,https://github.com/dotnet/orleans,https://www.nuget.org/packages/Microsoft.Orleans.Transactions.AzureStorage,https://github.com/dotnet/orleans,README.md,Yes,lib/net10.0/Orleans.Transactions.AzureStorage.xml,Yes,
nuget,Eto.Platform.Gtk,449710.0,2.11.0,49,43,,,https://github.com/picoe/eto,https://www.nuget.org/packages/Eto.Platform.Gtk,https://github.com/picoe/Eto,,No,,No,
nuget,DirectShowLib,445878.0,1.0.0,1,1,,,https://github.com/larrybeall/directshowlib,https://www.nuget.org/packages/DirectShowLib,https://github.com/larrybeall/DirectShowLib,,No,,No,
nuget,Emoji.Wpf,442806.0,0.3.4,40,21,,,https://github.com/samhocevar/emoji.wpf,https://www.nuget.org/packages/Emoji.Wpf,https://github.com/samhocevar/emoji.wpf,,No,,No,
nuget,NetOffice.Excel,441766.0,1.7.4.11,7,6,,,https://github.com/netoffice/netoffice-nuget,https://www.nuget.org/packages/NetOffice.Excel,https://github.com/netoffice/NetOffice-NuGet,,No,lib/net20/ExcelApi.xml,Yes,
nuget,Aspire.Azure.Search.Documents,438613.0,13.5.3,55,48,,,https://github.com/microsoft/aspire,https://www.nuget.org/packages/Aspire.Azure.Search.Documents,https://github.com/microsoft/aspire,README.md,Yes,lib/net10.0/Aspire.Azure.Search.Documents.xml,Yes,
nuget,Eto.Platform.Wpf,437689.0,2.11.0,49,43,,,https://github.com/picoe/eto,https://www.nuget.org/packages/Eto.Platform.Wpf,https://github.com/picoe/Eto,,No,,No,
nuget,RazorSlices,437519.0,0.11.3,31,25,,,https://github.com/damianedwards/razorslices,https://www.nuget.org/packages/RazorSlices,https://github.com/DamianEdwards/RazorSlices,README.md,Yes,lib/net10.0/RazorSlices.xml,Yes,
nuget,Toast.iOS,434922.0,1.2.0,3,3,,,https://github.com/andrius-k/toast,https://www.nuget.org/packages/Toast.iOS,https://github.com/andrius-k/Toast,,No,,No,
nuget,MetaBrainz.MusicBrainz,433478.0,8.0.1,21,21,,,https://github.com/zastai/metabrainz.musicbrainz,https://www.nuget.org/packages/MetaBrainz.MusicBrainz,,README.md,Yes,lib/net10.0/MetaBrainz.MusicBrainz.xml,Yes,
nuget,Microsoft.Azure.Management.TrafficManager,432021.0,2.5.4,16,7,,,https://github.com/azure/azure-sdk-for-net,https://www.nuget.org/packages/Microsoft.Azure.Management.TrafficManager,https://github.com/Azure/azure-sdk-for-net,,No,lib/net452/Microsoft.Azure.Management.TrafficManager.xml,Yes,
nuget,Microsoft.VisualStudio.LiveShare,426736.0,1.1.57,5,5,,,https://github.com/microsoftdocs/live-share,https://www.nuget.org/packages/Microsoft.VisualStudio.LiveShare,https://aka.ms/vsls,,No,lib/net461/Microsoft.VisualStudio.LiveShare.xml,Yes,
nuget,Svg.Controls.Skia.Avalonia,425492.0,12.0.0.17,35,31,,,https://github.com/wieslawsoltes/svg.skia,https://www.nuget.org/packages/Svg.Controls.Skia.Avalonia,https://github.com/wieslawsoltes/Svg.Skia,,No,,No,
nuget,Senparc.Weixin.AspNet,419789.0,1.6.7,93,67,,,https://github.com/jeffreysu/weixinmpsdk,https://www.nuget.org/packages/Senparc.Weixin.AspNet,https://github.com/JeffreySu/WeiXinMPSDK,,No,lib/net10.0/Senparc.Weixin.AspNet.xml,Yes,
nuget,Microsoft.Orleans.GrainDirectory.Redis,419001.0,10.3.1,77,26,,,https://github.com/dotnet/orleans,https://www.nuget.org/packages/Microsoft.Orleans.GrainDirectory.Redis,https://github.com/dotnet/orleans,README.md,Yes,lib/net10.0/Orleans.GrainDirectory.Redis.xml,Yes,
nuget,Microsoft.CodeAnalysis.Test.Resources.Proprietary,418949.0,1.2.0,25,1,,,,https://www.nuget.org/packages/Microsoft.CodeAnalysis.Test.Resources.Proprietary,https://msdn.com/roslyn,,No,,No,
nuget,OrchardCore.Logging.NLog,418947.0,3.0.1,46,34,,,https://github.com/orchardcms/orchardcore,https://www.nuget.org/packages/OrchardCore.Logging.NLog,https://www.orchardcore.net/,,No,lib/net10.0/OrchardCore.Logging.NLog.xml,Yes,
nuget,HtmlBuilders,418153.0,8.1.0,35,35,,,https://github.com/amoerie/htmlbuilders,https://www.nuget.org/packages/HtmlBuilders,,,No,lib/net10.0/HtmlBuilders.xml,Yes,
nuget,Avalonia.Android,417084.0,12.1.2,102,71,,,https://github.com/avaloniaui/avalonia,https://www.nuget.org/packages/Avalonia.Android,https://avaloniaui.net/?utm_source=nuget&utm_medium=referral&utm_content=project_homepage_link,,No,lib/net10.0-android36.0/Avalonia.Android.xml,Yes,
nuget,PInvoke.AdvApi32,416564.0,0.7.124,29,26,,,https://github.com/dotnet/pinvoke,https://www.nuget.org/packages/PInvoke.AdvApi32,https://github.com/dotnet/pinvoke,,No,lib/net45/PInvoke.AdvApi32.xml,Yes,
nuget,SharpFuzz,413974.0,2.3.0,26,24,,,https://github.com/metalnem/sharpfuzz,https://www.nuget.org/packages/SharpFuzz,,,No,lib/netstandard2.0/SharpFuzz.xml,Yes,
nuget,NHotkey.Wpf,413869.0,4.0.0,11,10,,,https://github.com/thomaslevesque/nhotkey,https://www.nuget.org/packages/NHotkey.Wpf,https://github.com/thomaslevesque/NHotkey,,No,,No,
nuget,TunnelVisionLabs.ReferenceAssemblyAnnotator,407406.0,1.0.0-alpha.160,17,0,,,https://github.com/tunnelvisionlabs/referenceassemblyannotator,https://www.nuget.org/packages/TunnelVisionLabs.ReferenceAssemblyAnnotator,,,No,,No,
nuget,H.NotifyIcon.Wpf,402520.0,2.4.1,110,94,,,https://github.com/havendv/h.notifyicon,https://www.nuget.org/packages/H.NotifyIcon.Wpf,https://github.com/HavenDV/H.NotifyIcon,README.md,Yes,lib/net10.0-windows7.0/H.NotifyIcon.Wpf.xml,Yes,
nuget,Resource.Embedder,402348.0,2.2.0,30,29,,,https://github.com/marcstan/resource.embedder,https://www.nuget.org/packages/Resource.Embedder,,,No,,No,
nuget,Azure.Provisioning.Network,402167.0,1.1.0,7,2,,,https://github.com/azure/azure-sdk-for-net,https://www.nuget.org/packages/Azure.Provisioning.Network,https://github.com/Azure/azure-sdk-for-net/blob/Azure.Provisioning.Network_1.1.0/sdk/network/Azure.Provisioning.Network/README.md,README.md,Yes,lib/net10.0/Azure.Provisioning.Network.xml,Yes,
nuget,LrcParser,401770.0,2025.623.0,18,18,,,https://github.com/karaoke-dev/lrcparser,https://www.nuget.org/packages/LrcParser,https://github.com/karaoke-dev/LrcParser,README.md,Yes,lib/netstandard2.1/LrcParser.xml,Yes,
nuget,MdXaml.Plugins,397774.0,1.27.0,22,19,,,https://github.com/whistyun/mdxaml,https://www.nuget.org/packages/MdXaml.Plugins,https://github.com/whistyun/MdXaml,,No,,No,
nuget,Microsoft.Agents.CopilotStudio.Client,395861.0,1.8.77,203,13,,,https://github.com/microsoft/agents-for-net,https://www.nuget.org/packages/Microsoft.Agents.CopilotStudio.Client,https://github.com/microsoft/agents,README.md,Yes,lib/net10.0/Microsoft.Agents.CopilotStudio.Client.xml,Yes,
nuget,Accord.Vision,394530.0,3.8.0,49,20,,,,https://www.nuget.org/packages/Accord.Vision,http://accord-framework.net/,,No,lib/net35-unity%20full%20v3.5/Accord.Vision.xml,Yes,
nuget,Vestris.ResourceLib,394440.0,2.2.0,18,5,,,https://github.com/resourcelib/resourcelib,https://www.nuget.org/packages/Vestris.ResourceLib,https://github.com/resourcelib/resourcelib,README.md,Yes,lib/net20/Vestris.ResourceLib.xml,Yes,
nuget,BasicUndo,390531.0,0.9.3,4,4,,,https://github.com/jaredpar/basicundo,https://www.nuget.org/packages/BasicUndo,https://github.com/jaredpar/BasicUndo,,No,,No,
nuget,LibVLCSharp.WPF,390218.0,3.10.1,64,61,,,,https://www.nuget.org/packages/LibVLCSharp.WPF,,README.md,Yes,lib/net461/LibVLCSharp.WPF.xml,Yes,
nuget,MediatR.Courier,387418.0,7.0.1,17,15,,,https://github.com/kuraiandras/mediatr.courier,https://www.nuget.org/packages/MediatR.Courier,,README.md,Yes,lib/net6.0/MediatR.Courier.xml,Yes,
nuget,Microsoft.Orleans.Persistence.Cosmos,386394.0,10.3.1,45,27,,,https://github.com/dotnet/orleans,https://www.nuget.org/packages/Microsoft.Orleans.Persistence.Cosmos,https://github.com/dotnet/orleans,README.md,Yes,lib/net10.0/Orleans.Persistence.Cosmos.xml,Yes,
nuget,FsCheck.Xunit.v3,385812.0,3.4.0,6,6,,,https://github.com/fscheck/fscheck,https://www.nuget.org/packages/FsCheck.Xunit.v3,https://fscheck.github.io/FsCheck/,README.md,Yes,lib/netstandard2.0/FsCheck.Xunit.v3.xml,Yes,
nuget,LNURL,384784.0,0.0.36,34,34,,,https://github.com/kukks/lnurl,https://www.nuget.org/packages/LNURL,,,No,,No,
nuget,PooledAwait,384376.0,1.0.49,23,19,,,https://github.com/mgravell/pooledawait,https://www.nuget.org/packages/PooledAwait,https://github.com/mgravell/PooledAwait/,,No,lib/net45/PooledAwait.xml,Yes,
nuget,Microsoft.Security.Utilities.Core,384038.0,1.21.0,28,27,,,https://github.com/microsoft/security-utilities,https://www.nuget.org/packages/Microsoft.Security.Utilities.Core,https://github.com/microsoft/security-utilities,,No,lib/net8.0/Microsoft.Security.Utilities.Core.xml,Yes,
nuget,TinyPinyin.Net,382914.0,1.0.2,3,3,,,https://github.com/hueifeng/tinypinyin.net,https://www.nuget.org/packages/TinyPinyin.Net,https://github.com/hueifeng/TinyPinyin.Net,,No,,No,
nuget,DokanNet,380728.0,2.3.0.3,34,27,,,https://github.com/dokan-dev/dokan-dotnet,https://www.nuget.org/packages/DokanNet,https://dokan-dev.github.io/,README.md,Yes,lib/net46/DokanNet.xml,Yes,
nuget,CommunityToolkit.WinUI.Converters,379331.0,8.2.251219,14,6,,,https://github.com/communitytoolkit/windows,https://www.nuget.org/packages/CommunityToolkit.WinUI.Converters,https://github.com/CommunityToolkit/Windows,ReadMe.md,Yes,lib/net8.0-windows10.0.19041/CommunityToolkit.WinUI.Converters.xml,Yes,
nuget,Microsoft.Azure.Management.ContainerInstance,379193.0,7.0.0,11,7,,,https://github.com/azure/azure-sdk-for-net,https://www.nuget.org/packages/Microsoft.Azure.Management.ContainerInstance,https://github.com/Azure/azure-sdk-for-net,,No,lib/net452/Microsoft.Azure.Management.ContainerInstance.xml,Yes,
nuget,MetroFramework.RunTime,376837.0,1.2.0.3,4,4,,,,https://www.nuget.org/packages/MetroFramework.RunTime,https://thielj.github.io/MetroFramework,README.TXT,Yes,,No,
nuget,Kralizek.AutoFixture.Extensions.MockHttp,375871.0,2.2.1,10,9,,,https://github.com/kralizek/autofixtureextensions,https://www.nuget.org/packages/Kralizek.AutoFixture.Extensions.MockHttp,https://github.com/Kralizek/AutoFixtureExtensions,,No,,No,
nuget,Plotly.NET.Interactive,375788.0,5.0.0,43,9,,,https://github.com/plotly/plotly.net,https://www.nuget.org/packages/Plotly.NET.Interactive,https://plotly.net/,,No,lib/netstandard2.1/Plotly.NET.Interactive.xml,Yes,
nuget,MetroFramework.Design,374873.0,1.2.0.3,4,4,,,,https://www.nuget.org/packages/MetroFramework.Design,https://thielj.github.io/MetroFramework,README.TXT,Yes,,No,
nuget,ShowMeTheXAML.MSBuild,374702.0,2.1.1,51,12,,,https://github.com/keboo/showmethexaml,https://www.nuget.org/packages/ShowMeTheXAML.MSBuild,,README.md,Yes,,No,
nuget,Microsoft.Azure.Management.FrontDoor,372401.0,4.0.1,11,6,,,https://github.com/azure/azure-sdk-for-net,https://www.nuget.org/packages/Microsoft.Azure.Management.FrontDoor,https://github.com/Azure/azure-sdk-for-net,,No,lib/net452/Microsoft.Azure.Management.FrontDoor.xml,Yes,
nuget,Microsoft.VisualStudio.DesignTools.Extensibility,371985.0,17.10.34916.79,21,15,,,,https://www.nuget.org/packages/Microsoft.VisualStudio.DesignTools.Extensibility,https://aka.ms/vsextensibility,,No,,No,
nuget,CommunityToolkit.Aspire.Hosting.Ollama,370090.0,13.5.0,374,21,,,https://github.com/communitytoolkit/aspire,https://www.nuget.org/packages/CommunityToolkit.Aspire.Hosting.Ollama,https://github.com/CommunityToolkit/Aspire,README.md,Yes,lib/net10.0/CommunityToolkit.Aspire.Hosting.Ollama.xml,Yes,
nuget,DesktopBridge.Helpers,368887.0,1.2.2,5,5,,,https://github.com/microsoft/windows-appconsult-tools-desktopbridgehelpers,https://www.nuget.org/packages/DesktopBridge.Helpers,https://github.com/microsoft/Windows-AppConsult-Tools-DesktopBridgeHelpers,,No,,No,
nuget,Vortice.Direct2D1,367404.0,3.8.3,237,77,,,https://github.com/amerkoleci/vortice.windows,https://www.nuget.org/packages/Vortice.Direct2D1,,README.md,Yes,lib/net10.0/Vortice.Direct2D1.xml,Yes,
nuget,Basic.Reference.Assemblies.Net100,365849.0,1.8.11,11,11,,,https://github.com/jaredpar/basic-reference-assemblies,https://www.nuget.org/packages/Basic.Reference.Assemblies.Net100,,README.md,Yes,,No,
nuget,ReactiveUI.SourceGenerators,365838.0,3.2.0,18,18,,,https://github.com/reactiveui/reactiveui.sourcegenerators,https://www.nuget.org/packages/ReactiveUI.SourceGenerators,https://reactiveui.net/,README.md,Yes,,No,
nuget,ImageLibrary,365152.0,3.0.2,9,6,,,,https://www.nuget.org/packages/ImageLibrary,http://kaliko.com/image-library/,,No,lib/net20/Kaliko.ImageLibrary.XML,Yes,
nuget,WixSharp_wix4,365115.0,2.14.1,48,44,,,https://github.com/oleg-shilo/wixsharp,https://www.nuget.org/packages/WixSharp_wix4,https://github.com/oleg-shilo/wixsharp,,No,,No,
nuget,CommunityToolkit.WinUI.Triggers,364899.0,8.2.251219,14,6,,,https://github.com/communitytoolkit/windows,https://www.nuget.org/packages/CommunityToolkit.WinUI.Triggers,https://github.com/CommunityToolkit/Windows,ReadMe.md,Yes,lib/net8.0-windows10.0.19041/CommunityToolkit.WinUI.Triggers.xml,Yes,
nuget,Xaml.Behaviors.Avalonia,364461.0,12.0.7,33,30,,,https://github.com/wieslawsoltes/xaml.behaviors,https://www.nuget.org/packages/Xaml.Behaviors.Avalonia,https://github.com/wieslawsoltes/Xaml.Behaviors,,No,,No,
nuget,CSharp.OperationResult,364372.0,0.1.6,6,6,,,https://github.com/gnaeus/operationresult,https://www.nuget.org/packages/CSharp.OperationResult,https://github.com/gnaeus/OperationResult,,No,,No,
nuget,NuGet.SolutionRestoreManager.Interop,362340.0,5.11.7,92,52,,,https://github.com/nuget/nuget.client,https://www.nuget.org/packages/NuGet.SolutionRestoreManager.Interop,https://aka.ms/nugetprj,,No,lib/net472/NuGet.SolutionRestoreManager.Interop.xml,Yes,
nuget,MetroFramework,359922.0,1.2.0.3,4,4,,,,https://www.nuget.org/packages/MetroFramework,https://thielj.github.io/MetroFramework,README.TXT,Yes,,No,
nuget,MetroFramework.Fonts,358704.0,1.2.0.3,4,4,,,,https://www.nuget.org/packages/MetroFramework.Fonts,https://thielj.github.io/MetroFramework,README.TXT,Yes,,No,
nuget,TwentyTwenty.Storage.Azure,358014.0,3.0.0,40,40,,,https://github.com/2020ip/twentytwenty.storage,https://www.nuget.org/packages/TwentyTwenty.Storage.Azure,https://github.com/2020IP/TwentyTwenty.Storage,,No,,No,
nuget,DigitalRuby.ExchangeSharp,357646.0,1.2.1,71,71,,,https://github.com/digitalruby/exchangesharp,https://www.nuget.org/packages/DigitalRuby.ExchangeSharp,https://github.com/DigitalRuby/ExchangeSharp,README.md,Yes,,No,
nuget,Testcontainers.Milvus,357202.0,4.15.0,23,20,,,https://github.com/testcontainers/testcontainers-dotnet,https://www.nuget.org/packages/Testcontainers.Milvus,https://dotnet.testcontainers.org/,README.md,Yes,lib/net10.0/Testcontainers.Milvus.xml,Yes,
nuget,Microsoft.Azure.Management.Scheduler,355837.0,2.2.0,9,6,,,https://github.com/azure/azure-sdk-for-net,https://www.nuget.org/packages/Microsoft.Azure.Management.Scheduler,https://github.com/Azure/azure-sdk-for-net,,No,,No,
nuget,JetBrains.Annotations.Sources,355503.0,2026.2.0,7,5,,,https://github.com/jetbrains/jetbrains.annotations,https://www.nuget.org/packages/JetBrains.Annotations.Sources,https://www.jetbrains.com/help/resharper/Code_Analysis__Code_Annotations.html,readme.md,Yes,,No,
nuget,Photino.NET,354992.0,4.0.16,32,32,,,https://github.com/tryphotino/photino.net,https://www.nuget.org/packages/Photino.NET,https://github.com/tryphotino/photino.NET,,No,,No,
nuget,SQLitePCLRaw.provider.winsqlite3,353882.0,3.0.5,51,24,,,https://github.com/ericsink/sqlitepcl.raw,https://www.nuget.org/packages/SQLitePCLRaw.provider.winsqlite3,,,No,,No,
nuget,Microsoft.SemanticKernel.Planners.OpenAI,348351.0,1.47.0-preview,72,0,,,https://github.com/microsoft/semantic-kernel,https://www.nuget.org/packages/Microsoft.SemanticKernel.Planners.OpenAI,https://aka.ms/semantic-kernel,,No,lib/net8.0/Microsoft.SemanticKernel.Planners.OpenAI.xml,Yes,
nuget,Semi.Avalonia.DataGrid,347946.0,12.1.0.1,45,31,,,https://github.com/irihitech/semi.avalonia,https://www.nuget.org/packages/Semi.Avalonia.DataGrid,https://github.com/irihitech/Semi.Avalonia,README.md,Yes,,No,
nuget,CommunityToolkit.WinUI.Controls.SettingsControls,347678.0,8.2.251219,14,6,,,https://github.com/communitytoolkit/windows,https://www.nuget.org/packages/CommunityToolkit.WinUI.Controls.SettingsControls,https://github.com/CommunityToolkit/Windows,ReadMe.md,Yes,lib/net8.0-windows10.0.19041/CommunityToolkit.WinUI.Controls.SettingsControls.xml,Yes,
nuget,Aspire.Hosting.Orleans,346884.0,13.5.3,57,48,,,https://github.com/microsoft/aspire,https://www.nuget.org/packages/Aspire.Hosting.Orleans,https://github.com/microsoft/aspire,README.md,Yes,lib/net8.0/Aspire.Hosting.Orleans.xml,Yes,
nuget,Microsoft.Azure.Management.StreamAnalytics,345372.0,4.0.0,23,15,,,https://github.com/azure/azure-sdk-for-net,https://www.nuget.org/packages/Microsoft.Azure.Management.StreamAnalytics,https://github.com/Azure/azure-sdk-for-net,,No,lib/net452/Microsoft.Azure.Management.StreamAnalytics.xml,Yes,
nuget,Morestachio,343409.0,5.0.1.670,79,70,,,https://github.com/jpvenson/morestachio,https://www.nuget.org/packages/Morestachio,https://github.com/JPVenson/morestachio,,No,lib/net10.0/Morestachio.xml,Yes,
nuget,AlphaVSS,339463.0,2.0.3,10,6,,,https://github.com/alphaleonis/alphavss,https://www.nuget.org/packages/AlphaVSS,https://alphavss.alphaleonis.com/,,No,lib/net45/AlphaVSS.Common.xml,Yes,
nuget,uplink.NET,338908.0,2.14.3772,156,144,,,https://github.com/topperdel/uplink.net,https://www.nuget.org/packages/uplink.NET,https://github.com/TopperDEL/uplink.net,,No,,No,
nuget,Xamarin.AndroidX.Window.WindowJava,337099.0,1.5.1.3,40,33,,,https://github.com/dotnet/android-libraries,https://www.nuget.org/packages/Xamarin.AndroidX.Window.WindowJava,https://aka.ms/android-libraries,readme.md,Yes,lib/net9.0-android35.0/Xamarin.AndroidX.Window.WindowJava.xml,Yes,
nuget,Xamarin.Forms.DataGrid,334165.0,5.0.0.2545,41,26,,,https://github.com/akgulebubekir/xamarin.forms.datagrid,https://www.nuget.org/packages/Xamarin.Forms.DataGrid,https://github.com/akgulebubekir/Xamarin.Forms.DataGrid,,No,,No,
nuget,ILGPU.Algorithms,327796.0,1.5.3,30,15,,,https://github.com/m4rs-mt/ilgpu,https://www.nuget.org/packages/ILGPU.Algorithms,http://www.ilgpu.net/,,No,lib/net471/ILGPU.Algorithms.xml,Yes,
nuget,Nager.ArticleNumber,327093.0,1.0.8,9,9,,,https://github.com/nager/nager.articlenumber,https://www.nuget.org/packages/Nager.ArticleNumber,https://github.com/nager/Nager.ArticleNumber,README.md,Yes,lib/net10.0/Nager.ArticleNumber.xml,Yes,
nuget,Basic.CompilerLog.Util,326901.0,0.9.62,103,103,,,https://github.com/jaredpar/complog,https://www.nuget.org/packages/Basic.CompilerLog.Util,https://github.com/jaredpar/complog,README.md,Yes,lib/net10.0/Basic.CompilerLog.Util.xml,Yes,
nuget,MonoMac.NetStandard,324360.0,0.0.4,4,4,,,https://github.com/avaloniaui/monomac,https://www.nuget.org/packages/MonoMac.NetStandard,https://github.com/AvaloniaUI/monomac,,No,,No,
nuget,Microsoft.NETCore.ILDAsm,322936.0,10.0.12,139,70,,,https://github.com/dotnet/runtime,https://www.nuget.org/packages/Microsoft.NETCore.ILDAsm,https://dot.net/,,No,,No,
nuget,TwentyTwenty.Storage.Local,322474.0,3.0.0,36,36,,,https://github.com/2020ip/twentytwenty.storage,https://www.nuget.org/packages/TwentyTwenty.Storage.Local,https://github.com/2020IP/TwentyTwenty.Storage,,No,,No,
nuget,ShowMeTheXAML.AvalonEdit,311010.0,2.1.1,54,12,,,https://github.com/keboo/showmethexaml,https://www.nuget.org/packages/ShowMeTheXAML.AvalonEdit,,README.md,Yes,,No,
nuget,Microsoft.Toolkit.Wpf.UI.XamlHost,310999.0,6.1.2,28,9,,,https://github.com/windows-toolkit/microsoft.toolkit.win32,https://www.nuget.org/packages/Microsoft.Toolkit.Wpf.UI.XamlHost,,,No,lib/net462/Microsoft.Toolkit.Wpf.UI.XamlHost.xml,Yes,
nuget,Microsoft.Agents.AI.Foundry,310501.0,1.5.0,25,6,,,https://github.com/microsoft/agent-framework,https://www.nuget.org/packages/Microsoft.Agents.AI.Foundry,,,No,lib/net10.0/Microsoft.Agents.AI.Foundry.xml,Yes,
nuget,Azure.AI.AgentServer.Core,309741.0,1.0.0-beta.29,20,0,,,https://github.com/azure/azure-sdk-for-net,https://www.nuget.org/packages/Azure.AI.AgentServer.Core,,README.md,Yes,lib/net10.0/Azure.AI.AgentServer.Core.xml,Yes,
nuget,Sotsera.Blazor.Toaster,308449.0,3.0.0,30,18,,,https://github.com/sotsera/sotsera.blazor.toaster,https://www.nuget.org/packages/Sotsera.Blazor.Toaster,,,No,,No,
nuget,ThisAssembly.Project,307098.0,2.1.5,94,72,,,https://github.com/devlooped/thisassembly,https://www.nuget.org/packages/ThisAssembly.Project,,readme.md,Yes,,No,
nuget,Microsoft.VSSDK.Vsixsigntool,306503.0,17.10.34916.79,28,16,,,,https://www.nuget.org/packages/Microsoft.VSSDK.Vsixsigntool,,,No,,No,
nuget,InputSimulatorPlus,306413.0,1.0.7,4,4,,,https://github.com/tchatzigiannakis/inputsimulatorplus,https://www.nuget.org/packages/InputSimulatorPlus,,,No,lib/net20/WindowsInput.xml,Yes,
nuget,AsyncImageLoader.Avalonia,305226.0,3.8.0,39,23,,,https://github.com/avaloniautils/asyncimageloader.avalonia,https://www.nuget.org/packages/AsyncImageLoader.Avalonia,,README.md,Yes,,No,
nuget,Microsoft.Azure.Management.PrivateDns,304338.0,1.0.0,2,1,,,https://github.com/azure/azure-sdk-for-net,https://www.nuget.org/packages/Microsoft.Azure.Management.PrivateDns,,,No,lib/net452/Microsoft.Azure.Management.PrivateDns.xml,Yes,
nuget,FftSharp,304187.0,2.2.0,20,20,,,https://github.com/swharden/fftsharp,https://www.nuget.org/packages/FftSharp,,README.md,Yes,lib/net8.0/FftSharp.xml,Yes,
nuget,Dock.Model.Mvvm,301546.0,12.1.0.6,99,86,,,https://github.com/wieslawsoltes/dock,https://www.nuget.org/packages/Dock.Model.Mvvm,,README.md,Yes,lib/net10.0/Dock.Model.Mvvm.xml,Yes,
