package,downloads,registry_name,in_stars,in_forks,in_downloads_90pct,sources
swashbuckle.aspnetcore.filters,116903140.0,Swashbuckle.AspNetCore.Filters,True,False,True,stars+downloads
npoi,116751964.0,NPOI,True,True,True,stars+forks+downloads
microsoft.codeanalysis.csharp.scripting,116473552.0,Microsoft.CodeAnalysis.CSharp.Scripting,True,True,True,stars+forks+downloads
azure.security.keyvault.keys,116373232.0,Azure.Security.KeyVault.Keys,False,True,True,forks+downloads
refit.httpclientfactory,116328194.0,Refit.HttpClientFactory,True,False,True,stars+downloads
common.logging,116084371.0,Common.Logging,True,True,True,stars+forks+downloads
microsoft.aspnet.cors,115850512.0,Microsoft.AspNet.Cors,False,True,True,forks+downloads
microsoft.sourcelink.common,115745129.0,Microsoft.SourceLink.Common,False,False,True,downloads
google.cloud.storage.v1,115311485.0,Google.Cloud.Storage.V1,True,True,True,stars+forks+downloads
dotnet-reportgenerator-globaltool,114858956.0,dotnet-reportgenerator-globaltool,False,False,True,downloads
opentelemetry.instrumentation.sqlclient,114774052.0,OpenTelemetry.Instrumentation.SqlClient,False,False,True,downloads
microsoft.kiota.serialization.multipart,114628575.0,Microsoft.Kiota.Serialization.Multipart,False,False,True,downloads
nswag.core.yaml,114528987.0,NSwag.Core.Yaml,False,False,True,downloads
microsoft.azure.functions.worker.grpc,114245530.0,Microsoft.Azure.Functions.Worker.Grpc,False,False,True,downloads
microsoft.aspnetcore.authentication.oauth,113965363.0,Microsoft.AspNetCore.Authentication.OAuth,False,False,True,downloads
serilog.enrichers.process,113750351.0,Serilog.Enrichers.Process,False,True,True,forks+downloads
runtime.win.system.console,113483459.0,runtime.win.System.Console,False,False,True,downloads
microsoft.bcl,113234709.0,Microsoft.Bcl,True,True,True,stars+forks+downloads
microsoft.diagnostics.netcore.client,113179945.0,Microsoft.Diagnostics.NETCore.Client,True,True,True,stars+forks+downloads
microsoft.dotnet.scaffolding.shared,113021273.0,Microsoft.DotNet.Scaffolding.Shared,False,False,True,downloads
microsoft.codeanalysis.analyzerutilities,112962595.0,Microsoft.CodeAnalysis.AnalyzerUtilities,False,False,True,downloads
system.runtime.interopservices.windowsruntime,112868231.0,System.Runtime.InteropServices.WindowsRuntime,False,True,True,forks+downloads
microsoft.jquery.unobtrusive.validation,112534386.0,Microsoft.jQuery.Unobtrusive.Validation,True,True,True,stars+forks+downloads
microsoft.visualstudio.validation,112406889.0,Microsoft.VisualStudio.Validation,True,True,True,stars+forks+downloads
newrelic.agent,112305322.0,NewRelic.Agent,False,False,True,downloads
microsoft.aspnetcore.signalr.core,112063890.0,Microsoft.AspNetCore.SignalR.Core,False,False,True,downloads
microsoft.applicationinsights.web,111984423.0,Microsoft.ApplicationInsights.Web,True,True,True,stars+forks+downloads
microsoft.aspnet.identity.core,111902946.0,Microsoft.AspNet.Identity.Core,True,True,True,stars+forks+downloads
microsoft.applicationinsights.agent.intercept,111672886.0,Microsoft.ApplicationInsights.Agent.Intercept,True,True,True,stars+forks+downloads
exceldatareader,111404451.0,ExcelDataReader,False,True,True,forks+downloads
std.uritemplate,111313752.0,Std.UriTemplate,False,False,True,downloads
commonservicelocator,110888738.0,CommonServiceLocator,True,False,True,stars+downloads
microsoft.kiota.authentication.azure,110747099.0,Microsoft.Kiota.Authentication.Azure,True,True,True,stars+forks+downloads
microsoft.entityframeworkcore.proxies,110543352.0,Microsoft.EntityFrameworkCore.Proxies,True,True,True,stars+forks+downloads
common.logging.core,109893354.0,Common.Logging.Core,True,True,True,stars+forks+downloads
xamarin.androidx.annotation,108890288.0,Xamarin.AndroidX.Annotation,False,False,True,downloads
testcontainers,108786237.0,TestContainers,True,True,True,stars+forks+downloads
system.reactive.core,108646585.0,System.Reactive.Core,False,True,True,forks+downloads
microsoft.net.sdk.android.manifest-8.0.100.msi.x64,108177219.0,Microsoft.NET.Sdk.Android.Manifest-8.0.100.Msi.x64,False,False,True,downloads
system.servicemodel.syndication,108151896.0,System.ServiceModel.Syndication,True,False,True,stars+downloads
microsoft.azure.functions.worker.sdk,108143924.0,Microsoft.Azure.Functions.Worker.Sdk,False,True,True,forks+downloads
microsoft.net.sdk.ios.manifest-8.0.100.msi.x64,107995729.0,Microsoft.NET.Sdk.iOS.Manifest-8.0.100.Msi.x64,False,False,True,downloads
microsoft.net.sdk.maccatalyst.manifest-8.0.100.msi.x64,107931942.0,Microsoft.NET.Sdk.MacCatalyst.Manifest-8.0.100.Msi.x64,False,False,True,downloads
microsoft.net.sdk.macos.manifest-8.0.100.msi.x64,107807771.0,Microsoft.NET.Sdk.macOS.Manifest-8.0.100.Msi.x64,False,False,True,downloads
microsoft.net.workload.mono.toolchain.current.manifest-8.0.100.msi.x64,107793867.0,Microsoft.NET.Workload.Mono.ToolChain.Current.Manifest-8.0.100.Msi.x64,False,False,True,downloads
microsoft.net.workload.emscripten.current.manifest-8.0.100.msi.x64,107666552.0,Microsoft.NET.Workload.Emscripten.Current.Manifest-8.0.100.Msi.x64,False,False,True,downloads
microsoft.net.sdk.maui.manifest-8.0.100.msi.x64,107663297.0,Microsoft.NET.Sdk.Maui.Manifest-8.0.100.Msi.x64,False,False,True,downloads
microsoft.net.sdk.tvos.manifest-8.0.100.msi.x64,107661392.0,Microsoft.NET.Sdk.tvOS.Manifest-8.0.100.Msi.x64,False,False,True,downloads
grpc,107586401.0,Grpc,True,False,True,stars+downloads
microsoft.net.workload.emscripten.net6.manifest-8.0.100.msi.x64,107548354.0,Microsoft.NET.Workload.Emscripten.net6.Manifest-8.0.100.Msi.x64,False,False,True,downloads
microsoft.net.workload.emscripten.net7.manifest-8.0.100.msi.x64,107449866.0,Microsoft.NET.Workload.Emscripten.net7.Manifest-8.0.100.Msi.x64,False,False,True,downloads
microsoft.net.workload.mono.toolchain.net6.manifest-8.0.100.msi.x64,107329564.0,Microsoft.NET.Workload.Mono.ToolChain.net6.Manifest-8.0.100.Msi.x64,False,False,True,downloads
microsoft.net.workload.mono.toolchain.net7.manifest-8.0.100.msi.x64,107135538.0,Microsoft.NET.Workload.Mono.ToolChain.net7.Manifest-8.0.100.Msi.x64,False,False,True,downloads
microsoft.azure.documentdb.core,107111893.0,Microsoft.Azure.DocumentDB.Core,False,False,True,downloads
microsoft.aspnetcore.dataprotection.extensions,106448844.0,Microsoft.AspNetCore.DataProtection.Extensions,True,True,True,stars+forks+downloads
junitxml.testlogger,106260991.0,JunitXml.TestLogger,True,False,True,stars+downloads
sonaranalyzer.csharp,105724995.0,SonarAnalyzer.CSharp,True,False,True,stars+downloads
microsoft.extensions.hosting.windowsservices,104698539.0,Microsoft.Extensions.Hosting.WindowsServices,True,True,True,stars+forks+downloads
microsoft.codeanalysis,103922010.0,Microsoft.CodeAnalysis,True,True,True,stars+forks+downloads
amazon.lambda.serialization.systemtextjson,103902742.0,Amazon.Lambda.Serialization.SystemTextJson,False,False,True,downloads
autofixture.automoq,103771686.0,AutoFixture.AutoMoq,True,True,True,stars+forks+downloads
datadog.trace,103671586.0,Datadog.Trace,False,False,True,downloads
microsoft.extensions.caching.sqlserver,102450677.0,Microsoft.Extensions.Caching.SqlServer,True,True,True,stars+forks+downloads
hangfire,102444701.0,Hangfire,True,True,True,stars+forks+downloads
runtime.osx-x64.runtime.native.system.io.ports,102440553.0,runtime.osx-x64.runtime.native.System.IO.Ports,False,False,True,downloads
runtime.linux-arm.runtime.native.system.io.ports,102412852.0,runtime.linux-arm.runtime.native.System.IO.Ports,False,False,True,downloads
runtime.native.system.io.ports,102406581.0,runtime.native.System.IO.Ports,False,False,True,downloads
runtime.linux-x64.runtime.native.system.io.ports,102390638.0,runtime.linux-x64.runtime.native.System.IO.Ports,False,False,True,downloads
runtime.linux-arm64.runtime.native.system.io.ports,102373409.0,runtime.linux-arm64.runtime.native.System.IO.Ports,False,False,True,downloads
mono.cecil,101847185.0,Mono.Cecil,True,True,True,stars+forks+downloads
libphonenumber-csharp,101727158.0,libphonenumber-csharp,False,True,True,forks+downloads
azure.messaging.eventhubs,101574978.0,Azure.Messaging.EventHubs,True,True,True,stars+forks+downloads
validation,101051647.0,Validation,False,True,True,forks+downloads
nswag.msbuild,100365056.0,NSwag.MSBuild,False,True,True,forks+downloads
runtime.win.system.net.sockets,99981172.0,runtime.win.System.Net.Sockets,False,False,True,downloads
hangfire.netcore,99713060.0,Hangfire.NetCore,False,False,True,downloads
microsoft.azure.functions.extensions,99544456.0,Microsoft.Azure.Functions.Extensions,False,True,True,forks+downloads
microsoft.aspnetcore.spaservices,99253596.0,Microsoft.AspNetCore.SpaServices,True,True,True,stars+forks+downloads
gherkin,99188325.0,gherkin,True,False,True,stars+downloads
microsoft.aspnetcore.nodeservices,99159541.0,Microsoft.AspNetCore.NodeServices,False,False,True,downloads
k4os.hash.xxhash,98436734.0,K4os.Hash.xxHash,False,False,True,downloads
microsoft.win32.registry.accesscontrol,98135878.0,Microsoft.Win32.Registry.AccessControl,True,True,True,stars+forks+downloads
stripe.net,97989079.0,Stripe.net,True,False,True,stars+downloads
microsoft.windowsdesktop.app.runtime.win-x64,97769303.0,Microsoft.WindowsDesktop.App.Runtime.win-x64,True,True,True,stars+forks+downloads
bouncycastle.netcore,97714929.0,BouncyCastle.NetCore,True,False,True,stars+downloads
sfa.core.servicemodel,97705984.0,Sfa.Core.ServiceModel,False,False,True,downloads
microsoft.azure.functions.worker.extensions.http,97169978.0,Microsoft.Azure.Functions.Worker.Extensions.Http,False,True,True,forks+downloads
system.commandline,96858427.0,System.CommandLine,True,True,True,stars+forks+downloads
devexpress.xpo,96325822.0,DevExpress.Xpo,True,True,True,stars+forks+downloads
microsoft.net.sdk.android.manifest-9.0.100.msi.x64,96325530.0,Microsoft.NET.Sdk.Android.Manifest-9.0.100.Msi.x64,False,False,True,downloads
microsoft.aspnet.webapi.owin,96294881.0,Microsoft.AspNet.WebApi.Owin,False,False,True,downloads
microsoft.net.sdk.ios.manifest-9.0.100.msi.x64,96285491.0,Microsoft.NET.Sdk.iOS.Manifest-9.0.100.Msi.x64,False,False,True,downloads
microsoft.net.sdk.maccatalyst.manifest-9.0.100.msi.x64,96249822.0,Microsoft.NET.Sdk.MacCatalyst.Manifest-9.0.100.Msi.x64,False,False,True,downloads
microsoft.net.sdk.macos.manifest-9.0.100.msi.x64,96200219.0,Microsoft.NET.Sdk.macOS.Manifest-9.0.100.Msi.x64,False,False,True,downloads
microsoft.featuremanagement.aspnetcore,96112883.0,Microsoft.FeatureManagement.AspNetCore,False,True,True,forks+downloads
microsoft.azure.functions.worker.sdk.generators,96065204.0,Microsoft.Azure.Functions.Worker.Sdk.Generators,False,False,True,downloads
microsoft.net.sdk.tvos.manifest-9.0.100.msi.x64,96052826.0,Microsoft.NET.Sdk.tvOS.Manifest-9.0.100.Msi.x64,False,False,True,downloads
system.reactive.interfaces,95976785.0,System.Reactive.Interfaces,False,True,True,forks+downloads
microsoft.net.workload.mono.toolchain.current.manifest-9.0.100.msi.x64,95721864.0,Microsoft.NET.Workload.Mono.ToolChain.Current.Manifest-9.0.100.Msi.x64,False,False,True,downloads
microsoft.net.sdk.maui.manifest-9.0.100.msi.x64,95676804.0,Microsoft.NET.Sdk.Maui.Manifest-9.0.100.Msi.x64,False,False,True,downloads
microsoft.net.workload.emscripten.current.manifest-9.0.100.msi.x64,95644128.0,Microsoft.NET.Workload.Emscripten.Current.Manifest-9.0.100.Msi.x64,False,False,True,downloads
microsoft.net.workload.emscripten.net6.manifest-9.0.100.msi.x64,95521206.0,Microsoft.NET.Workload.Emscripten.net6.Manifest-9.0.100.Msi.x64,False,False,True,downloads
microsoft.net.workload.emscripten.net7.manifest-9.0.100.msi.x64,95514220.0,Microsoft.NET.Workload.Emscripten.net7.Manifest-9.0.100.Msi.x64,False,False,True,downloads
launchdarkly.eventsource,95400031.0,LaunchDarkly.EventSource,False,False,True,downloads
microsoft.windows.compatibility,95352016.0,Microsoft.Windows.Compatibility,True,True,True,stars+forks+downloads
microsoft.net.workload.emscripten.net8.manifest-9.0.100.msi.x64,95343374.0,Microsoft.NET.Workload.Emscripten.net8.Manifest-9.0.100.Msi.x64,False,False,True,downloads
newtonsoft.json.schema,95273587.0,Newtonsoft.Json.Schema,False,True,True,forks+downloads
microsoft.net.workload.mono.toolchain.net6.manifest-9.0.100.msi.x64,95193987.0,Microsoft.NET.Workload.Mono.ToolChain.net6.Manifest-9.0.100.Msi.x64,False,False,True,downloads
skiasharp.nativeassets.linux.nodependencies,95174589.0,SkiaSharp.NativeAssets.Linux.NoDependencies,True,True,True,stars+forks+downloads
microsoft.windowsazure.configurationmanager,95167866.0,Microsoft.WindowsAzure.ConfigurationManager,True,True,True,stars+forks+downloads
microsoft.net.workload.mono.toolchain.net7.manifest-9.0.100.msi.x64,95145811.0,Microsoft.NET.Workload.Mono.ToolChain.net7.Manifest-9.0.100.Msi.x64,False,False,True,downloads
sqlitepclraw.provider.dynamic_cdecl,95109284.0,SQLitePCLRaw.provider.dynamic_cdecl,True,True,True,stars+forks+downloads
microsoft.aspnetcore.server.kestrel.transport.libuv,95052933.0,Microsoft.AspNetCore.Server.Kestrel.Transport.Libuv,False,False,True,downloads
microsoft.net.workload.mono.toolchain.net8.manifest-9.0.100.msi.x64,95015724.0,Microsoft.NET.Workload.Mono.ToolChain.net8.Manifest-9.0.100.Msi.x64,False,False,True,downloads
microsoft.extensions.configuration.azurekeyvault,94761979.0,Microsoft.Extensions.Configuration.AzureKeyVault,False,False,True,downloads
microsoft.azure.functions.worker.sdk.analyzers,94585973.0,Microsoft.Azure.Functions.Worker.Sdk.Analyzers,False,False,True,downloads
k4os.compression.lz4.streams,93999203.0,K4os.Compression.LZ4.Streams,False,False,True,downloads
json.more.net,93693421.0,Json.More.Net,False,False,True,downloads
microsoft.aspnetcore.signalr,93350405.0,Microsoft.AspNetCore.SignalR,True,True,True,stars+forks+downloads
ben.demystifier,93200072.0,Ben.Demystifier,True,True,True,stars+forks+downloads
aspnetcore.healthchecks.redis,92665363.0,AspNetCore.HealthChecks.Redis,False,False,True,downloads
swashbuckle.aspnetcore.filters.abstractions,91905549.0,Swashbuckle.AspNetCore.Filters.Abstractions,False,False,True,downloads
harfbuzzsharp,91819993.0,HarfBuzzSharp,True,False,True,stars+downloads
cake,91532094.0,Cake,True,False,True,stars+downloads
jwt,91416689.0,JWT,False,False,True,downloads
microsoft.azure.appconfiguration.aspnetcore,90949870.0,Microsoft.Azure.AppConfiguration.AspNetCore,False,True,True,forks+downloads
sqlitepclraw.bundle_green,90923176.0,SQLitePCLRaw.bundle_green,True,True,True,stars+forks+downloads
aspnetcore.healthchecks.uris,90819289.0,AspNetCore.HealthChecks.Uris,True,False,True,stars+downloads
specflow.tools.msbuild.generation,90697970.0,SpecFlow.Tools.MsBuild.Generation,False,False,True,downloads
fody,90659822.0,Fody,True,True,True,stars+forks+downloads
graphql-parser,90476088.0,GraphQL-Parser,False,False,True,downloads
microsoft.net.workload.mono.toolchain.manifest-6.0.300,90298271.0,Microsoft.NET.Workload.Mono.ToolChain.Manifest-6.0.300,False,False,True,downloads
microsoft.net.workload.emscripten.manifest-6.0.300,90276463.0,Microsoft.NET.Workload.Emscripten.Manifest-6.0.300,False,False,True,downloads
njsonschema.newtonsoftjson,89585039.0,NJsonSchema.NewtonsoftJson,False,False,True,downloads
graphql,89312418.0,GraphQL,False,True,True,forks+downloads
castle.windsor,89170033.0,Castle.Windsor,True,True,True,stars+forks+downloads
xamarin.androidx.lifecycle.common,88962873.0,Xamarin.AndroidX.Lifecycle.Common,False,False,True,downloads
syncfusion.licensing,88823247.0,Syncfusion.Licensing,False,False,True,downloads
microsoft.bcl.memory,88445104.0,Microsoft.Bcl.Memory,True,True,True,stars+forks+downloads
microsoft.extensions.ai.abstractions,88089485.0,Microsoft.Extensions.AI.Abstractions,True,True,True,stars+forks+downloads
messagepackanalyzer,87971002.0,MessagePackAnalyzer,True,True,True,stars+forks+downloads
nettopologysuite.io.sqlserverbytes,87908628.0,NetTopologySuite.IO.SqlServerBytes,True,True,True,stars+forks+downloads
xamarin.androidx.collection,87718010.0,Xamarin.AndroidX.Collection,False,False,True,downloads
microsoft.aspnetcore.components.authorization,87529654.0,Microsoft.AspNetCore.Components.Authorization,True,True,True,stars+forks+downloads
microsoft.sourcelink.github,87499083.0,Microsoft.SourceLink.GitHub,True,True,True,stars+forks+downloads
microsoft.aspnet.telemetrycorrelation,87471260.0,Microsoft.AspNet.TelemetryCorrelation,True,True,True,stars+forks+downloads
microsoft.aspnet.identity.owin,87247157.0,Microsoft.AspNet.Identity.Owin,True,True,True,stars+forks+downloads
microsoft.aspnetcore.authentication.microsoftaccount,87169962.0,Microsoft.AspNetCore.Authentication.MicrosoftAccount,True,True,True,stars+forks+downloads
microsoft.azure.webjobs.extensions.servicebus,86866238.0,Microsoft.Azure.WebJobs.Extensions.ServiceBus,False,False,True,downloads
