package,version,downloads,doc_types_available,link_count,handwritten_site,tool_generated_docs,readme_in_package,docs_folder_in_package,docs_folder_files,xml_docs_in_package,github_repo,github_docs_folder,github_wiki,github_pages,homepage,changelog,registry_page,doc_coverage_pct
Microsoft.SourceLink.Common,10.0.400,115745129.0,homepage,1,,,,,,,https://github.com/dotnet/dotnet,,,,https://github.com/dotnet/dotnet,,https://www.nuget.org/packages/Microsoft.SourceLink.Common,
Google.Cloud.Storage.V1,4.15.0,115311485.0,xml docs; homepage,1,,,,,,lib/net462/Google.Cloud.Storage.V1.xml,https://github.com/googleapis/google-cloud-dotnet,,,,https://github.com/googleapis/google-cloud-dotnet,,https://www.nuget.org/packages/Google.Cloud.Storage.V1,
dotnet-reportgenerator-globaltool,5.5.11,114858956.0,readme; homepage,1,,,Readme.md,,,,https://github.com/danielpalme/reportgenerator,,,,https://github.com/danielpalme/ReportGenerator,,https://www.nuget.org/packages/dotnet-reportgenerator-globaltool,
OpenTelemetry.Instrumentation.SqlClient,1.18.0,114774052.0,hand-written site; readme; xml docs; homepage,2,https://opentelemetry.io/,,README.md,,,lib/net10.0/OpenTelemetry.Instrumentation.SqlClient.xml,https://github.com/open-telemetry/opentelemetry-dotnet-contrib,,,,https://opentelemetry.io/,,https://www.nuget.org/packages/OpenTelemetry.Instrumentation.SqlClient,
Microsoft.Kiota.Serialization.Multipart,2.1.1,114628575.0,hand-written site; readme; xml docs; homepage,2,https://aka.ms/kiota/docs,,README.md,,,lib/net10.0/Microsoft.Kiota.Serialization.Multipart.xml,https://github.com/microsoft/kiota-dotnet,,,,https://aka.ms/kiota/docs,,https://www.nuget.org/packages/Microsoft.Kiota.Serialization.Multipart,
NSwag.Core.Yaml,14.7.1,114528987.0,hand-written site; homepage,2,http://nswag.org/,,,,,,https://github.com/ricosuter/nswag,,,,http://nswag.org/,,https://www.nuget.org/packages/NSwag.Core.Yaml,
Microsoft.Azure.Functions.Worker.Grpc,2.52.0,114245530.0,xml docs; homepage,1,,,,,,lib/net10.0/Microsoft.Azure.Functions.Worker.Grpc.xml,https://github.com/azure/azure-functions-dotnet-worker,,,,https://github.com/Azure/azure-functions-dotnet-worker,,https://www.nuget.org/packages/Microsoft.Azure.Functions.Worker.Grpc,
Microsoft.AspNetCore.Authentication.OAuth,2.3.12,113965363.0,hand-written site; xml docs; homepage,2,https://asp.net/,,,,,lib/netstandard2.0/Microsoft.AspNetCore.Authentication.OAuth.xml,https://github.com/dotnet/aspnetcore,,,,https://asp.net/,,https://www.nuget.org/packages/Microsoft.AspNetCore.Authentication.OAuth,
Serilog.Enrichers.Process,3.0.0,113750351.0,hand-written site; readme; homepage,2,http://serilog.net/,,README.md,,,,https://github.com/serilog/serilog-enrichers-process,,,,http://serilog.net/,,https://www.nuget.org/packages/Serilog.Enrichers.Process,
runtime.win.System.Console,4.3.1,113483459.0,hand-written site; homepage,2,https://dot.net/,,,,,,,,,,https://dot.net/,,https://www.nuget.org/packages/runtime.win.System.Console,
Microsoft.Bcl,1.1.10,113234709.0,hand-written site; xml docs; homepage,2,https://go.microsoft.com/fwlink/?LinkID=280057,,,,,lib/net40/System.IO.xml,,,,,https://go.microsoft.com/fwlink/?LinkID=280057,,https://www.nuget.org/packages/Microsoft.Bcl,
Microsoft.Diagnostics.NETCore.Client,0.2.731102,113179945.0,xml docs; homepage,1,,,,,,lib/net8.0/Microsoft.Diagnostics.NETCore.Client.xml,https://github.com/dotnet/diagnostics,,,,https://github.com/dotnet/diagnostics,,https://www.nuget.org/packages/Microsoft.Diagnostics.NETCore.Client,
Microsoft.DotNet.Scaffolding.Shared,10.0.2,113021273.0,xml docs; homepage,1,,,,,,lib/net9.0/Microsoft.DotNet.Scaffolding.Shared.xml,https://github.com/dotnet/scaffolding,,,,https://github.com/dotnet/Scaffolding,,https://www.nuget.org/packages/Microsoft.DotNet.Scaffolding.Shared,
Microsoft.CodeAnalysis.AnalyzerUtilities,5.6.0,112962595.0,xml docs; homepage,1,,,,,,lib/netstandard2.0/Microsoft.CodeAnalysis.AnalyzerUtilities.xml,https://github.com/dotnet/roslyn,,,,https://github.com/dotnet/roslyn,,https://www.nuget.org/packages/Microsoft.CodeAnalysis.AnalyzerUtilities,
System.Runtime.InteropServices.WindowsRuntime,4.3.0,112868231.0,hand-written site; xml docs; homepage,2,https://dot.net/,,,,,ref/netcore50/System.Runtime.InteropServices.WindowsRuntime.xml,,,,,https://dot.net/,,https://www.nuget.org/packages/System.Runtime.InteropServices.WindowsRuntime,
Microsoft.jQuery.Unobtrusive.Validation,4.0.0,112534386.0,hand-written site; homepage,2,https://www.asp.net/,,,,,,,,,,https://www.asp.net/,,https://www.nuget.org/packages/Microsoft.jQuery.Unobtrusive.Validation,
Microsoft.VisualStudio.Validation,17.13.22,112406889.0,xml docs; homepage,1,,,,,,lib/net8.0/Microsoft.VisualStudio.Validation.xml,https://github.com/microsoft/vs-validation,,,,https://github.com/Microsoft/vs-validation,,https://www.nuget.org/packages/Microsoft.VisualStudio.Validation,
NewRelic.Agent,10.54.0,112305322.0,readme; homepage,1,,,contentFiles/any/netstandard2.0/newrelic/README.md,,,,https://github.com/newrelic/newrelic-dotnet-agent,,,,https://github.com/newrelic/newrelic-dotnet-agent,,https://www.nuget.org/packages/NewRelic.Agent,
Microsoft.AspNetCore.SignalR.Core,1.2.12,112063890.0,hand-written site; xml docs; homepage,2,https://asp.net/,,,,,lib/netstandard2.0/Microsoft.AspNetCore.SignalR.Core.xml,https://github.com/dotnet/aspnetcore,,,,https://asp.net/,,https://www.nuget.org/packages/Microsoft.AspNetCore.SignalR.Core,
Microsoft.ApplicationInsights.Web,3.1.2,111984423.0,hand-written site; xml docs; homepage,2,https://go.microsoft.com/fwlink/?LinkId=392727,,,,,lib/net462/Microsoft.AI.Web.xml,https://github.com/microsoft/applicationinsights-dotnet,,,,https://go.microsoft.com/fwlink/?LinkId=392727,,https://www.nuget.org/packages/Microsoft.ApplicationInsights.Web,
Microsoft.AspNet.Identity.Core,2.2.4,111902946.0,xml docs; homepage,1,,,,,,lib/net45/Microsoft.AspNet.Identity.Core.xml,https://github.com/aspnet/aspnetidentity,,,,https://github.com/aspnet/AspNetIdentity,,https://www.nuget.org/packages/Microsoft.AspNet.Identity.Core,
Microsoft.ApplicationInsights.Agent.Intercept,2.4.0,111672886.0,hand-written site; homepage,2,https://go.microsoft.com/fwlink/?LinkId=392727,,,,,,,,,,https://go.microsoft.com/fwlink/?LinkId=392727,,https://www.nuget.org/packages/Microsoft.ApplicationInsights.Agent.Intercept,
ExcelDataReader,3.9.0,111404451.0,readme; xml docs; homepage,1,,,README.md,,,lib/net462/ExcelDataReader.xml,https://github.com/exceldatareader/exceldatareader,,,,https://github.com/ExcelDataReader/ExcelDataReader,,https://www.nuget.org/packages/ExcelDataReader,
Std.UriTemplate,2.0.12,111313752.0,readme,0,,,Readme.md,,,,https://github.com/std-uritemplate/std-uritemplate,,,,,,https://www.nuget.org/packages/Std.UriTemplate,
CommonServiceLocator,2.0.7,110888738.0,homepage,1,,,,,,,https://github.com/unitycontainer/commonservicelocator,,,,https://github.com/unitycontainer/commonservicelocator,,https://www.nuget.org/packages/CommonServiceLocator,
Microsoft.Kiota.Authentication.Azure,2.1.1,110747099.0,hand-written site; readme; xml docs; homepage,2,https://aka.ms/kiota/docs,,README.md,,,lib/net10.0/Microsoft.Kiota.Authentication.Azure.xml,https://github.com/microsoft/kiota-dotnet,,,,https://aka.ms/kiota/docs,,https://www.nuget.org/packages/Microsoft.Kiota.Authentication.Azure,
Microsoft.EntityFrameworkCore.Proxies,10.0.11,110543352.0,hand-written site; xml docs; homepage,2,https://docs.microsoft.com/ef/core/,,,,,lib/net10.0/Microsoft.EntityFrameworkCore.Proxies.xml,https://github.com/dotnet/efcore,,,,https://docs.microsoft.com/ef/core/,,https://www.nuget.org/packages/Microsoft.EntityFrameworkCore.Proxies,
Common.Logging.Core,3.4.1,109893354.0,hand-written site; xml docs; homepage,2,https://net-commons.github.io/common-logging/,,,,,lib/portable-win%2Bnet40%2Bsl40%2Bwp7%2Bwpa81/Common.Logging.Core.XML,,,,,https://net-commons.github.io/common-logging/,,https://www.nuget.org/packages/Common.Logging.Core,
Xamarin.AndroidX.Annotation,1.10.0.1,108890288.0,hand-written site; readme; xml docs; homepage,2,https://aka.ms/android-libraries,,readme.md,,,lib/net10.0-android36.0/Xamarin.AndroidX.Annotation.xml,https://github.com/dotnet/android-libraries,,,,https://aka.ms/android-libraries,,https://www.nuget.org/packages/Xamarin.AndroidX.Annotation,
TestContainers,4.15.0,108786237.0,hand-written site; readme; xml docs; homepage,2,https://dotnet.testcontainers.org/,,README.md,,,lib/net10.0/Testcontainers.xml,https://github.com/testcontainers/testcontainers-dotnet,,,,https://dotnet.testcontainers.org/,,https://www.nuget.org/packages/TestContainers,
System.Reactive.Core,6.1.0,108646585.0,readme; xml docs; homepage,1,,,readme.md,,,lib/net472/System.Reactive.Core.xml,https://github.com/dotnet/reactive,,,,https://github.com/dotnet/reactive,,https://www.nuget.org/packages/System.Reactive.Core,
Microsoft.NET.Sdk.Android.Manifest-8.0.100.Msi.x64,34.0.154,108177219.0,hand-written site; homepage,2,https://dot.net/,,,,,,,,,,https://dot.net/,,https://www.nuget.org/packages/Microsoft.NET.Sdk.Android.Manifest-8.0.100.Msi.x64,
System.ServiceModel.Syndication,10.0.11,108151896.0,hand-written site; xml docs; homepage,2,https://dot.net/,,,,,lib/net10.0/System.ServiceModel.Syndication.xml,https://github.com/dotnet/dotnet,,,,https://dot.net/,,https://www.nuget.org/packages/System.ServiceModel.Syndication,
Microsoft.Azure.Functions.Worker.Sdk,2.1.0,108143924.0,readme; homepage,1,,,README.md,,,,https://github.com/azure/azure-functions-dotnet-worker,,,,https://github.com/Azure/azure-functions-dotnet-worker,,https://www.nuget.org/packages/Microsoft.Azure.Functions.Worker.Sdk,
Microsoft.NET.Sdk.iOS.Manifest-8.0.100.Msi.x64,18.0.8319,107995729.0,hand-written site; homepage,2,https://dot.net/,,,,,,,,,,https://dot.net/,,https://www.nuget.org/packages/Microsoft.NET.Sdk.iOS.Manifest-8.0.100.Msi.x64,
Microsoft.NET.Sdk.MacCatalyst.Manifest-8.0.100.Msi.x64,18.0.8319,107931942.0,hand-written site; homepage,2,https://dot.net/,,,,,,,,,,https://dot.net/,,https://www.nuget.org/packages/Microsoft.NET.Sdk.MacCatalyst.Manifest-8.0.100.Msi.x64,
Microsoft.NET.Sdk.macOS.Manifest-8.0.100.Msi.x64,15.0.8319,107807771.0,hand-written site; homepage,2,https://dot.net/,,,,,,,,,,https://dot.net/,,https://www.nuget.org/packages/Microsoft.NET.Sdk.macOS.Manifest-8.0.100.Msi.x64,
Microsoft.NET.Workload.Mono.ToolChain.Current.Manifest-8.0.100.Msi.x64,8.0.30,107793867.0,hand-written site; homepage,2,https://dot.net/,,,,,,https://github.com/dotnet/runtime,,,,https://dot.net/,,https://www.nuget.org/packages/Microsoft.NET.Workload.Mono.ToolChain.Current.Manifest-8.0.100.Msi.x64,
Microsoft.NET.Workload.Emscripten.Current.Manifest-8.0.100.Msi.x64,8.0.30,107666552.0,homepage,1,,,,,,,https://github.com/dotnet/emsdk,,,,https://github.com/dotnet/emsdk,,https://www.nuget.org/packages/Microsoft.NET.Workload.Emscripten.Current.Manifest-8.0.100.Msi.x64,
Microsoft.NET.Sdk.Maui.Manifest-8.0.100.Msi.x64,8.0.100,107663297.0,homepage,1,,,,,,,https://github.com/dotnet/maui,,,,https://github.com/dotnet/maui,,https://www.nuget.org/packages/Microsoft.NET.Sdk.Maui.Manifest-8.0.100.Msi.x64,
Microsoft.NET.Sdk.tvOS.Manifest-8.0.100.Msi.x64,18.0.8319,107661392.0,hand-written site; homepage,2,https://dot.net/,,,,,,,,,,https://dot.net/,,https://www.nuget.org/packages/Microsoft.NET.Sdk.tvOS.Manifest-8.0.100.Msi.x64,
Grpc,2.46.6,107586401.0,homepage,1,,,,,,,https://github.com/grpc/grpc,,,,https://github.com/grpc/grpc,,https://www.nuget.org/packages/Grpc,
Microsoft.NET.Workload.Emscripten.net6.Manifest-8.0.100.Msi.x64,8.0.30,107548354.0,homepage,1,,,,,,,https://github.com/dotnet/emsdk,,,,https://github.com/dotnet/emsdk,,https://www.nuget.org/packages/Microsoft.NET.Workload.Emscripten.net6.Manifest-8.0.100.Msi.x64,
Microsoft.NET.Workload.Emscripten.net7.Manifest-8.0.100.Msi.x64,8.0.30,107449866.0,homepage,1,,,,,,,https://github.com/dotnet/emsdk,,,,https://github.com/dotnet/emsdk,,https://www.nuget.org/packages/Microsoft.NET.Workload.Emscripten.net7.Manifest-8.0.100.Msi.x64,
Microsoft.NET.Workload.Mono.ToolChain.net6.Manifest-8.0.100.Msi.x64,8.0.30,107329564.0,hand-written site; homepage,2,https://dot.net/,,,,,,https://github.com/dotnet/runtime,,,,https://dot.net/,,https://www.nuget.org/packages/Microsoft.NET.Workload.Mono.ToolChain.net6.Manifest-8.0.100.Msi.x64,
Microsoft.NET.Workload.Mono.ToolChain.net7.Manifest-8.0.100.Msi.x64,8.0.30,107135538.0,hand-written site; homepage,2,https://dot.net/,,,,,,https://github.com/dotnet/runtime,,,,https://dot.net/,,https://www.nuget.org/packages/Microsoft.NET.Workload.Mono.ToolChain.net7.Manifest-8.0.100.Msi.x64,
Microsoft.Azure.DocumentDB.Core,2.22.0,107111893.0,hand-written site; xml docs; homepage,2,https://go.microsoft.com/fwlink/?LinkID=509927,,,,,lib/netstandard1.5/Microsoft.Azure.DocumentDB.Core.xml,,,,,https://go.microsoft.com/fwlink/?LinkID=509927,,https://www.nuget.org/packages/Microsoft.Azure.DocumentDB.Core,
Microsoft.AspNetCore.DataProtection.Extensions,10.0.11,106448844.0,hand-written site; xml docs; homepage,2,https://asp.net/,,,,,lib/net10.0/Microsoft.AspNetCore.DataProtection.Extensions.xml,https://github.com/dotnet/aspnetcore,,,,https://asp.net/,,https://www.nuget.org/packages/Microsoft.AspNetCore.DataProtection.Extensions,
JunitXml.TestLogger,8.0.0,106260991.0,readme; homepage,1,,,docs/README.md,,,,https://github.com/spekt/testlogger,,,,https://github.com/spekt/testlogger,,https://www.nuget.org/packages/JunitXml.TestLogger,
SonarAnalyzer.CSharp,10.33.0.1635,105724995.0,hand-written site; homepage,2,https://redirect.sonarsource.com/doc/sonar-visualstudio.html,,,,,,https://github.com/sonarsource/sonar-dotnet,,,,https://redirect.sonarsource.com/doc/sonar-visualstudio.html,,https://www.nuget.org/packages/SonarAnalyzer.CSharp,
Microsoft.Extensions.Hosting.WindowsServices,10.0.11,104698539.0,hand-written site; xml docs; homepage,2,https://dot.net/,,,,,lib/net10.0/Microsoft.Extensions.Hosting.WindowsServices.xml,https://github.com/dotnet/runtime,,,,https://dot.net/,,https://www.nuget.org/packages/Microsoft.Extensions.Hosting.WindowsServices,
Microsoft.CodeAnalysis,5.9.0,103922010.0,homepage,1,,,,,,,https://github.com/dotnet/roslyn,,,,https://github.com/dotnet/roslyn,,https://www.nuget.org/packages/Microsoft.CodeAnalysis,
Amazon.Lambda.Serialization.SystemTextJson,3.0.1,103902742.0,readme; xml docs; homepage,1,,,README.md,,,lib/net10.0/Amazon.Lambda.Serialization.SystemTextJson.xml,https://github.com/aws/aws-lambda-dotnet,,,,https://github.com/aws/aws-lambda-dotnet,,https://www.nuget.org/packages/Amazon.Lambda.Serialization.SystemTextJson,
AutoFixture.AutoMoq,4.18.1,103771686.0,xml docs; homepage,1,,,,,,lib/net452/AutoFixture.AutoMoq.xml,https://github.com/autofixture/autofixture,,,,https://github.com/AutoFixture/AutoFixture,,https://www.nuget.org/packages/AutoFixture.AutoMoq,
Datadog.Trace,3.53.0,103671586.0,hand-written site; readme; xml docs; homepage,2,https://docs.datadoghq.com/tracing/trace_collection/dd_libraries,,README.md,,,lib/net461/Datadog.Trace.Manual.xml,https://github.com/datadog/dd-trace-dotnet,,,,https://docs.datadoghq.com/tracing/trace_collection/dd_libraries,,https://www.nuget.org/packages/Datadog.Trace,
Microsoft.Extensions.Caching.SqlServer,10.0.11,102450677.0,hand-written site; xml docs; homepage,2,https://asp.net/,,,,,lib/net10.0/Microsoft.Extensions.Caching.SqlServer.xml,https://github.com/dotnet/aspnetcore,,,,https://asp.net/,,https://www.nuget.org/packages/Microsoft.Extensions.Caching.SqlServer,
Hangfire,1.8.25,102444701.0,hand-written site; readme; homepage,2,https://www.hangfire.io/,,README.md,,,,https://github.com/hangfireio/hangfire,,,,https://www.hangfire.io/,,https://www.nuget.org/packages/Hangfire,
