package,version,downloads,doc_types_available,link_count,handwritten_site,tool_generated_docs,readme_in_package,docs_folder_in_package,docs_folder_files,xml_docs_in_package,github_repo,github_docs_folder,github_wiki,github_pages,homepage,changelog,registry_page,doc_coverage_pct,documentation_location,xml_doc_file,readme,obtainable_by_download,download_url,size_kb,handwritten_site_status,github_docs_folder_status,github_wiki_status,github_pages_status,homepage_status,has_working_link
Grpc.AspNetCore.Server.ClientFactory,2.83.0,206624379.0,xml docs; homepage,1,,,,,,lib/net10.0/Grpc.AspNetCore.Server.ClientFactory.xml,https://github.com/grpc/grpc-dotnet,,,,https://github.com/grpc/grpc-dotnet,,https://www.nuget.org/packages/Grpc.AspNetCore.Server.ClientFactory,,in the package,lib/net10.0/Grpc.AspNetCore.Server.ClientFactory.xml,,Yes,https://api.nuget.org/v3-flatcontainer/grpc.aspnetcore.server.clientfactory/2.83.0/grpc.aspnetcore.server.clientfactory.2.83.0.nupkg,4.4,,,,,ok,Yes
NSwag.Core,14.7.1,206403703.0,hand-written site; xml docs; homepage,2,http://nswag.org/,,,,,lib/net462/NSwag.Core.xml,https://github.com/ricosuter/nswag,,,,http://nswag.org/,,https://www.nuget.org/packages/NSwag.Core,,in the package,lib/net462/NSwag.Core.xml,,Yes,https://api.nuget.org/v3-flatcontainer/nswag.core/14.7.1/nswag.core.14.7.1.nupkg,63.1,blocked,,,,blocked,No
EPPlus,8.7.0,205686930.0,hand-written site; readme; xml docs; homepage,2,https://epplussoftware.com/,,readme.md,,,lib/net10.0/EPPlus.xml,https://github.com/epplussoftware/epplus,,,,https://epplussoftware.com/,,https://www.nuget.org/packages/EPPlus,,in the package,lib/net10.0/EPPlus.xml,readme.md,Yes,https://api.nuget.org/v3-flatcontainer/epplus/8.7.0/epplus.8.7.0.nupkg,3633.0,ok,,,,ok,Yes
ncrontab.signed,3.4.0,205368798.0,readme; xml docs; homepage,1,,,README.md,,,lib/net35/NCrontab.Signed.xml,https://github.com/atifaziz/ncrontab,,,,https://github.com/atifaziz/NCrontab,,https://www.nuget.org/packages/ncrontab.signed,,in the package,lib/net35/NCrontab.Signed.xml,README.md,Yes,https://api.nuget.org/v3-flatcontainer/ncrontab.signed/3.4.0/ncrontab.signed.3.4.0.nupkg,8.5,,,,,ok,Yes
Microsoft.Azure.KeyVault.WebKey,3.0.5,205295974.0,homepage,1,,,,,,,https://github.com/azure/azure-sdk-for-net,,,,https://github.com/Azure/azure-sdk-for-net,,https://www.nuget.org/packages/Microsoft.Azure.KeyVault.WebKey,,not in the package,,,No,,0.0,,,,,ok,Yes
Microsoft.AspNetCore.HttpOverrides,2.3.12,204454654.0,hand-written site; xml docs; homepage,2,https://asp.net/,,,,,lib/netstandard2.0/Microsoft.AspNetCore.HttpOverrides.xml,https://github.com/dotnet/aspnetcore,,,,https://asp.net/,,https://www.nuget.org/packages/Microsoft.AspNetCore.HttpOverrides,,in the package,lib/netstandard2.0/Microsoft.AspNetCore.HttpOverrides.xml,,Yes,https://api.nuget.org/v3-flatcontainer/microsoft.aspnetcore.httpoverrides/2.3.12/microsoft.aspnetcore.httpoverrides.2.3.12.nupkg,9.0,unreachable,,,,unreachable,No
Microsoft.VisualBasic,10.3.0,204254329.0,hand-written site; xml docs; homepage,2,https://dot.net/,,,,,ref/netcore50/Microsoft.VisualBasic.xml,,,,,https://dot.net/,,https://www.nuget.org/packages/Microsoft.VisualBasic,,in the package,ref/netcore50/Microsoft.VisualBasic.xml,,Yes,https://api.nuget.org/v3-flatcontainer/microsoft.visualbasic/10.3.0/microsoft.visualbasic.10.3.0.nupkg,76.3,redirected,,,,redirected,Yes
Microsoft.NETCore.App.Runtime.linux-x64,10.0.11,203449197.0,hand-written site; homepage,2,https://dot.net/,,,,,,https://github.com/dotnet/dotnet,,,,https://dot.net/,,https://www.nuget.org/packages/Microsoft.NETCore.App.Runtime.linux-x64,,not in the package,,,No,,0.0,redirected,,,,redirected,Yes
Snappier,1.3.1,202700490.0,hand-written site; readme; xml docs; homepage,2,https://brantburnett.github.io/Snappier/,,README.md,,,lib/net472/Snappier.xml,https://github.com/brantburnett/snappier,,,,https://brantburnett.github.io/Snappier/,,https://www.nuget.org/packages/Snappier,,in the package,lib/net472/Snappier.xml,README.md,Yes,https://api.nuget.org/v3-flatcontainer/snappier/1.3.1/snappier.1.3.1.nupkg,33.4,ok,,,,ok,Yes
Microsoft.Identity.Web.TokenCache,4.14.2,202605853.0,readme; xml docs; homepage,1,,,README.md,,,lib/net10.0/Microsoft.Identity.Web.TokenCache.xml,https://github.com/azuread/microsoft-identity-web,,,,https://github.com/AzureAD/microsoft-identity-web,,https://www.nuget.org/packages/Microsoft.Identity.Web.TokenCache,,in the package,lib/net10.0/Microsoft.Identity.Web.TokenCache.xml,README.md,Yes,https://api.nuget.org/v3-flatcontainer/microsoft.identity.web.tokencache/4.14.2/microsoft.identity.web.tokencache.4.14.2.nupkg,50.3,,,,,ok,Yes
Grpc.AspNetCore,2.83.0,202474910.0,readme; homepage,1,,,README.md,,,,https://github.com/grpc/grpc-dotnet,,,,https://github.com/grpc/grpc-dotnet,,https://www.nuget.org/packages/Grpc.AspNetCore,,in the package,,README.md,Yes,https://api.nuget.org/v3-flatcontainer/grpc.aspnetcore/2.83.0/grpc.aspnetcore.2.83.0.nupkg,0.0,,,,,ok,Yes
Google.Api.Gax.Rest,4.15.0,202084401.0,xml docs; homepage,1,,,,,,lib/net462/Google.Api.Gax.Rest.xml,https://github.com/googleapis/gax-dotnet,,,,https://github.com/googleapis/gax-dotnet,,https://www.nuget.org/packages/Google.Api.Gax.Rest,,in the package,lib/net462/Google.Api.Gax.Rest.xml,,Yes,https://api.nuget.org/v3-flatcontainer/google.api.gax.rest/4.15.0/google.api.gax.rest.4.15.0.nupkg,24.1,,,,,ok,Yes
Microsoft.AspNetCore.App.Runtime.linux-x64,10.0.11,200283900.0,hand-written site; homepage,2,https://asp.net/,,,,,,https://github.com/dotnet/dotnet,,,,https://asp.net/,,https://www.nuget.org/packages/Microsoft.AspNetCore.App.Runtime.linux-x64,,not in the package,,,No,,0.0,unreachable,,,,unreachable,No
Microsoft.Extensions.Features,10.0.11,199998854.0,hand-written site; xml docs; homepage,2,https://asp.net/,,,,,lib/net10.0/Microsoft.Extensions.Features.xml,https://github.com/dotnet/aspnetcore,,,,https://asp.net/,,https://www.nuget.org/packages/Microsoft.Extensions.Features,,in the package,lib/net10.0/Microsoft.Extensions.Features.xml,,Yes,https://api.nuget.org/v3-flatcontainer/microsoft.extensions.features/10.0.11/microsoft.extensions.features.10.0.11.nupkg,15.9,unreachable,,,,unreachable,No
Microsoft.Identity.Web.Certificate,4.14.2,199656555.0,readme; xml docs; homepage,1,,,README.md,,,lib/net10.0/Microsoft.Identity.Web.Certificate.xml,https://github.com/azuread/microsoft-identity-web,,,,https://github.com/AzureAD/microsoft-identity-web,,https://www.nuget.org/packages/Microsoft.Identity.Web.Certificate,,in the package,lib/net10.0/Microsoft.Identity.Web.Certificate.xml,README.md,Yes,https://api.nuget.org/v3-flatcontainer/microsoft.identity.web.certificate/4.14.2/microsoft.identity.web.certificate.4.14.2.nupkg,22.8,,,,,ok,Yes
System.Threading.RateLimiting,10.0.11,198907176.0,hand-written site; xml docs; homepage,2,https://dot.net/,,,,,lib/net10.0/System.Threading.RateLimiting.xml,https://github.com/dotnet/dotnet,,,,https://dot.net/,,https://www.nuget.org/packages/System.Threading.RateLimiting,,in the package,lib/net10.0/System.Threading.RateLimiting.xml,,Yes,https://api.nuget.org/v3-flatcontainer/system.threading.ratelimiting/10.0.11/system.threading.ratelimiting.10.0.11.nupkg,58.3,redirected,,,,redirected,Yes
Microsoft.NETCore.Windows.ApiSets,1.0.1,197305059.0,hand-written site; homepage,2,https://dot.net/,,,,,,,,,,https://dot.net/,,https://www.nuget.org/packages/Microsoft.NETCore.Windows.ApiSets,,not in the package,,,No,,0.0,redirected,,,,redirected,Yes
Microsoft.Azure.WebJobs.Host.Storage,5.0.2,197144756.0,readme; homepage,1,,,README.md,,,,https://github.com/azure/azure-webjobs-sdk,,,,https://github.com/Azure/azure-webjobs-sdk,,https://www.nuget.org/packages/Microsoft.Azure.WebJobs.Host.Storage,,in the package,,README.md,Yes,https://api.nuget.org/v3-flatcontainer/microsoft.azure.webjobs.host.storage/5.0.2/microsoft.azure.webjobs.host.storage.5.0.2.nupkg,0.0,,,,,ok,Yes
Microsoft.AspNetCore.Authentication.Cookies,2.3.12,196547016.0,hand-written site; xml docs; homepage,2,https://asp.net/,,,,,lib/netstandard2.0/Microsoft.AspNetCore.Authentication.Cookies.xml,https://github.com/dotnet/aspnetcore,,,,https://asp.net/,,https://www.nuget.org/packages/Microsoft.AspNetCore.Authentication.Cookies,,in the package,lib/netstandard2.0/Microsoft.AspNetCore.Authentication.Cookies.xml,,Yes,https://api.nuget.org/v3-flatcontainer/microsoft.aspnetcore.authentication.cookies/2.3.12/microsoft.aspnetcore.authentication.cookies.2.3.12.nupkg,35.7,unreachable,,,,unreachable,No
Swashbuckle.AspNetCore.Newtonsoft,10.2.3,196494339.0,xml docs; homepage,1,,,,,,lib/net10.0/Swashbuckle.AspNetCore.Newtonsoft.xml,https://github.com/domaindrivendev/swashbuckle.aspnetcore,,,,https://github.com/domaindrivendev/Swashbuckle.AspNetCore,,https://www.nuget.org/packages/Swashbuckle.AspNetCore.Newtonsoft,,in the package,lib/net10.0/Swashbuckle.AspNetCore.Newtonsoft.xml,,Yes,https://api.nuget.org/v3-flatcontainer/swashbuckle.aspnetcore.newtonsoft/10.2.3/swashbuckle.aspnetcore.newtonsoft.10.2.3.nupkg,4.0,,,,,ok,Yes
runtime.unix.System.IO.FileSystem,4.3.0,196464069.0,hand-written site; homepage,2,https://dot.net/,,,,,,,,,,https://dot.net/,,https://www.nuget.org/packages/runtime.unix.System.IO.FileSystem,,not in the package,,,No,,0.0,redirected,,,,redirected,Yes
Microsoft.NET.Sdk.iOS.Manifest-7.0.100,16.4.7142,196287656.0,,0,,,,,,,https://github.com/xamarin/xamarin-macios,,,,,,https://www.nuget.org/packages/Microsoft.NET.Sdk.iOS.Manifest-7.0.100,,not in the package,,,No,,0.0,,,,,,No
Microsoft.NET.Workload.Mono.ToolChain.net7.Manifest-7.0.100,7.0.20,195441256.0,hand-written site; homepage,2,https://dot.net/,,,,,,https://github.com/dotnet/runtime,,,,https://dot.net/,,https://www.nuget.org/packages/Microsoft.NET.Workload.Mono.ToolChain.net7.Manifest-7.0.100,,not in the package,,,No,,0.0,redirected,,,,redirected,Yes
Microsoft.NET.Workload.Mono.ToolChain.net6.Manifest-7.0.100,7.0.20,195430968.0,hand-written site; homepage,2,https://dot.net/,,,,,,https://github.com/dotnet/runtime,,,,https://dot.net/,,https://www.nuget.org/packages/Microsoft.NET.Workload.Mono.ToolChain.net6.Manifest-7.0.100,,not in the package,,,No,,0.0,redirected,,,,redirected,Yes
Microsoft.NET.Workload.Emscripten.net6.Manifest-7.0.100,7.0.20,195330609.0,homepage,1,,,,,,,https://github.com/dotnet/emsdk,,,,https://github.com/dotnet/emsdk,,https://www.nuget.org/packages/Microsoft.NET.Workload.Emscripten.net6.Manifest-7.0.100,,not in the package,,,No,,0.0,,,,,ok,Yes
Microsoft.NET.Workload.Emscripten.net7.Manifest-7.0.100,7.0.20,195272069.0,homepage,1,,,,,,,https://github.com/dotnet/emsdk,,,,https://github.com/dotnet/emsdk,,https://www.nuget.org/packages/Microsoft.NET.Workload.Emscripten.net7.Manifest-7.0.100,,not in the package,,,No,,0.0,,,,,ok,Yes
Microsoft.NET.Sdk.macOS.Manifest-7.0.100,13.3.7142,195092188.0,,0,,,,,,,https://github.com/xamarin/xamarin-macios,,,,,,https://www.nuget.org/packages/Microsoft.NET.Sdk.macOS.Manifest-7.0.100,,not in the package,,,No,,0.0,,,,,,No
Microsoft.NET.Sdk.MacCatalyst.Manifest-7.0.100,16.4.7142,195058211.0,,0,,,,,,,https://github.com/xamarin/xamarin-macios,,,,,,https://www.nuget.org/packages/Microsoft.NET.Sdk.MacCatalyst.Manifest-7.0.100,,not in the package,,,No,,0.0,,,,,,No
ExcelNumberFormat,1.1.0,195013448.0,xml docs; homepage,1,,,,,,lib/net20/ExcelNumberFormat.xml,https://github.com/andersnm/excelnumberformat,,,,https://github.com/andersnm/ExcelNumberFormat,,https://www.nuget.org/packages/ExcelNumberFormat,,in the package,lib/net20/ExcelNumberFormat.xml,,Yes,https://api.nuget.org/v3-flatcontainer/excelnumberformat/1.1.0/excelnumberformat.1.1.0.nupkg,5.9,,,,,ok,Yes
Microsoft.NET.Sdk.Maui.Manifest-7.0.100,7.0.101,194926542.0,,0,,,,,,,https://github.com/dotnet/maui,,,,,,https://www.nuget.org/packages/Microsoft.NET.Sdk.Maui.Manifest-7.0.100,,not in the package,,,No,,0.0,,,,,,No
Microsoft.NET.Sdk.tvOS.Manifest-7.0.100,16.4.7142,194849430.0,,0,,,,,,,https://github.com/xamarin/xamarin-macios,,,,,,https://www.nuget.org/packages/Microsoft.NET.Sdk.tvOS.Manifest-7.0.100,,not in the package,,,No,,0.0,,,,,,No
Microsoft.NET.Sdk.Android.Manifest-7.0.100,33.0.95,194770454.0,,0,,,,,,,https://github.com/xamarin/xamarin-android,,,,,,https://www.nuget.org/packages/Microsoft.NET.Sdk.Android.Manifest-7.0.100,,not in the package,,,No,,0.0,,,,,,No
Microsoft.Owin.Host.SystemWeb,4.2.3,193881481.0,xml docs; homepage,1,,,,,,lib/net45/Microsoft.Owin.Host.SystemWeb.xml,https://github.com/aspnet/aspnetkatana,,,,https://github.com/aspnet/AspNetKatana,,https://www.nuget.org/packages/Microsoft.Owin.Host.SystemWeb,,in the package,lib/net45/Microsoft.Owin.Host.SystemWeb.xml,,Yes,https://api.nuget.org/v3-flatcontainer/microsoft.owin.host.systemweb/4.2.3/microsoft.owin.host.systemweb.4.2.3.nupkg,37.5,,,,,ok,Yes
Microsoft.NETCore.App.Host.linux-x64,10.0.11,192832396.0,hand-written site; homepage,2,https://dot.net/,,,,,,https://github.com/dotnet/dotnet,,,,https://dot.net/,,https://www.nuget.org/packages/Microsoft.NETCore.App.Host.linux-x64,,not in the package,,,No,,0.0,redirected,,,,redirected,Yes
Microsoft.Build.Tasks.Core,18.9.6,192083577.0,hand-written site; readme; xml docs; homepage,2,https://go.microsoft.com/fwlink/?LinkId=624683,,README.md,,,lib/net10.0/Microsoft.Build.Tasks.Core.xml,https://github.com/dotnet/msbuild,,,,https://go.microsoft.com/fwlink/?LinkId=624683,,https://www.nuget.org/packages/Microsoft.Build.Tasks.Core,,in the package,lib/net10.0/Microsoft.Build.Tasks.Core.xml,README.md,Yes,https://api.nuget.org/v3-flatcontainer/microsoft.build.tasks.core/18.9.6/microsoft.build.tasks.core.18.9.6.nupkg,909.2,redirected,,,,redirected,Yes
WebGrease,1.6.0,191883140.0,hand-written site; homepage,2,https://webgrease.codeplex.com/,,,,,,,,,,https://webgrease.codeplex.com/,,https://www.nuget.org/packages/WebGrease,,not in the package,,,No,,0.0,unreachable,,,,unreachable,No
Nito.AsyncEx.Tasks,5.1.2,191447213.0,xml docs; homepage,1,,,,,,lib/net461/Nito.AsyncEx.Tasks.xml,https://github.com/stephencleary/asyncex,,,,https://github.com/StephenCleary/AsyncEx,,https://www.nuget.org/packages/Nito.AsyncEx.Tasks,,in the package,lib/net461/Nito.AsyncEx.Tasks.xml,,Yes,https://api.nuget.org/v3-flatcontainer/nito.asyncex.tasks/5.1.2/nito.asyncex.tasks.5.1.2.nupkg,66.6,,,,,ok,Yes
Microsoft.DotNet.InternalAbstractions,1.0.0,190177082.0,,0,,,,,,,,,,,,,https://www.nuget.org/packages/Microsoft.DotNet.InternalAbstractions,,not in the package,,,No,,0.0,,,,,,No
Microsoft.Identity.Web.Certificateless,4.14.2,188923528.0,readme; xml docs; homepage,1,,,README.md,,,lib/net8.0/Microsoft.Identity.Web.Certificateless.xml,https://github.com/azuread/microsoft-identity-web,,,,https://github.com/AzureAD/microsoft-identity-web,,https://www.nuget.org/packages/Microsoft.Identity.Web.Certificateless,,in the package,lib/net8.0/Microsoft.Identity.Web.Certificateless.xml,README.md,Yes,https://api.nuget.org/v3-flatcontainer/microsoft.identity.web.certificateless/4.14.2/microsoft.identity.web.certificateless.4.14.2.nupkg,13.2,,,,,ok,Yes
System.ComponentModel.Composition,2010.2.11.1,188709201.0,xml docs,0,,,,,,lib/net35/System.ComponentModel.Composition.xml,https://github.com/dotnet/dotnet,,,,,,https://www.nuget.org/packages/System.ComponentModel.Composition,,in the package,lib/net35/System.ComponentModel.Composition.xml,,Yes,https://api.nuget.org/v3-flatcontainer/system.componentmodel.composition/2010.2.11.1/system.componentmodel.composition.2010.2.11.1.nupkg,312.1,,,,,,No
Microsoft.IdentityModel.Tokens.Saml,8.22.0,188679751.0,readme; xml docs; homepage,1,,,README.md,,,lib/net10.0/Microsoft.IdentityModel.Tokens.Saml.xml,https://github.com/azuread/azure-activedirectory-identitymodel-extensions-for-dotnet,,,,https://github.com/AzureAD/azure-activedirectory-identitymodel-extensions-for-dotnet,,https://www.nuget.org/packages/Microsoft.IdentityModel.Tokens.Saml,,in the package,lib/net10.0/Microsoft.IdentityModel.Tokens.Saml.xml,README.md,Yes,https://api.nuget.org/v3-flatcontainer/microsoft.identitymodel.tokens.saml/8.22.0/microsoft.identitymodel.tokens.saml.8.22.0.nupkg,281.8,,,,,ok,Yes
Refit,15.2.0,188675884.0,readme; xml docs; homepage,1,,,README.md,,,lib/net10.0/Refit.xml,https://github.com/reactiveui/refit,,,,https://github.com/reactiveui/refit,,https://www.nuget.org/packages/Refit,,in the package,lib/net10.0/Refit.xml,README.md,Yes,https://api.nuget.org/v3-flatcontainer/refit/15.2.0/refit.15.2.0.nupkg,379.2,,,,,ok,Yes
Amazon.Lambda.Core,3.3.0,188472905.0,readme; xml docs; homepage,1,,,README.md,,,lib/net10.0/Amazon.Lambda.Core.xml,https://github.com/aws/aws-lambda-dotnet,,,,https://github.com/aws/aws-lambda-dotnet,,https://www.nuget.org/packages/Amazon.Lambda.Core,,in the package,lib/net10.0/Amazon.Lambda.Core.xml,README.md,Yes,https://api.nuget.org/v3-flatcontainer/amazon.lambda.core/3.3.0/amazon.lambda.core.3.3.0.nupkg,45.7,,,,,ok,Yes
Hangfire.AspNetCore,1.8.25,188006518.0,hand-written site; xml docs; homepage,2,https://www.hangfire.io/,,,,,lib/net451/Hangfire.AspNetCore.xml,https://github.com/hangfireio/hangfire,,,,https://www.hangfire.io/,,https://www.nuget.org/packages/Hangfire.AspNetCore,,in the package,lib/net451/Hangfire.AspNetCore.xml,,Yes,https://api.nuget.org/v3-flatcontainer/hangfire.aspnetcore/1.8.25/hangfire.aspnetcore.1.8.25.nupkg,0.1,ok,,,,ok,Yes
NEST,7.17.5,187877715.0,xml docs; homepage,1,,,,,,lib/net461/Nest.xml,https://github.com/elastic/elasticsearch-net,,,,https://github.com/elastic/elasticsearch-net,,https://www.nuget.org/packages/NEST,,in the package,lib/net461/Nest.xml,,Yes,https://api.nuget.org/v3-flatcontainer/nest/7.17.5/nest.7.17.5.nupkg,3419.5,,,,,ok,Yes
Microsoft.IdentityModel.Xml,8.22.0,187864335.0,readme; xml docs; homepage,1,,,README.md,,,lib/net10.0/Microsoft.IdentityModel.Xml.xml,https://github.com/azuread/azure-activedirectory-identitymodel-extensions-for-dotnet,,,,https://github.com/AzureAD/azure-activedirectory-identitymodel-extensions-for-dotnet,,https://www.nuget.org/packages/Microsoft.IdentityModel.Xml,,in the package,lib/net10.0/Microsoft.IdentityModel.Xml.xml,README.md,Yes,https://api.nuget.org/v3-flatcontainer/microsoft.identitymodel.xml/8.22.0/microsoft.identitymodel.xml.8.22.0.nupkg,117.3,,,,,ok,Yes
Microsoft.NET.Sdk.Aspire.Manifest-8.0.100.Msi.x64,8.2.2,187479959.0,homepage,1,,,,,,,https://github.com/dotnet/aspire,,,,https://github.com/dotnet/aspire,,https://www.nuget.org/packages/Microsoft.NET.Sdk.Aspire.Manifest-8.0.100.Msi.x64,,not in the package,,,No,,0.0,,,,,ok,Yes
Microsoft.AspNetCore,2.3.12,186871976.0,hand-written site; xml docs; homepage,2,https://asp.net/,,,,,lib/netstandard2.0/Microsoft.AspNetCore.xml,https://github.com/dotnet/aspnetcore,,,,https://asp.net/,,https://www.nuget.org/packages/Microsoft.AspNetCore,,in the package,lib/netstandard2.0/Microsoft.AspNetCore.xml,,Yes,https://api.nuget.org/v3-flatcontainer/microsoft.aspnetcore/2.3.12/microsoft.aspnetcore.2.3.12.nupkg,10.2,unreachable,,,,unreachable,No
Antlr,3.5.0.2,186178092.0,homepage,1,,,,,,,https://github.com/antlr/antlrcs,,,,https://github.com/antlr/antlrcs,,https://www.nuget.org/packages/Antlr,,not in the package,,,No,,0.0,,,,,ok,Yes
Microsoft.CodeAnalysis.Scripting.Common,5.9.0,185962735.0,xml docs; homepage,1,,,,,,lib/net10.0/Microsoft.CodeAnalysis.Scripting.xml,https://github.com/dotnet/roslyn,,,,https://github.com/dotnet/roslyn,,https://www.nuget.org/packages/Microsoft.CodeAnalysis.Scripting.Common,,in the package,lib/net10.0/Microsoft.CodeAnalysis.Scripting.xml,,Yes,https://api.nuget.org/v3-flatcontainer/microsoft.codeanalysis.scripting.common/5.9.0/microsoft.codeanalysis.scripting.common.5.9.0.nupkg,79.8,,,,,ok,Yes
Serilog.Exceptions,8.4.0,185766807.0,readme; xml docs,0,,,README.md,,,lib/net461/Serilog.Exceptions.xml,https://github.com/rehansaeed/serilog.exceptions,,,,,,https://www.nuget.org/packages/Serilog.Exceptions,,in the package,lib/net461/Serilog.Exceptions.xml,README.md,Yes,https://api.nuget.org/v3-flatcontainer/serilog.exceptions/8.4.0/serilog.exceptions.8.4.0.nupkg,40.4,,,,,,No
System.Net.Http.WinHttpHandler,10.0.11,185475507.0,hand-written site; xml docs; homepage,2,https://dot.net/,,,,,lib/net10.0/System.Net.Http.WinHttpHandler.xml,https://github.com/dotnet/dotnet,,,,https://dot.net/,,https://www.nuget.org/packages/System.Net.Http.WinHttpHandler,,in the package,lib/net10.0/System.Net.Http.WinHttpHandler.xml,,Yes,https://api.nuget.org/v3-flatcontainer/system.net.http.winhttphandler/10.0.11/system.net.http.winhttphandler.10.0.11.nupkg,11.5,redirected,,,,redirected,Yes
OpenTelemetry.Instrumentation.Runtime,1.18.0,184607468.0,hand-written site; readme; xml docs; homepage,2,https://opentelemetry.io/,,README.md,,,lib/net10.0/OpenTelemetry.Instrumentation.Runtime.xml,https://github.com/open-telemetry/opentelemetry-dotnet-contrib,,,,https://opentelemetry.io/,,https://www.nuget.org/packages/OpenTelemetry.Instrumentation.Runtime,,in the package,lib/net10.0/OpenTelemetry.Instrumentation.Runtime.xml,README.md,Yes,https://api.nuget.org/v3-flatcontainer/opentelemetry.instrumentation.runtime/1.18.0/opentelemetry.instrumentation.runtime.1.18.0.nupkg,10.8,ok,,,,ok,Yes
