package,version,downloads,doc_types_available,link_count,handwritten_site,tool_generated_docs,readme_in_package,docs_folder_in_package,docs_folder_files,xml_docs_in_package,github_repo,github_docs_folder,github_wiki,github_pages,homepage,changelog,registry_page,doc_coverage_pct
runtime.osx.10.10-x64.runtime.native.System.Security.Cryptography.OpenSsl,4.3.3,2724775383,hand-written site; homepage,2,https://dot.net/,,,,,,,,,,https://dot.net/,,https://www.nuget.org/packages/runtime.osx.10.10-x64.runtime.native.System.Security.Cryptography.OpenSsl,
runtime.fedora.23-x64.runtime.native.System.Security.Cryptography.OpenSsl,4.3.3,2723795305,hand-written site; homepage,2,https://dot.net/,,,,,,,,,,https://dot.net/,,https://www.nuget.org/packages/runtime.fedora.23-x64.runtime.native.System.Security.Cryptography.OpenSsl,
System.Dynamic.Runtime,4.3.0,2723259080,hand-written site; xml docs; homepage,2,https://dot.net/,,,,,ref/netcore50/System.Dynamic.Runtime.xml,,,,,https://dot.net/,,https://www.nuget.org/packages/System.Dynamic.Runtime,
runtime.fedora.24-x64.runtime.native.System.Security.Cryptography.OpenSsl,4.3.3,2723026256,hand-written site; homepage,2,https://dot.net/,,,,,,,,,,https://dot.net/,,https://www.nuget.org/packages/runtime.fedora.24-x64.runtime.native.System.Security.Cryptography.OpenSsl,
runtime.debian.8-x64.runtime.native.System.Security.Cryptography.OpenSsl,4.3.3,2722588478,hand-written site; homepage,2,https://dot.net/,,,,,,,,,,https://dot.net/,,https://www.nuget.org/packages/runtime.debian.8-x64.runtime.native.System.Security.Cryptography.OpenSsl,
System.Globalization.Calendars,4.3.0,2672810798,hand-written site; xml docs; homepage,2,https://dot.net/,,,,,ref/netstandard1.3/System.Globalization.Calendars.xml,,,,,https://dot.net/,,https://www.nuget.org/packages/System.Globalization.Calendars,
Microsoft.Extensions.Configuration.EnvironmentVariables,10.0.11,2648779126,hand-written site; xml docs; homepage,2,https://dot.net/,,,,,lib/net10.0/Microsoft.Extensions.Configuration.EnvironmentVariables.xml,https://github.com/dotnet/runtime,,,,https://dot.net/,,https://www.nuget.org/packages/Microsoft.Extensions.Configuration.EnvironmentVariables,
Microsoft.Win32.Primitives,4.3.0,2609520751,hand-written site; xml docs; homepage,2,https://dot.net/,,,,,ref/netstandard1.3/Microsoft.Win32.Primitives.xml,,,,,https://dot.net/,,https://www.nuget.org/packages/Microsoft.Win32.Primitives,
Microsoft.Win32.SystemEvents,10.0.11,2580375805,hand-written site; xml docs; homepage,2,https://dot.net/,,,,,lib/net10.0/Microsoft.Win32.SystemEvents.xml,https://github.com/dotnet/dotnet,,,,https://dot.net/,,https://www.nuget.org/packages/Microsoft.Win32.SystemEvents,
System.Threading.Timer,4.3.0,2568574700,hand-written site; xml docs; homepage,2,https://dot.net/,,,,,ref/netcore50/System.Threading.Timer.xml,,,,,https://dot.net/,,https://www.nuget.org/packages/System.Threading.Timer,
